h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,0.234004,1.11955,0.234004,0.358377,"{'att': 188, 'def': 16}","{'att': 179, 'def': 18}",4,3,1,2,0.3713,l,2015-02-21 15:00:00,0,0,1,0,-0.12437300000000001
a,0.773437,0.93198,0.773437,0.93198,"{'att': 162, 'def': 22}","{'att': 176, 'def': 13}",6,0,0,1,1.1585,l,2015-02-28 15:00:00,0,0,1,0,-0.158543
h,1.9201,0.905628,1.15893,0.905628,"{'att': 174, 'def': 21}","{'att': 269, 'def': 14}",6,5,2,1,2.19,w,2015-03-03 19:45:00,1,0,0,3,0.253302
a,1.50195,0.472898,1.50195,0.472898,"{'att': 196, 'def': 19}","{'att': 275, 'def': 34}",3,9,4,0,2.2547,w,2015-03-14 15:00:00,1,0,0,3,1.0290519999999999
h,0.762371,1.90437,0.762371,1.90437,"{'att': 336, 'def': 28}","{'att': 171, 'def': 22}",7,5,0,1,0.52,l,2015-03-21 15:00:00,0,0,1,0,-1.1419989999999998
a,0.311787,1.9836,0.311787,1.9836,"{'att': 351, 'def': 14}","{'att': 117, 'def': 33}",3,11,1,3,0.244,l,2015-04-04 15:00:00,0,0,1,0,-1.671813
h,1.86698,1.43061,1.86698,1.43061,"{'att': 117, 'def': 18}","{'att': 195, 'def': 22}",5,3,3,3,1.6745,d,2015-04-07 19:45:00,0,1,0,1,0.43637000000000015
a,0.860976,0.621738,0.860976,0.621738,"{'att': 261, 'def': 38}","{'att': 152, 'def': 27}",4,4,1,0,1.5858,w,2015-04-11 15:00:00,1,0,0,3,0.23923799999999995
a,0.901376,1.1892,0.901376,1.1892,"{'att': 192, 'def': 16}","{'att': 291, 'def': 18}",2,7,2,3,1.0799,l,2015-04-25 17:30:00,0,0,1,0,-0.2878240000000001
h,1.56179,1.4049,1.56179,0.643736,"{'att': 228, 'def': 28}","{'att': 207, 'def': 11}",3,5,3,2,1.4733,w,2015-05-02 15:00:00,1,0,0,3,0.918054
h,1.26585,0.149381,1.26585,0.149381,"{'att': 180, 'def': 14}","{'att': 218, 'def': 18}",9,2,1,0,2.4616,w,2015-05-09 15:00:00,1,0,0,3,1.116469
a,1.18593,3.59558,1.18593,3.59558,"{'att': 151, 'def': 8}","{'att': 295, 'def': 28}",3,6,1,6,0.20450000000000002,l,2015-05-16 12:45:00,0,0,1,0,-2.40965
h,0.654751,0.66113,0.654751,0.66113,"{'att': 162, 'def': 15}","{'att': 275, 'def': 14}",5,6,0,1,1.2610999999999999,l,2015-05-24 15:00:00,0,0,1,0,-0.0063790000000000235
