h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,2.1651,0.318849,2.1651,0.318849,"{'att': 177, 'def': 20}","{'att': 255, 'def': 36}",15,2,2,1,2.6949,w,2015-03-04 19:45:00,1,0,0,3,1.8462509999999999
h,3.19619,0.478172,3.19619,0.478172,"{'att': 122, 'def': 35}","{'att': 287, 'def': 18}",23,2,3,0,2.8631,w,2015-03-14 15:00:00,1,0,0,3,2.7180180000000003
a,0.754782,1.0068,0.754782,1.0068,"{'att': 253, 'def': 36}","{'att': 222, 'def': 27}",10,5,2,1,1.1106,w,2015-03-21 15:00:00,1,0,0,3,-0.25201799999999996
h,1.45672,1.21414,1.45672,0.452975,"{'att': 280, 'def': 39}","{'att': 238, 'def': 22}",5,9,4,1,1.5222,w,2015-04-04 12:45:00,1,0,0,3,1.0037449999999999
a,1.21096,0.65718,1.21096,0.65718,"{'att': 124, 'def': 23}","{'att': 341, 'def': 40}",7,6,1,0,1.8594000000000002,w,2015-04-11 17:30:00,1,0,0,3,0.55378
h,1.07482,0.853305,1.07482,0.853305,"{'att': 218, 'def': 33}","{'att': 278, 'def': 23}",10,6,0,0,1.5229,d,2015-04-26 16:00:00,0,1,0,1,0.22151500000000013
a,2.94938,0.474706,2.94938,0.474706,"{'att': 162, 'def': 25}","{'att': 453, 'def': 20}",18,0,3,1,2.7997,w,2015-05-04 20:00:00,1,0,0,3,2.4746740000000003
h,1.88364,0.347185,1.88364,0.347185,"{'att': 223, 'def': 32}","{'att': 403, 'def': 14}",12,0,0,1,2.5148,l,2015-05-11 20:00:00,0,0,1,0,1.536455
a,1.06814,0.715214,1.06814,0.715214,"{'att': 271, 'def': 19}","{'att': 229, 'def': 45}",6,7,1,1,1.711,d,2015-05-17 16:00:00,0,1,0,1,0.3529260000000001
h,1.68909,1.50177,1.68909,1.50177,"{'att': 138, 'def': 24}","{'att': 306, 'def': 11}",25,6,0,0,1.4418,d,2015-05-20 19:45:00,0,1,0,1,0.18731999999999993
h,3.16614,0.569092,3.16614,0.569092,"{'att': 203, 'def': 22}","{'att': 326, 'def': 13}",24,2,4,1,2.8346,w,2015-05-24 15:00:00,1,0,0,3,2.597048
