h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,2.26312,0.957011,2.26312,0.957011,"{'att': 301, 'def': 40}","{'att': 343, 'def': 21}",16,4,2,1,2.2619,w,2014-11-22 15:00:00,1,0,0,3,1.3061089999999997
a,2.13214,0.804381,2.13214,0.804381,"{'att': 282, 'def': 28}","{'att': 222, 'def': 24}",8,3,3,0,2.3766999999999996,w,2014-11-30 13:30:00,1,0,0,3,1.3277590000000001
a,1.0386,0.412004,1.0386,0.412004,"{'att': 220, 'def': 29}","{'att': 349, 'def': 25}",8,2,4,1,1.9009999999999998,w,2014-12-03 19:45:00,1,0,0,3,0.6265959999999999
h,2.2487,0.385845,1.48753,0.385845,"{'att': 260, 'def': 26}","{'att': 217, 'def': 23}",17,5,1,0,2.6963000000000004,w,2014-12-06 17:30:00,1,0,0,3,1.101685
a,1.13411,0.360608,1.13411,0.360608,"{'att': 166, 'def': 20}","{'att': 310, 'def': 32}",8,4,1,0,2.0943,w,2014-12-13 15:00:00,1,0,0,3,0.7735019999999999
h,1.41484,0.760531,1.41484,0.760531,"{'att': 105, 'def': 28}","{'att': 362, 'def': 19}",19,4,3,0,1.8868,w,2014-12-20 12:45:00,1,0,0,3,0.6543090000000001
a,2.10224,2.64442,1.34107,2.64442,"{'att': 267, 'def': 26}","{'att': 294, 'def': 30}",14,4,3,1,1.0151999999999999,w,2014-12-26 15:00:00,1,0,0,3,-1.3033500000000002
h,1.38586,0.962215,1.38586,0.962215,"{'att': 176, 'def': 24}","{'att': 263, 'def': 17}",17,4,2,2,1.6741,d,2014-12-28 15:00:00,0,1,0,1,0.42364500000000005
h,3.63333,0.979558,3.63333,0.218389,"{'att': 185, 'def': 28}","{'att': 261, 'def': 11}",20,1,3,2,2.7861000000000002,w,2015-01-01 15:00:00,1,0,0,3,3.414941
a,1.50724,0.95041,1.50724,0.95041,"{'att': 180, 'def': 22}","{'att': 252, 'def': 22}",22,1,1,1,1.8258999999999999,d,2015-01-10 15:00:00,0,1,0,1,0.5568299999999999
h,0.561966,1.49476,0.561966,0.733593,"{'att': 178, 'def': 48}","{'att': 352, 'def': 32}",12,4,0,2,0.5281,l,2015-01-18 16:00:00,0,0,1,0,-0.17162700000000009
a,0.907151,0.708923,0.907151,0.708923,"{'att': 214, 'def': 35}","{'att': 256, 'def': 23}",5,2,1,1,1.4929,d,2015-01-31 17:30:00,0,1,0,1,0.19822800000000007
h,0.992526,1.13348,0.992526,1.13348,"{'att': 123, 'def': 20}","{'att': 339, 'def': 12}",24,1,1,1,1.1758,d,2015-02-07 15:00:00,0,1,0,1,-0.14095400000000002
a,2.13611,0.745602,1.37497,0.745602,"{'att': 239, 'def': 35}","{'att': 248, 'def': 17}",12,3,4,1,2.4142,w,2015-02-11 19:45:00,1,0,0,3,0.629368
h,3.12533,0.166685,2.36416,0.166685,"{'att': 313, 'def': 29}","{'att': 361, 'def': 15}",11,1,5,0,2.9438,w,2015-02-21 17:30:00,1,0,0,3,2.197475
a,1.12846,0.769022,1.12846,0.769022,"{'att': 241, 'def': 19}","{'att': 272, 'def': 19}",8,7,1,2,1.7024,l,2015-03-01 12:00:00,0,0,1,0,0.35943800000000004
h,2.91599,0.217043,2.91599,0.217043,"{'att': 147, 'def': 26}","{'att': 312, 'def': 18}",22,5,2,0,2.9161,w,2015-03-04 19:45:00,1,0,0,3,2.698947
a,1.2576,0.242058,1.2576,0.242058,"{'att': 144, 'def': 29}","{'att': 375, 'def': 19}",13,3,0,1,2.2401,l,2015-03-14 17:30:00,0,0,1,0,1.015542
h,4.90913,0.775158,4.90913,0.775158,"{'att': 104, 'def': 23}","{'att': 271, 'def': 17}",34,1,3,0,2.9804000000000004,w,2015-03-21 12:45:00,1,0,0,3,4.133972
a,1.1129,1.32783,1.1129,1.32783,"{'att': 115, 'def': 27}","{'att': 296, 'def': 23}",19,1,1,2,1.0351,l,2015-04-06 20:00:00,0,0,1,0,-0.21493000000000007
a,1.75844,2.66017,1.75844,2.66017,"{'att': 320, 'def': 30}","{'att': 179, 'def': 26}",7,3,2,4,0.7595,l,2015-04-12 16:00:00,0,0,1,0,-0.9017299999999999
h,2.05138,0.738105,2.05138,0.738105,"{'att': 183, 'def': 27}","{'att': 335, 'def': 15}",28,3,2,0,2.3023,w,2015-04-19 13:30:00,1,0,0,3,1.313275
h,1.1892,0.901376,1.1892,0.901376,"{'att': 291, 'def': 18}","{'att': 192, 'def': 16}",7,2,3,2,1.6031,w,2015-04-25 17:30:00,1,0,0,3,0.2878240000000001
a,1.80612,2.07027,1.80612,2.07027,"{'att': 262, 'def': 30}","{'att': 210, 'def': 27}",11,7,1,0,1.1835,w,2015-05-03 16:00:00,1,0,0,3,-0.2641499999999999
h,5.35103,0.872314,4.58986,0.872314,"{'att': 169, 'def': 25}","{'att': 268, 'def': 21}",13,1,6,0,2.9832,w,2015-05-10 13:30:00,1,0,0,3,3.7175459999999996
a,2.28119,1.06125,2.28119,1.06125,"{'att': 317, 'def': 24}","{'att': 284, 'def': 26}",23,8,4,2,2.2425,w,2015-05-17 13:30:00,1,0,0,3,1.21994
h,2.44073,0.775853,2.44073,0.775853,"{'att': 201, 'def': 27}","{'att': 205, 'def': 20}",15,5,2,0,2.5926,w,2015-05-24 15:00:00,1,0,0,3,1.6648769999999997
