h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,1.30117,2.92864,1.30117,2.16747,"{'att': 157, 'def': 17}","{'att': 184, 'def': 22}",12,4,2,3,0.36160000000000003,l,2014-12-20 15:00:00,0,0,1,0,-0.8662999999999998
h,2.64442,2.10224,2.64442,1.34107,"{'att': 294, 'def': 30}","{'att': 267, 'def': 26}",4,14,1,3,1.7505,l,2014-12-26 15:00:00,0,0,1,0,1.3033500000000002
a,1.35813,1.25399,1.35813,1.25399,"{'att': 201, 'def': 31}","{'att': 195, 'def': 28}",6,4,0,2,1.4541,l,2014-12-28 15:00:00,0,0,1,0,0.10414000000000012
a,1.1226,1.13586,1.1226,1.13586,"{'att': 221, 'def': 19}","{'att': 273, 'def': 9}",11,4,1,1,1.3085999999999998,d,2015-01-01 15:00:00,0,1,0,1,-0.01326000000000005
h,0.784159,0.395844,0.784159,0.395844,"{'att': 266, 'def': 13}","{'att': 260, 'def': 19}",3,2,1,0,1.7271,w,2015-01-10 15:00:00,1,0,0,3,0.3883150000000001
a,0.196316,1.4927,0.196316,0.73153,"{'att': 306, 'def': 16}","{'att': 165, 'def': 22}",3,10,0,0,0.2548,d,2015-01-19 20:00:00,0,1,0,1,-0.5352140000000001
h,0.808495,1.34429,0.808495,0.58316,"{'att': 387, 'def': 21}","{'att': 181, 'def': 29}",7,6,0,3,0.828,l,2015-01-31 15:00:00,0,0,1,0,0.22533499999999995
a,2.55442,1.09795,2.55442,1.09795,"{'att': 282, 'def': 21}","{'att': 176, 'def': 18}",0,7,2,2,2.3578,d,2015-02-08 12:00:00,0,1,0,1,1.45647
h,0.685986,0.438959,0.685986,0.438959,"{'att': 360, 'def': 26}","{'att': 136, 'def': 21}",4,6,2,0,1.5329,w,2015-02-11 20:00:00,1,0,0,3,0.247027
a,0.107318,0.699828,0.107318,0.699828,"{'att': 218, 'def': 16}","{'att': 94, 'def': 23}",0,6,0,0,0.6239,d,2015-02-21 15:00:00,0,1,0,1,-0.59251
h,1.08916,0.579867,1.08916,0.579867,"{'att': 276, 'def': 17}","{'att': 131, 'def': 27}",4,6,1,0,1.8493,w,2015-02-28 15:00:00,1,0,0,3,0.5092929999999999
a,0.905628,1.9201,0.905628,1.15893,"{'att': 269, 'def': 14}","{'att': 174, 'def': 21}",5,6,1,2,0.5649,l,2015-03-03 19:45:00,0,0,1,0,-0.253302
h,0.958807,0.198751,0.958807,0.198751,"{'att': 200, 'def': 16}","{'att': 126, 'def': 25}",4,7,1,0,2.0305,w,2015-03-14 15:00:00,1,0,0,3,0.760056
a,0.775158,4.90913,0.775158,4.90913,"{'att': 271, 'def': 17}","{'att': 104, 'def': 23}",1,34,0,3,0.0107,l,2015-03-21 12:45:00,0,0,1,0,-4.133972
h,2.13361,1.20939,2.13361,1.20939,"{'att': 182, 'def': 16}","{'att': 222, 'def': 21}",9,5,1,4,2.0168,l,2015-04-04 15:00:00,0,0,1,0,0.92422
h,0.968439,1.6874,0.968439,1.6874,"{'att': 166, 'def': 23}","{'att': 130, 'def': 21}",2,4,2,3,0.7771,l,2015-04-11 15:00:00,0,0,1,0,-0.718961
a,0.698022,2.0561,0.698022,2.0561,"{'att': 238, 'def': 25}","{'att': 83, 'def': 34}",4,7,2,0,0.4072,w,2015-04-18 15:00:00,1,0,0,3,-1.358078
h,0.507754,1.41235,0.507754,1.41235,"{'att': 351, 'def': 29}","{'att': 82, 'def': 18}",1,13,0,0,0.5573,d,2015-04-25 15:00:00,0,1,0,1,-0.904596
a,0.317533,2.10841,0.317533,1.34724,"{'att': 298, 'def': 14}","{'att': 69, 'def': 27}",2,19,1,0,0.19369999999999998,w,2015-05-02 17:30:00,1,0,0,3,-1.029707
a,1.21081,1.23706,1.21081,1.23706,"{'att': 220, 'def': 21}","{'att': 176, 'def': 37}",3,2,1,1,1.3202,d,2015-05-09 15:00:00,0,1,0,1,-0.026250000000000107
h,1.22743,1.07679,0.466261,1.07679,"{'att': 280, 'def': 12}","{'att': 234, 'def': 19}",6,7,3,0,1.5209,w,2015-05-18 20:00:00,1,0,0,3,-0.6105289999999999
a,0.569092,3.16614,0.569092,3.16614,"{'att': 326, 'def': 13}","{'att': 203, 'def': 22}",2,24,1,4,0.10550000000000001,l,2015-05-24 15:00:00,0,0,1,0,-2.597048
