h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,2.722,2.82935,2.722,2.06818,"{'att': 332, 'def': 29}","{'att': 116, 'def': 20}",7,6,3,4,1.2933,l,2015-03-21 15:00:00,0,0,1,0,0.6538200000000001
h,3.43561,1.93553,2.67444,1.93553,"{'att': 167, 'def': 21}","{'att': 153, 'def': 23}",11,12,2,1,2.2908000000000004,w,2015-04-04 15:00:00,1,0,0,3,0.7389100000000002
a,1.6874,0.968439,1.6874,0.968439,"{'att': 130, 'def': 21}","{'att': 166, 'def': 23}",4,2,3,2,1.9507,w,2015-04-11 15:00:00,1,0,0,3,0.718961
h,2.57043,0.87346,2.57043,0.87346,"{'att': 338, 'def': 31}","{'att': 136, 'def': 8}",9,4,2,0,2.5446,w,2015-04-18 15:00:00,1,0,0,3,1.6969699999999999
a,1.21926,1.98975,1.21926,1.22858,"{'att': 180, 'def': 25}","{'att': 93, 'def': 23}",1,4,1,0,0.6809,w,2015-04-25 15:00:00,1,0,0,3,-0.009319999999999995
h,0.600074,1.51717,0.600074,1.51717,"{'att': 290, 'def': 29}","{'att': 152, 'def': 13}",7,14,1,3,0.4461,l,2015-04-29 19:45:00,0,0,1,0,-0.9170959999999999
h,4.02694,0.485003,3.26577,0.485003,"{'att': 163, 'def': 22}","{'att': 123, 'def': 25}",7,5,3,0,2.94,w,2015-05-02 12:45:00,1,0,0,3,2.780767
h,1.64129,0.348109,1.64129,0.348109,"{'att': 306, 'def': 22}","{'att': 88, 'def': 24}",5,8,2,0,2.5201,w,2015-05-09 15:00:00,1,0,0,3,1.293181
a,0.682972,0.935248,0.682972,0.935248,"{'att': 117, 'def': 25}","{'att': 93, 'def': 18}",1,7,0,0,1.1002,d,2015-05-16 15:00:00,0,1,0,1,-0.25227599999999994
h,2.17428,1.26755,2.17428,1.26755,"{'att': 223, 'def': 21}","{'att': 182, 'def': 27}",3,1,5,1,2.0134000000000003,w,2015-05-24 15:00:00,1,0,0,3,0.90673
