h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,0.731228,1.54943,0.731228,1.54943,"{'att': 354, 'def': 22}","{'att': 211, 'def': 19}",2,6,1,1,0.6996,d,2015-01-10 15:00:00,0,1,0,1,-0.8182020000000001
h,2.68629,0.423719,2.68629,0.423719,"{'att': 223, 'def': 24}","{'att': 271, 'def': 23}",6,6,3,0,2.7849,w,2015-01-18 13:30:00,1,0,0,3,2.262571
a,0.383092,2.28203,0.383092,2.28203,"{'att': 306, 'def': 31}","{'att': 115, 'def': 23}",2,7,0,2,0.23049999999999998,l,2015-01-31 15:00:00,0,0,1,0,-1.8989379999999998
h,0.86518,1.21344,0.86518,1.21344,"{'att': 189, 'def': 18}","{'att': 129, 'def': 22}",3,10,1,1,1.0522,d,2015-02-08 16:15:00,0,1,0,1,-0.3482600000000001
a,0.125464,1.68446,0.125464,1.68446,"{'att': 258, 'def': 16}","{'att': 119, 'def': 17}",0,14,0,0,0.22790000000000002,d,2015-02-11 19:45:00,0,1,0,1,-1.558996
a,2.20831,2.17554,2.20831,1.26191,"{'att': 271, 'def': 19}","{'att': 121, 'def': 23}",4,11,2,2,1.3891,d,2015-02-22 12:00:00,0,1,0,1,0.9463999999999999
h,1.28506,0.851359,1.28506,0.851359,"{'att': 90, 'def': 17}","{'att': 178, 'def': 23}",16,3,1,3,1.7005000000000001,l,2015-02-28 12:45:00,0,0,1,0,0.4337010000000001
h,1.46324,2.38358,1.46324,2.38358,"{'att': 213, 'def': 17}","{'att': 143, 'def': 17}",7,11,0,1,0.7564000000000001,l,2015-03-04 19:45:00,0,0,1,0,-0.9203399999999997
a,0.478172,3.19619,0.478172,3.19619,"{'att': 287, 'def': 18}","{'att': 122, 'def': 35}",2,23,0,3,0.0863,l,2015-03-14 15:00:00,0,0,1,0,-2.7180180000000003
h,0.99619,0.536562,0.99619,0.536562,"{'att': 142, 'def': 24}","{'att': 160, 'def': 20}",8,4,1,0,1.7348999999999999,w,2015-03-21 17:30:00,1,0,0,3,0.45962800000000004
a,1.93553,3.43561,1.93553,2.67444,"{'att': 153, 'def': 23}","{'att': 167, 'def': 21}",12,11,1,2,0.5532,l,2015-04-04 15:00:00,0,0,1,0,-0.7389100000000002
h,0.604708,0.587985,0.604708,0.587985,"{'att': 216, 'def': 22}","{'att': 91, 'def': 18}",6,12,1,1,1.3042,d,2015-04-11 15:00:00,0,1,0,1,0.016723000000000043
a,0.738105,2.05138,0.738105,2.05138,"{'att': 335, 'def': 15}","{'att': 183, 'def': 27}",3,28,0,2,0.5035000000000001,l,2015-04-19 13:30:00,0,0,1,0,-1.313275
a,0.824309,2.28143,0.824309,1.52026,"{'att': 105, 'def': 22}","{'att': 98, 'def': 20}",4,15,0,0,0.3728,d,2015-04-25 15:00:00,0,1,0,1,-0.695951
h,3.23925,0.758485,2.47808,0.758485,"{'att': 167, 'def': 17}","{'att': 228, 'def': 21}",10,8,1,0,2.745,w,2015-05-02 15:00:00,1,0,0,3,1.719595
a,0.149381,1.26585,0.149381,1.26585,"{'att': 218, 'def': 18}","{'att': 180, 'def': 14}",2,9,0,1,0.3139,l,2015-05-09 15:00:00,0,0,1,0,-1.116469
h,0.813296,2.07078,0.813296,2.07078,"{'att': 247, 'def': 14}","{'att': 170, 'def': 22}",12,6,1,2,0.4802,l,2015-05-16 15:00:00,0,0,1,0,-1.257484
a,0.416396,1.64216,0.416396,1.64216,"{'att': 144, 'def': 19}","{'att': 303, 'def': 30}",4,3,0,2,0.4233,l,2015-05-24 15:00:00,0,0,1,0,-1.225764
