h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,1.89994,1.34786,1.89994,1.34786,"{'att': 218, 'def': 17}","{'att': 226, 'def': 36}",6,7,2,0,1.8754,w,2015-01-31 15:00:00,1,0,0,3,0.5520799999999999
a,0.143279,1.86428,0.143279,1.86428,"{'att': 302, 'def': 14}","{'att': 178, 'def': 28}",1,9,1,1,0.1622,d,2015-02-07 15:00:00,0,1,0,1,-1.721001
h,1.80831,1.26883,1.80831,1.26883,"{'att': 218, 'def': 27}","{'att': 252, 'def': 30}",4,4,0,2,1.8252,l,2015-02-10 19:45:00,0,0,1,0,0.5394800000000002
h,0.699828,0.107318,0.699828,0.107318,"{'att': 94, 'def': 23}","{'att': 218, 'def': 16}",6,0,0,0,1.9139,d,2015-02-21 15:00:00,0,1,0,1,0.59251
a,0.272806,3.03534,0.272806,2.27417,"{'att': 265, 'def': 19}","{'att': 122, 'def': 21}",0,10,0,2,0.0572,l,2015-02-28 15:00:00,0,0,1,0,-2.0013639999999997
a,1.23136,1.3938,1.23136,1.3938,"{'att': 136, 'def': 18}","{'att': 217, 'def': 19}",2,5,1,1,1.2275,d,2015-03-03 19:45:00,0,1,0,1,-0.16243999999999992
h,0.472898,1.50195,0.472898,1.50195,"{'att': 275, 'def': 34}","{'att': 196, 'def': 19}",9,3,0,4,0.5128999999999999,l,2015-03-14 15:00:00,0,0,1,0,-1.0290519999999999
a,0.536562,0.99619,0.536562,0.99619,"{'att': 160, 'def': 20}","{'att': 142, 'def': 24}",4,8,0,1,0.9096,l,2015-03-21 17:30:00,0,0,1,0,-0.45962800000000004
h,0.829443,0.798234,0.829443,0.798234,"{'att': 137, 'def': 31}","{'att': 170, 'def': 28}",6,8,1,0,1.3103,w,2015-04-05 16:00:00,1,0,0,3,0.031209000000000042
h,0.617079,2.34787,0.617079,2.34787,"{'att': 165, 'def': 31}","{'att': 211, 'def': 41}",4,7,1,4,0.274,l,2015-04-11 15:00:00,0,0,1,0,-1.730791
a,2.17523,2.15079,2.17523,2.15079,"{'att': 195, 'def': 25}","{'att': 116, 'def': 22}",5,12,1,1,1.399,d,2015-04-25 15:00:00,0,1,0,1,0.024439999999999795
h,1.97694,0.906357,0.454598,0.906357,"{'att': 265, 'def': 24}","{'att': 202, 'def': 20}",2,2,2,1,2.2896,w,2015-05-02 15:00:00,1,0,0,3,-0.45175899999999997
a,1.19799,1.14341,1.19799,1.14341,"{'att': 327, 'def': 21}","{'att': 80, 'def': 17}",2,18,2,0,1.4524,w,2015-05-09 12:45:00,1,0,0,3,0.05458000000000007
h,0.935248,0.682972,0.935248,0.682972,"{'att': 93, 'def': 18}","{'att': 117, 'def': 25}",7,1,0,0,1.5598,d,2015-05-16 15:00:00,0,1,0,1,0.25227599999999994
a,1.50177,1.68909,1.50177,1.68909,"{'att': 306, 'def': 11}","{'att': 138, 'def': 24}",6,25,0,0,1.2984,d,2015-05-20 19:45:00,0,1,0,1,-0.18731999999999993
a,1.39272,2.52912,1.39272,1.76796,"{'att': 299, 'def': 15}","{'att': 198, 'def': 19}",1,17,1,3,0.6242,l,2015-05-24 15:00:00,0,0,1,0,-0.37524
