h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,0.982895,0.385303,0.982895,0.385303,"{'att': 94, 'def': 23}","{'att': 202, 'def': 18}",6,7,0,0,1.8941,d,2018-03-03 15:00:00,0,1,0,1,0.5975919999999999
a,0.496723,1.35847,0.496723,1.35847,"{'att': 112, 'def': 20}","{'att': 257, 'def': 24}",2,5,0,3,0.5303,l,2018-03-10 15:00:00,0,0,1,0,-0.861747
a,0.446641,1.44971,0.446641,1.44971,"{'att': 179, 'def': 26}","{'att': 198, 'def': 24}",4,3,0,3,0.4962,l,2018-03-31 15:00:00,0,0,1,0,-1.003069
a,2.16699,1.58895,2.16699,1.58895,"{'att': 348, 'def': 15}","{'att': 170, 'def': 15}",7,7,2,3,1.8292000000000002,l,2018-04-08 13:15:00,0,0,1,0,0.5780400000000001
h,1.2922,0.663817,1.2922,0.663817,"{'att': 245, 'def': 22}","{'att': 194, 'def': 23}",1,8,2,3,1.9048999999999998,l,2018-04-14 11:30:00,0,0,1,0,0.628383
a,0.651171,0.515248,0.651171,0.515248,"{'att': 217, 'def': 23}","{'att': 188, 'def': 28}",4,7,0,0,1.5232,d,2018-04-19 18:45:00,0,1,0,1,0.13592300000000002
h,1.72584,1.01741,1.72584,1.01741,"{'att': 281, 'def': 21}","{'att': 176, 'def': 25}",6,7,2,1,1.9177999999999997,w,2018-04-28 14:00:00,1,0,0,3,0.7084300000000001
a,0.634996,0.420891,0.634996,0.420891,"{'att': 219, 'def': 18}","{'att': 187, 'def': 24}",2,4,1,1,1.5174999999999998,d,2018-05-05 17:30:00,0,1,0,1,0.214105
a,1.48865,0.389621,1.48865,0.389621,"{'att': 203, 'def': 16}","{'att': 174, 'def': 11}",7,7,1,0,2.3684,w,2018-05-08 19:45:00,1,0,0,3,1.099029
h,0.506624,0.765614,0.506624,0.765614,"{'att': 284, 'def': 16}","{'att': 103, 'def': 10}",2,9,0,1,1.0368,l,2018-05-13 15:00:00,0,0,1,0,-0.25899000000000005
