h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,1.48339,0.628292,1.48339,0.628292,"{'att': 202, 'def': 23}","{'att': 243, 'def': 20}",8,3,2,1,2.1162,w,2017-11-25 15:00:00,1,0,0,3,0.855098
a,0.584296,0.475162,0.584296,0.475162,"{'att': 257, 'def': 13}","{'att': 224, 'def': 19}",1,2,0,0,1.4193000000000002,d,2017-11-28 19:45:00,0,1,0,1,0.10913400000000006
a,0.80924,1.65178,0.80924,1.65178,"{'att': 175, 'def': 13}","{'att': 162, 'def': 25}",5,12,0,0,0.7136,d,2017-12-02 15:00:00,0,1,0,1,-0.8425400000000001
h,4.61208,0.962374,3.08974,0.962374,"{'att': 226, 'def': 28}","{'att': 156, 'def': 18}",14,6,2,2,2.9338999999999995,d,2017-12-09 15:00:00,0,1,0,1,2.127366
h,1.10545,1.40441,1.10545,1.40441,"{'att': 167, 'def': 19}","{'att': 225, 'def': 21}",3,1,2,1,1.0945,w,2017-12-12 20:00:00,1,0,0,3,-0.2989599999999999
a,2.25889,0.758241,2.25889,0.758241,"{'att': 253, 'def': 24}","{'att': 132, 'def': 29}",3,4,3,0,2.4086,w,2017-12-16 12:30:00,1,0,0,3,1.5006490000000001
a,1.25546,0.546613,0.494294,0.546613,"{'att': 355, 'def': 17}","{'att': 158, 'def': 29}",6,5,1,1,2.0490999999999997,d,2017-12-23 15:00:00,0,1,0,1,-0.052319000000000004
h,1.14522,1.84104,1.14522,1.84104,"{'att': 359, 'def': 35}","{'att': 155, 'def': 16}",8,19,2,3,0.8638000000000001,l,2017-12-28 20:00:00,0,0,1,0,-0.6958200000000001
h,1.72153,1.09586,0.9604,1.09586,"{'att': 342, 'def': 16}","{'att': 69, 'def': 24}",3,11,0,0,1.8953,d,2017-12-31 12:00:00,0,1,0,1,-0.13546000000000002
a,1.34294,0.445301,1.34294,0.445301,"{'att': 307, 'def': 19}","{'att': 152, 'def': 26}",7,6,2,1,2.2206,w,2018-01-02 19:45:00,1,0,0,3,0.8976390000000001
h,1.80971,0.907849,1.80971,0.907849,"{'att': 219, 'def': 21}","{'att': 140, 'def': 20}",2,4,1,0,2.0953999999999997,w,2018-01-13 15:00:00,1,0,0,3,0.9018609999999999
a,0.501202,3.56519,0.501202,3.56519,"{'att': 402, 'def': 19}","{'att': 237, 'def': 19}",7,19,1,4,0.044899999999999995,l,2018-01-20 15:00:00,0,0,1,0,-3.0639879999999997
a,1.15809,1.11632,1.15809,0.35515,"{'att': 115, 'def': 24}","{'att': 236, 'def': 24}",3,4,1,1,1.3296,d,2018-01-30 19:45:00,0,1,0,1,0.80294
h,3.00238,1.14408,2.24121,1.14408,"{'att': 197, 'def': 20}","{'att': 216, 'def': 15}",11,2,1,1,2.5564,d,2018-02-04 14:15:00,0,1,0,1,1.0971300000000002
a,1.65713,1.48792,0.896038,1.48792,"{'att': 194, 'def': 28}","{'att': 167, 'def': 38}",8,12,1,3,1.4849999999999999,l,2018-02-10 15:00:00,0,0,1,0,-0.5918819999999999
h,0.184958,1.65074,0.184958,1.65074,"{'att': 345, 'def': 23}","{'att': 83, 'def': 20}",5,7,0,1,0.2407,l,2018-02-25 00:00:00,0,0,1,0,-1.4657820000000001
h,0.74138,1.25439,0.74138,1.25439,"{'att': 335, 'def': 22}","{'att': 109, 'def': 17}",4,13,2,3,0.8916,l,2018-03-05 20:00:00,0,0,1,0,-0.5130099999999999
a,1.13893,3.87829,1.13893,3.87829,"{'att': 291, 'def': 23}","{'att': 183, 'def': 24}",11,20,1,2,0.1704,l,2018-03-10 17:30:00,0,0,1,0,-2.7393599999999996
a,2.74705,0.220381,1.98592,0.220381,"{'att': 218, 'def': 21}","{'att': 185, 'def': 39}",6,2,2,0,2.9112,w,2018-03-17 15:00:00,1,0,0,3,1.765539
h,1.90868,1.72037,1.14752,1.72037,"{'att': 380, 'def': 22}","{'att': 152, 'def': 24}",4,12,1,2,1.529,l,2018-03-31 12:30:00,0,0,1,0,-0.5728499999999999
a,1.14558,2.09227,1.14558,2.09227,"{'att': 278, 'def': 16}","{'att': 212, 'def': 15}",12,8,2,2,0.6679999999999999,d,2018-04-07 14:00:00,0,1,0,1,-0.94669
h,2.49925,1.54485,2.49925,1.54485,"{'att': 171, 'def': 23}","{'att': 166, 'def': 24}",6,2,3,2,2.2119000000000004,w,2018-04-14 14:00:00,1,0,0,3,0.9543999999999999
a,0.182325,0.59455,0.182325,0.59455,"{'att': 156, 'def': 18}","{'att': 174, 'def': 44}",6,2,0,0,0.7797,d,2018-04-21 14:00:00,0,1,0,1,-0.41222500000000006
h,2.7876,0.941395,2.02643,0.941395,"{'att': 229, 'def': 24}","{'att': 190, 'def': 9}",10,2,5,0,2.6252,w,2018-04-28 14:00:00,1,0,0,3,1.085035
a,1.31471,0.750175,1.31471,0.750175,"{'att': 129, 'def': 14}","{'att': 197, 'def': 30}",9,5,2,1,1.8202,w,2018-05-05 12:30:00,1,0,0,3,0.564535
h,2.36491,0.216004,2.36491,0.216004,"{'att': 221, 'def': 36}","{'att': 304, 'def': 32}",12,0,2,0,2.8525,w,2018-05-13 15:00:00,1,0,0,3,2.148906
