h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,0.573557,2.12696,0.573557,1.36579,"{'att': 218, 'def': 19}","{'att': 312, 'def': 32}",5,13,1,4,0.3106,l,2018-02-05 20:00:00,0,0,1,0,-0.7922330000000001
h,2.37995,0.628806,2.37995,0.628806,"{'att': 244, 'def': 24}","{'att': 288, 'def': 34}",13,7,3,0,2.5486999999999997,w,2018-02-12 20:00:00,1,0,0,3,1.751144
a,1.68958,1.30036,1.68958,1.30036,"{'att': 203, 'def': 21}","{'att': 317, 'def': 31}",8,7,1,2,1.7008,l,2018-02-25 14:05:00,0,0,1,0,0.3892200000000001
a,0.118301,0.953312,0.118301,0.953312,"{'att': 580, 'def': 7}","{'att': 253, 'def': 29}",3,9,0,1,0.48260000000000003,l,2018-03-04 16:00:00,0,0,1,0,-0.8350110000000001
h,3.87829,1.13893,3.87829,1.13893,"{'att': 183, 'def': 24}","{'att': 291, 'def': 23}",20,11,2,1,2.7603,w,2018-03-10 17:30:00,1,0,0,3,2.7393599999999996
h,1.209,1.3895,1.209,1.3895,"{'att': 287, 'def': 25}","{'att': 261, 'def': 31}",12,2,1,3,1.1733,l,2018-04-01 16:00:00,0,0,1,0,-0.18049999999999988
h,2.12073,0.302554,2.12073,0.302554,"{'att': 243, 'def': 24}","{'att': 293, 'def': 19}",20,4,1,1,2.6606,d,2018-04-08 15:30:00,0,1,0,1,1.818176
a,0.663817,1.2922,0.663817,1.2922,"{'att': 194, 'def': 23}","{'att': 245, 'def': 22}",8,1,3,2,0.8066,w,2018-04-14 11:30:00,1,0,0,3,-0.628383
a,1.7717,0.221642,1.7717,0.221642,"{'att': 223, 'def': 17}","{'att': 394, 'def': 20}",13,1,2,1,2.6216,w,2018-04-19 18:45:00,1,0,0,3,1.550058
a,1.45426,0.502964,1.45426,0.502964,"{'att': 324, 'def': 10}","{'att': 376, 'def': 30}",14,3,1,0,2.1507,w,2018-04-28 16:30:00,1,0,0,3,0.9512960000000001
h,0.806168,0.427002,0.806168,0.427002,"{'att': 438, 'def': 20}","{'att': 163, 'def': 27}",8,16,1,0,1.6828,w,2018-05-06 16:30:00,1,0,0,3,0.379166
h,2.25256,0.631021,2.25256,0.631021,"{'att': 109, 'def': 14}","{'att': 396, 'def': 21}",26,1,1,1,2.5058,d,2018-05-09 19:45:00,0,1,0,1,1.6215389999999998
a,0.843284,2.24197,0.843284,2.24197,"{'att': 197, 'def': 23}","{'att': 321, 'def': 31}",3,4,0,3,0.2985,l,2018-05-13 15:00:00,0,0,1,0,-1.3986859999999997
