h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,1.67369,0.857637,1.67369,0.857637,"{'att': 178, 'def': 24}","{'att': 210, 'def': 19}",13,6,2,2,2.0095,d,2018-01-13 15:00:00,0,1,0,1,0.8160529999999999
a,0.740795,1.51932,0.740795,0.758155,"{'att': 235, 'def': 21}","{'att': 192, 'def': 22}",4,6,0,2,0.6549,l,2018-01-20 15:00:00,0,0,1,0,-0.017360000000000042
a,0.740773,0.722172,0.740773,0.722172,"{'att': 121, 'def': 18}","{'att': 111, 'def': 16}",6,5,0,0,1.3363,d,2018-01-31 20:00:00,0,1,0,1,0.01860099999999998
h,2.12696,0.573557,1.36579,0.573557,"{'att': 312, 'def': 32}","{'att': 218, 'def': 19}",13,5,4,1,2.5432,w,2018-02-05 20:00:00,1,0,0,3,0.7922330000000001
a,0.799928,1.83359,0.799928,1.83359,"{'att': 102, 'def': 19}","{'att': 208, 'def': 23}",9,2,0,2,0.5711999999999999,l,2018-02-10 15:00:00,0,0,1,0,-1.033662
h,0.606929,0.665127,0.606929,0.665127,"{'att': 170, 'def': 31}","{'att': 199, 'def': 28}",4,4,1,0,1.1953,w,2018-02-24 17:30:00,1,0,0,3,-0.05819799999999997
h,1.23526,1.09115,1.23526,1.09115,"{'att': 166, 'def': 20}","{'att': 193, 'def': 34}",4,3,1,0,1.4497,w,2018-03-03 15:00:00,1,0,0,3,0.14410999999999996
a,1.54676,2.38263,0.785587,2.38263,"{'att': 284, 'def': 17}","{'att': 151, 'def': 20}",7,8,0,3,0.7555999999999999,l,2018-03-11 13:30:00,0,0,1,0,-1.5970429999999998
a,0.35476,1.81208,0.35476,1.81208,"{'att': 371, 'def': 19}","{'att': 224, 'def': 19}",2,14,0,5,0.3206,l,2018-03-17 17:30:00,0,0,1,0,-1.45732
h,0.76133,2.1146,0.76133,1.35343,"{'att': 243, 'def': 34}","{'att': 176, 'def': 10}",15,7,2,2,0.4241,d,2018-03-31 15:00:00,0,1,0,1,-0.5921
h,1.36685,1.38319,1.36685,1.38319,"{'att': 131, 'def': 23}","{'att': 200, 'def': 28}",10,1,1,2,1.3159,l,2018-04-07 14:00:00,0,0,1,0,-0.01634000000000002
a,0.306273,0.929512,0.306273,0.929512,"{'att': 145, 'def': 16}","{'att': 204, 'def': 25}",7,7,0,1,0.6414,l,2018-04-14 14:00:00,0,0,1,0,-0.623239
h,0.59455,0.182325,0.59455,0.182325,"{'att': 174, 'def': 44}","{'att': 156, 'def': 18}",2,6,0,0,1.7199,d,2018-04-21 14:00:00,0,1,0,1,0.41222500000000006
a,1.36928,1.76757,1.36928,1.76757,"{'att': 329, 'def': 22}","{'att': 176, 'def': 31}",5,13,0,2,1.0616,l,2018-04-30 19:00:00,0,0,1,0,-0.39829000000000003
h,2.81246,0.613901,1.89999,0.613901,"{'att': 318, 'def': 18}","{'att': 215, 'def': 14}",2,6,2,1,2.807,w,2018-05-05 15:00:00,1,0,0,3,1.286089
a,0.654288,0.45805,0.654288,0.45805,"{'att': 250, 'def': 27}","{'att': 262, 'def': 14}",5,5,0,1,1.4852,l,2018-05-13 15:00:00,0,0,1,0,0.19623799999999997
