h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,0.721222,1.91091,0.721222,1.91091,"{'att': 198, 'def': 30}","{'att': 148, 'def': 19}",6,9,1,2,0.5264,l,2018-02-03 15:00:00,0,0,1,0,-1.189688
h,1.39547,0.897856,0.634299,0.897856,"{'att': 143, 'def': 13}","{'att': 211, 'def': 21}",5,11,1,1,1.8327,d,2018-02-10 15:00:00,0,1,0,1,-0.26355700000000004
a,0.166078,1.12487,0.166078,1.12487,"{'att': 220, 'def': 30}","{'att': 97, 'def': 26}",3,4,1,1,0.4493,d,2018-02-24 12:30:00,0,1,0,1,-0.9587920000000001
a,0.385303,0.982895,0.385303,0.982895,"{'att': 202, 'def': 18}","{'att': 94, 'def': 23}",7,6,0,0,0.7547,d,2018-03-03 15:00:00,0,1,0,1,-0.5975919999999999
h,0.157023,1.64562,0.157023,1.64562,"{'att': 541, 'def': 12}","{'att': 119, 'def': 23}",3,12,0,2,0.2606,l,2018-03-12 20:00:00,0,0,1,0,-1.4885970000000002
h,0.894266,2.97881,0.894266,2.97881,"{'att': 243, 'def': 21}","{'att': 175, 'def': 23}",8,4,1,2,0.1708,l,2018-03-17 15:00:00,0,0,1,0,-2.084544
a,0.342516,3.56649,0.342516,2.04415,"{'att': 400, 'def': 21}","{'att': 104, 'def': 19}",4,13,0,3,0.0254,l,2018-04-01 13:30:00,0,0,1,0,-1.701634
h,1.40115,1.79894,1.40115,1.79894,"{'att': 304, 'def': 31}","{'att': 96, 'def': 16}",4,7,1,2,1.0935,l,2018-04-07 14:00:00,0,0,1,0,-0.3977900000000001
a,1.41085,0.807456,1.41085,0.807456,"{'att': 224, 'def': 25}","{'att': 126, 'def': 23}",10,19,1,1,1.9075000000000002,d,2018-04-16 19:00:00,0,1,0,1,0.603394
h,0.356095,1.61309,0.356095,1.61309,"{'att': 182, 'def': 16}","{'att': 119, 'def': 9}",5,3,1,1,0.2891,d,2018-04-22 12:30:00,0,1,0,1,-1.2569949999999999
a,0.777827,2.11658,0.777827,2.11658,"{'att': 315, 'def': 20}","{'att': 94, 'def': 11}",2,20,0,0,0.4421,d,2018-04-28 11:30:00,0,1,0,1,-1.3387529999999999
h,0.750175,1.31471,0.750175,1.31471,"{'att': 197, 'def': 30}","{'att': 129, 'def': 14}",5,9,1,2,0.8856999999999999,l,2018-05-05 12:30:00,0,0,1,0,-0.564535
a,1.75436,1.70936,0.993196,1.70936,"{'att': 276, 'def': 13}","{'att': 269, 'def': 28}",2,18,2,1,1.4818,w,2018-05-13 15:00:00,1,0,0,3,-0.716164
