h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,3.49193,0.589103,2.73076,0.589103,"{'att': 261, 'def': 33}","{'att': 152, 'def': 18}",4,7,4,1,2.9091,w,2017-12-16 15:00:00,1,0,0,3,2.141657
a,1.09381,1.73805,1.09381,1.73805,"{'att': 191, 'def': 24}","{'att': 142, 'def': 28}",3,5,1,1,0.8696,d,2017-12-23 15:00:00,0,1,0,1,-0.6442400000000001
h,1.8756,1.19984,1.8756,1.19984,"{'att': 183, 'def': 22}","{'att': 288, 'def': 20}",7,3,1,1,1.8579,d,2017-12-26 15:00:00,0,1,0,1,0.6757599999999999
h,0.049118,1.20923,0.049118,1.20923,"{'att': 122, 'def': 22}","{'att': 207, 'def': 26}",1,4,0,0,0.2845,d,2017-12-30 15:00:00,0,1,0,1,-1.160112
a,0.226625,1.45074,0.226625,1.45074,"{'att': 272, 'def': 30}","{'att': 285, 'def': 21}",0,5,0,3,0.3249,l,2018-01-01 15:00:00,0,0,1,0,-1.2241149999999998
h,0.681,0.986853,0.681,0.986853,"{'att': 139, 'def': 24}","{'att': 327, 'def': 22}",2,4,1,4,1.0644,l,2018-01-13 15:00:00,0,0,1,0,-0.30585299999999993
a,0.238458,0.987799,0.238458,0.987799,"{'att': 158, 'def': 16}","{'att': 131, 'def': 27}",0,3,0,2,0.5997,l,2018-01-20 15:00:00,0,0,1,0,-0.749341
h,0.288048,2.05148,0.288048,1.29032,"{'att': 566, 'def': 13}","{'att': 173, 'def': 20}",4,7,0,3,0.1785,l,2018-01-30 20:00:00,0,0,1,0,-1.0022719999999998
a,0.13049,1.63389,0.13049,0.743937,"{'att': 442, 'def': 23}","{'att': 143, 'def': 18}",4,14,0,2,0.1253,l,2018-02-03 15:00:00,0,0,1,0,-0.613447
h,2.56699,0.433555,1.80586,0.433555,"{'att': 218, 'def': 33}","{'att': 215, 'def': 19}",5,2,4,1,2.7859000000000003,w,2018-02-11 12:00:00,1,0,0,3,1.3723049999999999
a,1.18101,1.50162,1.18101,1.50162,"{'att': 205, 'def': 23}","{'att': 133, 'def': 23}",5,6,2,1,1.0885,w,2018-02-24 15:00:00,1,0,0,3,-0.32061000000000006
a,0.138106,1.63794,0.138106,1.63794,"{'att': 524, 'def': 21}","{'att': 121, 'def': 22}",0,7,0,2,0.19790000000000002,l,2018-03-03 15:00:00,0,0,1,0,-1.499834
h,1.39381,0.0,1.39381,0.0,"{'att': 69, 'def': 16}","{'att': 292, 'def': 8}",9,0,0,0,2.5332,d,2018-03-10 15:00:00,0,1,0,1,1.39381
h,0.220381,2.74705,0.220381,1.98592,"{'att': 185, 'def': 39}","{'att': 218, 'def': 21}",2,6,0,2,0.0495,l,2018-03-17 15:00:00,0,0,1,0,-1.765539
a,0.280847,2.53617,0.280847,2.53617,"{'att': 359, 'def': 26}","{'att': 135, 'def': 23}",1,5,0,1,0.1009,l,2018-03-31 15:00:00,0,0,1,0,-2.2553229999999997
a,1.48964,1.53244,1.48964,1.53244,"{'att': 163, 'def': 21}","{'att': 277, 'def': 15}",3,5,1,1,1.3322,d,2018-04-07 14:00:00,0,1,0,1,-0.04279999999999995
h,0.929512,0.306273,0.929512,0.306273,"{'att': 204, 'def': 25}","{'att': 145, 'def': 16}",7,7,1,0,2.0118,w,2018-04-14 14:00:00,1,0,0,3,0.623239
h,0.56538,0.943754,0.56538,0.943754,"{'att': 223, 'def': 28}","{'att': 231, 'def': 22}",6,4,0,2,0.9414,l,2018-04-28 14:00:00,0,0,1,0,-0.378374
a,0.54565,0.78641,0.54565,0.78641,"{'att': 302, 'def': 13}","{'att': 58, 'def': 17}",2,9,0,0,1.0995,d,2018-05-06 13:30:00,0,1,0,1,-0.24076000000000009
a,0.631021,2.25256,0.631021,2.25256,"{'att': 396, 'def': 21}","{'att': 109, 'def': 14}",1,26,1,1,0.3209,d,2018-05-09 19:45:00,0,1,0,1,-1.6215389999999998
h,1.31031,2.3322,1.31031,2.3322,"{'att': 309, 'def': 32}","{'att': 197, 'def': 12}",4,8,0,1,0.612,l,2018-05-13 15:00:00,0,0,1,0,-1.0218899999999997
