rank,prev_rank,name,league,off,def,spi
394,404.0,Grenoble,French Ligue 2,0.75,1.17,34.04
395,390.0,Holstein Kiel,German 2. Bundesliga,1.32,1.91,33.93
396,394.0,Ballkani,UEFA Europa Conference League,1.2,1.76,33.76
397,418.0,Gimnasia La Plata,Argentina Primera Division,0.9,1.38,33.53
398,401.0,Instituto,Argentina Primera Division,1.0,1.51,33.52
399,399.0,Sporting Gijón,Spanish Segunda Division,0.86,1.34,33.48
400,385.0,Bolton,English League One,0.93,1.43,33.47
401,396.0,Arminia Bielefeld,German 2. Bundesliga,1.18,1.77,33.31
402,412.0,Guingamp,French Ligue 2,0.97,1.5,33.29
403,403.0,FC Cartagena,Spanish Segunda Division,0.95,1.47,33.28
404,378.0,Cambuur Leeuwarden,Dutch Eredivisie,1.26,1.88,33.18
405,398.0,Excelsior,Dutch Eredivisie,1.23,1.84,33.13
406,416.0,Ankaragucu,Turkish Turkcell Super Lig,1.04,1.6,32.93
407,391.0,Inter Miami CF,Major League Soccer,1.09,1.68,32.79
408,409.0,AaB,Danish SAS-Ligaen,1.04,1.62,32.65
409,415.0,Huddersfield Town,English League Championship,0.96,1.51,32.65
410,410.0,Villarreal B,Spanish Segunda Division,0.93,1.48,32.46
411,408.0,F.B.C Unione Venezia,Italy Serie B,0.93,1.49,32.33
412,424.0,Godoy Cruz,Argentina Primera Division,0.88,1.42,32.32
413,413.0,Palermo,Italy Serie B,1.0,1.59,32.29
414,419.0,Rigas Futbola Skola,UEFA Europa Conference League,1.16,1.8,32.23
415,420.0,Derby County,English League One,1.05,1.66,32.12
416,388.0,Odd BK,Norwegian Tippeligaen,1.08,1.71,31.96
417,400.0,Reading,English League Championship,0.95,1.54,31.91
418,423.0,Atlético Tucumán,Argentina Primera Division,0.85,1.4,31.86
419,389.0,Union Santa Fe,Argentina Primera Division,0.92,1.5,31.77
420,407.0,Blackpool,English League Championship,1.07,1.71,31.67
421,427.0,Central Córdoba Santiago del Estero,Argentina Primera Division,0.9,1.48,31.63
422,411.0,Perugia,Italy Serie B,0.88,1.46,31.52
423,406.0,Fakel Voronezh,Russian Premier Liga,1.03,1.66,31.5
424,438.0,Racing Santander,Spanish Segunda Division,0.86,1.43,31.5
425,441.0,Modena,Italy Serie B,0.97,1.59,31.35
426,440.0,US Quevilly,French Ligue 2,0.81,1.37,31.25
427,443.0,SD Huesca,Spanish Segunda Division,0.76,1.32,31.21
428,422.0,Viking FK,Norwegian Tippeligaen,1.18,1.89,31.17
429,467.0,IFK Norrkoping,Swedish Allsvenskan,1.1,1.77,31.16
430,433.0,Zalgiris Vilnius,UEFA Europa Conference League,1.1,1.79,30.99
431,417.0,Wigan,English League Championship,0.85,1.45,30.98
432,414.0,KV Mechelen,Belgian Jupiler League,1.22,1.95,30.92
433,456.0,Hartberg,Austrian T-Mobile Bundesliga,1.08,1.77,30.9
434,426.0,DC United,Major League Soccer,1.08,1.77,30.83
435,460.0,Real Salt Lake,Major League Soccer,1.1,1.8,30.81
436,,SK Brann,Norwegian Tippeligaen,1.02,1.7,30.77
437,421.0,Gazisehir Gaziantep,Turkish Turkcell Super Lig,1.02,1.7,30.7
438,430.0,FK Nizhny Novgorod,Russian Premier Liga,0.93,1.57,30.68
439,437.0,FC Vaduz,Swiss Raiffeisen Super League,0.96,1.63,30.56
440,448.0,Avispa Fukuoka,Japanese J League,0.84,1.46,30.35
441,446.0,Leganes,Spanish Segunda Division,0.73,1.31,30.24
442,447.0,Amiens,French Ligue 2,0.84,1.48,30.13
443,439.0,KV Kortrijk,Belgian Jupiler League,1.06,1.78,30.13
444,442.0,1. FC Kaiserslautern,German 2. Bundesliga,1.0,1.7,30.11
445,382.0,Sarpsborg,Norwegian Tippeligaen,1.14,1.9,29.99
446,453.0,Málaga,Spanish Segunda Division,0.78,1.41,29.88
447,464.0,Kalmar FF,Swedish Allsvenskan,0.9,1.58,29.85
448,462.0,Reggina,Italy Serie B,0.88,1.57,29.47
449,429.0,Plymouth Argyle,English League One,1.0,1.74,29.38
450,457.0,St. Louis CITY SC,Major League Soccer,0.96,1.7,29.34
451,436.0,Wycombe Wanderers,English League One,0.86,1.55,29.29
452,451.0,Mirandes,Spanish Segunda Division,0.85,1.55,29.2
453,428.0,AIK,Swedish Allsvenskan,0.99,1.75,29.19
454,435.0,Livingston,Scottish Premiership,0.92,1.65,29.07
455,450.0,Burgos,Spanish Segunda Division,0.71,1.35,29.03
456,452.0,Lyngby,Danish SAS-Ligaen,0.9,1.62,29.02
457,434.0,Tromso,Norwegian Tippeligaen,1.01,1.79,28.95
458,449.0,Kyoto Purple Sanga,Japanese J League,0.83,1.53,28.84
459,471.0,Ross County,Scottish Premiership,0.82,1.52,28.77
460,459.0,Barracas Central,Argentina Primera Division,0.84,1.56,28.69
461,454.0,Arsenal Sarandi,Argentina Primera Division,0.87,1.6,28.6
462,472.0,Shonan Bellmare,Japanese J League,0.88,1.63,28.57
463,455.0,Nimes,French Ligue 2,0.93,1.7,28.48
464,468.0,HJK Helsinki,UEFA Europa League,0.94,1.71,28.47
465,466.0,Istanbulspor,Turkish Turkcell Super Lig,1.02,1.84,28.43
466,473.0,Louisville City FC,United Soccer League,1.01,1.82,28.28
467,470.0,Guangzhou Evergrande,Chinese Super League,1.08,1.93,28.19
468,445.0,St Johnstone,Scottish Premiership,0.87,1.63,28.11
469,463.0,Ternana,Italy Serie B,0.8,1.54,28.08
470,481.0,Dundee Utd,Scottish Premiership,0.89,1.66,28.07
471,461.0,Charlton Athletic,English League One,0.96,1.76,28.06
472,490.0,Torpedo Moskow,Russian Premier Liga,0.75,1.47,28.04
473,487.0,AC Horsens,Danish SAS-Ligaen,1.05,1.9,27.95
474,458.0,Portsmouth,English League One,0.83,1.58,27.88
475,469.0,Ascoli,Italy Serie B,0.81,1.56,27.86
476,475.0,Giresunspor,Turkish Turkcell Super Lig,0.95,1.77,27.78
477,485.0,Volos NFC,Greek Super League,0.86,1.64,27.77
478,483.0,Dijon FCO,French Ligue 2,0.77,1.51,27.63
479,474.0,Sagan Tosu,Japanese J League,0.8,1.58,27.36
480,500.0,OFI Crete,Greek Super League,0.8,1.58,27.34
481,507.0,Spal,Italy Serie B,0.87,1.67,27.33
482,482.0,UD Ibiza,Spanish Segunda Division,0.84,1.65,27.22
483,476.0,Valenciennes,French Ligue 2,0.91,1.74,27.18
484,465.0,SV Ried,Austrian T-Mobile Bundesliga,0.83,1.64,27.07
485,488.0,FC Sion,Swiss Raiffeisen Super League,1.11,2.04,27.0
486,477.0,FC Khimki,Russian Premier Liga,0.91,1.76,26.82
487,479.0,Cashpoint SC Rheindorf Altach,Austrian T-Mobile Bundesliga,0.93,1.8,26.77
488,480.0,Atromitos,Greek Super League,0.69,1.45,26.71
489,478.0,Rodez,French Ligue 2,0.73,1.51,26.71
490,512.0,Gamba Osaka,Japanese J League,0.88,1.74,26.57
491,492.0,Eupen,Belgian Jupiler League,1.04,1.98,26.43
492,496.0,Annecy,French Ligue 2,0.84,1.7,26.42
493,484.0,Stromsgodset,Norwegian Tippeligaen,1.02,1.96,26.28
494,504.0,Kashiwa Reysol,Japanese J League,0.86,1.73,26.16
495,444.0,Haugesund,Norwegian Tippeligaen,0.93,1.84,26.11
496,501.0,Arizona United,United Soccer League,1.03,1.99,26.01
497,486.0,Cittadella,Italy Serie B,0.68,1.48,25.85
498,505.0,SV Zulte Waregem,Belgian Jupiler League,1.24,2.33,25.6
499,515.0,1. FC Magdeburg,German 2. Bundesliga,0.99,1.97,25.48
500,508.0,Albirex Niigata,Japanese J League,0.85,1.76,25.43
501,503.0,Central Coast Mariners,Australian A-League,1.11,2.16,25.38
502,489.0,IFK Goteborg,Swedish Allsvenskan,0.91,1.86,25.35
503,511.0,Pau,French Ligue 2,0.62,1.42,25.28
504,518.0,Orlando Pirates,South African ABSA Premier League,0.66,1.49,25.17
505,495.0,Jahn Regensburg,German 2. Bundesliga,0.86,1.8,25.11
506,514.0,1. FC Nürnberg,German 2. Bundesliga,0.77,1.67,25.08
507,509.0,Beijing Guoan,Chinese Super League,0.98,1.99,24.95
508,498.0,San Antonio FC,United Soccer League,0.8,1.73,24.89
509,502.0,SD Ponferradina,Spanish Segunda Division,0.63,1.46,24.88
510,497.0,Kilmarnock,Scottish Premiership,0.81,1.75,24.77
511,491.0,Hannover 96,German 2. Bundesliga,0.98,2.01,24.74
512,513.0,San Diego Loyal SC,United Soccer League,0.95,1.98,24.49
513,493.0,Benevento,Italy Serie B,0.65,1.52,24.48
514,517.0,Shanghai SIPG,Chinese Super League,0.9,1.92,24.26
515,510.0,Aalesund,Norwegian Tippeligaen,0.79,1.76,24.18
516,499.0,Exeter City,English League One,0.88,1.89,24.12
517,521.0,Sydney FC,Australian A-League,1.0,2.1,23.94
518,522.0,Pyunik Yerevan,UEFA Europa Conference League,0.87,1.9,23.79
519,527.0,Mjallby,Swedish Allsvenskan,0.75,1.73,23.69
520,524.0,Hansa Rostock,German 2. Bundesliga,0.81,1.82,23.63
521,520.0,Winterthur,Swiss Raiffeisen Super League,0.78,1.78,23.53
522,523.0,Western Sydney FC,Australian A-League,0.86,1.92,23.42
523,,Stabaek,Norwegian Tippeligaen,0.77,1.78,23.36
524,516.0,Laval,French Ligue 2,0.78,1.8,23.35
525,525.0,Eintracht Braunschweig,German 2. Bundesliga,0.83,1.88,23.12
526,494.0,KV Oostende,Belgian Jupiler League,1.0,2.16,23.02
527,535.0,Hamarkamaratene,Norwegian Tippeligaen,0.75,1.77,22.96
528,519.0,Asteras Tripolis,Greek Super League,0.56,1.46,22.86
529,533.0,Brescia,Italy Serie B,0.7,1.71,22.65
530,530.0,Sacramento Republic FC,United Soccer League,0.76,1.81,22.47
531,528.0,Adelaide United,Australian A-League,1.06,2.3,22.36
532,532.0,Melbourne Victory,Australian A-League,0.75,1.83,22.01
533,526.0,Hatayspor,Turkish Turkcell Super Lig,0.85,2.0,22.01
534,559.0,Lincoln City,English League One,0.57,1.55,21.87
535,536.0,Colorado Springs Switchbacks FC,United Soccer League,0.75,1.85,21.69
536,529.0,Shrewsbury Town,English League One,0.73,1.85,21.41
537,545.0,SuperSport United,South African ABSA Premier League,0.58,1.61,21.23
538,543.0,Giannina,Greek Super League,0.61,1.69,20.71
539,531.0,Fleetwood Town,English League One,0.66,1.78,20.67
540,540.0,Shamrock Rovers,UEFA Europa Conference League,0.69,1.84,20.63
541,538.0,Orange County SC,United Soccer League,0.78,1.99,20.56
542,542.0,Cosenza,Italy Serie B,0.59,1.68,20.42
543,534.0,Niort,French Ligue 2,0.7,1.87,20.36
544,541.0,Lugo,Spanish Segunda Division,0.52,1.56,20.28
545,537.0,Panetolikos,Greek Super League,0.66,1.82,20.01
546,544.0,IK Sirius,Swedish Allsvenskan,0.66,1.85,19.81
547,558.0,Degerfors IF,Swedish Allsvenskan,0.75,2.0,19.63
548,555.0,Ionikos FC,Greek Super League,0.53,1.65,19.32
549,539.0,Tampa Bay Rowdies,United Soccer League,0.69,1.94,19.2
550,549.0,Kaizer Chiefs,South African ABSA Premier League,0.59,1.77,19.09
551,548.0,Birmingham Legion FC,United Soccer League,0.74,2.03,19.07
552,546.0,Salford City,English League Two,0.83,2.19,19.05
553,550.0,RFC Seraing,Belgian Jupiler League,0.73,2.03,18.97
554,553.0,Oxford United,English League One,0.59,1.79,18.96
555,552.0,Black Aces,South African ABSA Premier League,0.57,1.75,18.89
556,557.0,Shandong Luneng,Chinese Super League,0.82,2.22,18.5
557,554.0,Sandefjord,Norwegian Tippeligaen,0.83,2.23,18.47
558,547.0,Yokohama FC,Japanese J League,0.76,2.12,18.38
559,560.0,Jiangsu Suning FC,Chinese Super League,0.71,2.04,18.37
560,565.0,Levadiakos,Greek Super League,0.5,1.67,18.26
561,564.0,Mansfield Town,English League Two,0.75,2.12,18.15
562,551.0,SV Sandhausen,German 2. Bundesliga,0.71,2.06,18.09
563,563.0,Milton Keynes Dons,English League One,0.56,1.8,18.02
564,570.0,Bristol Rovers,English League One,0.69,2.06,17.78
565,586.0,Stockport County,English League Two,0.5,1.72,17.65
566,556.0,IFK Värnamo,Swedish Allsvenskan,0.62,1.95,17.62
567,561.0,Wellington Phoenix,Australian A-League,0.83,2.31,17.53
568,575.0,Oakland Roots,United Soccer League,0.66,2.04,17.3
569,562.0,New Mexico United,United Soccer League,0.64,2.01,17.18
570,579.0,Burton Albion,English League One,0.79,2.29,17.15
571,568.0,Memphis 901 FC,United Soccer League,0.67,2.1,16.8
572,566.0,Halmstads BK,Swedish Allsvenskan,0.63,2.06,16.47
573,569.0,Cheltenham Town,English League One,0.52,1.87,16.26
574,572.0,El Paso Locomotive FC,United Soccer League,0.65,2.12,16.25
575,567.0,Stellenbosch FC,South African ABSA Premier League,0.52,1.9,16.03
576,573.0,Varbergs BoIS FC,Swedish Allsvenskan,0.65,2.14,15.99
577,585.0,Brisbane Roar,Australian A-League,0.58,2.02,15.93
578,577.0,Miami FC,United Soccer League,0.54,1.94,15.81
579,578.0,Western United,Australian A-League,0.74,2.33,15.75
580,574.0,Newcastle Jets,Australian A-League,0.7,2.25,15.74
581,576.0,Pittsburgh Riverhounds,United Soccer League,0.52,1.95,15.34
582,580.0,Perth Glory,Australian A-League,0.6,2.1,15.24
583,587.0,Charleston Battery,United Soccer League,0.65,2.24,14.98
584,584.0,Brommapojkarna,Swedish Allsvenskan,0.56,2.08,14.91
585,581.0,Lamia,Greek Super League,0.46,1.92,14.3
586,588.0,AmaZulu,South African ABSA Premier League,0.36,1.72,14.22
587,591.0,Bradford City,English League Two,0.42,1.86,14.02
588,583.0,TS Galaxy,South African ABSA Premier League,0.27,1.55,13.97
589,594.0,Golden Arrows,South African ABSA Premier League,0.49,2.02,13.86
590,598.0,Royal AM,South African ABSA Premier League,0.54,2.15,13.53
591,596.0,Leyton Orient,English League Two,0.37,1.81,13.35
592,590.0,Rio Grande Valley FC Toros,United Soccer League,0.47,2.05,13.32
593,592.0,Carlisle United,English League Two,0.38,1.87,13.14
594,582.0,Port Vale,English League One,0.48,2.08,13.06
595,599.0,Hartford Athletic,United Soccer League,0.59,2.39,12.41
596,589.0,Swindon Town,English League Two,0.53,2.27,12.34
597,607.0,Tshakhuma Tsha Madzivhandila,South African ABSA Premier League,0.33,1.85,12.22
598,595.0,Stevenage,English League Two,0.41,2.05,12.06
599,597.0,Macarthur FC,Australian A-League,0.65,2.56,11.86
600,600.0,Tianjin Teda,Chinese Super League,0.5,2.26,11.8
601,593.0,Northampton Town,English League Two,0.32,1.89,11.56
602,603.0,Sekhukhune United,South African ABSA Premier League,0.22,1.66,11.43
603,604.0,Shanghai Greenland,Chinese Super League,0.56,2.47,11.13
604,611.0,Newport County,English League Two,0.37,2.06,11.09
605,606.0,Tulsa Roughnecks,United Soccer League,0.49,2.34,11.01
606,619.0,Cambridge United,English League One,0.34,2.02,10.86
607,602.0,Indy Eleven,United Soccer League,0.42,2.21,10.8
608,605.0,Detroit City FC,United Soccer League,0.34,2.04,10.74
609,615.0,Monterey Bay,United Soccer League,0.45,2.3,10.56
610,609.0,Hebei China Fortune FC,Chinese Super League,0.5,2.43,10.52
611,610.0,Henan Jianye,Chinese Super League,0.46,2.36,10.34
612,628.0,Colchester United,English League Two,0.28,1.97,10.08
613,601.0,Chippa United,South African ABSA Premier League,0.31,2.05,10.02
614,612.0,Dalian Aerbin,Chinese Super League,0.51,2.51,9.96
615,614.0,Morecambe,English League One,0.37,2.24,9.74
616,613.0,Guangzhou RF,Chinese Super League,0.66,2.86,9.74
617,608.0,Sutton United,English League Two,0.26,1.97,9.51
618,618.0,Wuhan Zall,Chinese Super League,0.39,2.32,9.4
619,617.0,Moroka Swallows,South African ABSA Premier League,0.2,1.86,9.29
620,616.0,Maritzburg Utd,South African ABSA Premier League,0.24,2.0,9.06
621,624.0,Barrow,English League Two,0.26,2.05,8.92
622,622.0,Richards Bay,South African ABSA Premier League,0.2,1.93,8.7
623,620.0,Grimsby Town,English League Two,0.32,2.26,8.64
624,626.0,AFC Wimbledon,English League Two,0.28,2.17,8.57
625,634.0,Accrington Stanley,English League One,0.3,2.23,8.45
626,635.0,Harrogate Town,English League Two,0.38,2.43,8.39
627,625.0,Gillingham,English League Two,0.2,1.98,8.33
628,629.0,Tranmere Rovers,English League Two,0.2,2.01,8.15
629,639.0,Hartlepool,English League Two,0.42,2.58,8.13
630,621.0,Walsall,English League Two,0.2,2.01,8.12
631,627.0,Las Vegas Lights FC,United Soccer League,0.28,2.23,8.06
632,630.0,Tianjin Quanujian,Chinese Super League,0.37,2.51,7.83
633,633.0,Crewe Alexandra,English League Two,0.25,2.21,7.78
634,640.0,Rochdale,English League Two,0.31,2.38,7.75
635,631.0,Shenzhen FC,Chinese Super League,0.4,2.6,7.73
636,632.0,Chongqing Lifan,Chinese Super League,0.3,2.35,7.66
637,623.0,Forest Green Rovers,English League One,0.24,2.22,7.47
638,636.0,Loudoun United FC,United Soccer League,0.32,2.46,7.25
639,638.0,Doncaster Rovers,English League Two,0.2,2.3,6.33
640,637.0,Crawley Town,English League Two,0.24,2.57,5.53
641,641.0,Guizhou Renhe,Chinese Super League,0.2,2.61,4.86
