h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,1.07221,1.78268,1.07221,1.78268,"{'att': 171, 'def': 17}","{'att': 345, 'def': 23}",1,2,1,3,0.8334,l,2016-12-15 00:00:00,0,0,1,0,-0.7104699999999999
a,0.602249,1.71549,0.602249,0.954322,"{'att': 245, 'def': 25}","{'att': 283, 'def': 16}",7,2,0,3,0.46620000000000006,l,2016-12-17 19:00:00,0,0,1,0,-0.35207299999999997
h,0.954864,3.40585,0.954864,3.40585,"{'att': 227, 'def': 25}","{'att': 328, 'def': 18}",5,6,1,4,0.1653,l,2016-12-26 19:00:00,0,0,1,0,-2.450986
h,0.515218,2.43608,0.515218,2.43608,"{'att': 339, 'def': 27}","{'att': 245, 'def': 20}",4,9,0,3,0.2005,l,2016-12-31 19:00:00,0,0,1,0,-1.920862
a,1.18905,0.331276,1.18905,0.331276,"{'att': 233, 'def': 21}","{'att': 248, 'def': 33}",5,3,2,1,2.1603,w,2017-01-04 00:00:00,1,0,0,3,0.8577739999999999
h,0.488485,2.31811,0.488485,2.31811,"{'att': 338, 'def': 24}","{'att': 259, 'def': 34}",7,21,0,4,0.2132,l,2017-01-14 19:00:00,0,0,1,0,-1.8296249999999998
a,1.60482,1.24037,1.60482,1.24037,"{'att': 422, 'def': 11}","{'att': 153, 'def': 32}",8,14,3,2,1.7044000000000001,w,2017-01-21 15:30:00,1,0,0,3,0.36444999999999994
h,0.760046,0.907103,0.760046,0.907103,"{'att': 347, 'def': 22}","{'att': 238, 'def': 26}",2,5,2,1,1.1605999999999999,w,2017-01-31 22:45:00,1,0,0,3,-0.147057
a,0.11445,2.87972,0.11445,2.87972,"{'att': 367, 'def': 18}","{'att': 156, 'def': 17}",0,13,1,2,0.015,l,2017-02-05 13:30:00,0,0,1,0,-2.7652699999999997
h,0.693376,0.672883,0.693376,0.672883,"{'att': 263, 'def': 19}","{'att': 270, 'def': 23}",2,6,2,0,1.3304,w,2017-02-12 16:00:00,1,0,0,3,0.020492999999999983
a,0.280172,1.22573,0.280172,1.22573,"{'att': 413, 'def': 27}","{'att': 219, 'def': 21}",1,19,1,3,0.5119,l,2017-02-25 15:00:00,0,0,1,0,-0.945558
h,1.44545,0.933851,1.44545,0.172682,"{'att': 117, 'def': 9}","{'att': 350, 'def': 28}",5,2,3,2,1.7092,w,2017-03-04 15:00:00,1,0,0,3,1.272768
a,1.44148,1.98818,1.44148,1.98818,"{'att': 211, 'def': 16}","{'att': 201, 'def': 19}",3,7,1,2,0.9510000000000001,l,2017-03-11 15:00:00,0,0,1,0,-0.5467
a,0.37687,1.00816,0.37687,1.00816,"{'att': 236, 'def': 24}","{'att': 249, 'def': 28}",3,5,0,2,0.7217,l,2017-03-18 17:30:00,0,0,1,0,-0.6312899999999999
h,0.64382,0.748206,0.64382,0.748206,"{'att': 195, 'def': 25}","{'att': 205, 'def': 18}",5,5,0,0,1.1727,d,2017-04-02 13:30:00,0,1,0,1,-0.10438600000000009
h,0.872579,2.2242,0.872579,2.2242,"{'att': 323, 'def': 16}","{'att': 118, 'def': 20}",3,19,1,3,0.3997,l,2017-04-05 19:45:00,0,0,1,0,-1.3516210000000002
a,0.307666,1.20573,0.307666,1.20573,"{'att': 195, 'def': 15}","{'att': 226, 'def': 32}",5,5,0,1,0.5628,l,2017-04-08 15:00:00,0,0,1,0,-0.898064
a,0.641001,1.22039,0.641001,1.22039,"{'att': 282, 'def': 23}","{'att': 202, 'def': 15}",7,1,0,1,0.8015,l,2017-04-15 15:00:00,0,0,1,0,-0.579389
h,0.475636,1.69454,0.475636,0.933369,"{'att': 273, 'def': 20}","{'att': 243, 'def': 15}",3,9,2,0,0.37950000000000006,w,2017-04-22 15:00:00,1,0,0,3,-0.457733
a,0.775713,1.99224,0.775713,1.23107,"{'att': 297, 'def': 20}","{'att': 224, 'def': 18}",10,5,1,1,0.47009999999999996,d,2017-04-30 12:00:00,0,1,0,1,-0.4553570000000001
h,2.09244,0.270186,2.09244,0.270186,"{'att': 354, 'def': 15}","{'att': 200, 'def': 19}",4,5,1,0,2.7889,w,2017-05-06 17:30:00,1,0,0,3,1.8222539999999998
a,0.344096,1.03765,0.344096,1.03765,"{'att': 242, 'def': 14}","{'att': 237, 'def': 25}",2,4,2,0,0.6389,w,2017-05-13 15:00:00,1,0,0,3,-0.693554
h,1.74555,1.60674,1.74555,1.60674,"{'att': 162, 'def': 18}","{'att': 351, 'def': 14}",5,5,2,1,1.4965000000000002,w,2017-05-21 15:00:00,1,0,0,3,0.13880999999999988
