h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,0.528692,2.63141,0.528692,2.63141,"{'att': 246, 'def': 20}","{'att': 240, 'def': 24}",3,10,0,4,0.19169999999999998,l,2017-03-18 15:00:00,0,0,1,0,-2.102718
h,0.778704,1.24571,0.778704,1.24571,"{'att': 254, 'def': 23}","{'att': 188, 'def': 23}",2,3,2,1,0.9539,w,2017-04-01 15:00:00,1,0,0,3,-0.46700600000000014
h,2.23261,1.30673,2.23261,1.30673,"{'att': 251, 'def': 23}","{'att': 212, 'def': 26}",8,4,4,2,2.0194,w,2017-04-05 19:45:00,1,0,0,3,0.9258800000000003
a,0.358364,2.33731,0.358364,2.33731,"{'att': 413, 'def': 19}","{'att': 183, 'def': 24}",6,11,1,3,0.1714,l,2017-04-08 15:00:00,0,0,1,0,-1.978946
a,1.17696,2.01829,1.17696,2.01829,"{'att': 164, 'def': 20}","{'att': 232, 'def': 26}",5,9,1,3,0.7436,l,2017-04-15 15:00:00,0,0,1,0,-0.8413299999999999
h,1.42309,1.15869,1.42309,1.15869,"{'att': 387, 'def': 14}","{'att': 149, 'def': 27}",0,4,2,0,1.5979,w,2017-04-22 15:00:00,1,0,0,3,0.26439999999999997
a,0.472435,1.24844,0.472435,0.487272,"{'att': 254, 'def': 28}","{'att': 172, 'def': 28}",11,6,0,0,0.5485,d,2017-04-29 15:00:00,0,1,0,1,-0.014836999999999989
h,1.21734,1.95502,1.21734,1.95502,"{'att': 127, 'def': 19}","{'att': 245, 'def': 13}",7,7,0,2,0.8206,l,2017-05-06 15:00:00,0,0,1,0,-0.7376799999999999
a,0.518148,2.73274,0.518148,1.97158,"{'att': 71, 'def': 17}","{'att': 241, 'def': 24}",7,6,0,4,0.14500000000000002,l,2017-05-14 12:00:00,0,0,1,0,-1.453432
h,0.812723,3.89027,0.812723,3.89027,"{'att': 315, 'def': 23}","{'att': 205, 'def': 22}",3,19,1,7,0.0769,l,2017-05-21 15:00:00,0,0,1,0,-3.077547
