h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,1.0926,2.71421,0.331433,1.95304,"{'att': 295, 'def': 31}","{'att': 178, 'def': 27}",1,9,2,4,0.33140000000000003,l,2018-12-02 14:05:00,0,0,1,0,-1.621607
h,1.73642,1.82434,1.73642,1.82434,"{'att': 241, 'def': 14}","{'att': 319, 'def': 20}",5,7,3,1,1.3086,w,2018-12-05 20:00:00,1,0,0,3,-0.08792
a,0.917968,0.357742,0.917968,0.357742,"{'att': 229, 'def': 22}","{'att': 334, 'def': 22}",9,2,2,0,2.0194,w,2018-12-08 19:45:00,1,0,0,3,0.560226
h,1.74625,0.451196,1.74625,0.451196,"{'att': 99, 'def': 14}","{'att': 327, 'def': 18}",11,4,1,0,2.4027,w,2018-12-15 15:00:00,1,0,0,3,1.2950540000000001
a,2.55514,1.00121,2.55514,1.00121,"{'att': 213, 'def': 20}","{'att': 417, 'def': 28}",5,3,6,2,2.4471,w,2018-12-23 16:00:00,1,0,0,3,1.5539300000000003
h,2.23457,1.21736,2.23457,1.21736,"{'att': 265, 'def': 15}","{'att': 424, 'def': 25}",8,9,5,0,2.1702999999999997,w,2018-12-26 15:00:00,1,0,0,3,1.0172100000000002
h,0.277704,1.20867,0.277704,1.20867,"{'att': 236, 'def': 26}","{'att': 417, 'def': 10}",3,5,1,3,0.4774,l,2018-12-29 15:00:00,0,0,1,0,-0.930966
a,1.38282,1.0789,1.38282,1.0789,"{'att': 138, 'def': 11}","{'att': 628, 'def': 19}",4,4,3,0,1.5574000000000001,w,2019-01-01 17:30:00,1,0,0,3,0.30391999999999997
h,1.80359,0.957777,1.80359,0.957777,"{'att': 182, 'def': 29}","{'att': 324, 'def': 16}",15,2,0,1,1.9917,l,2019-01-13 16:30:00,0,0,1,0,0.845813
a,1.93316,0.937902,1.93316,0.937902,"{'att': 122, 'def': 20}","{'att': 357, 'def': 17}",13,5,2,1,2.1562,w,2019-01-20 16:00:00,1,0,0,3,0.995258
h,1.36248,0.479838,1.36248,0.479838,"{'att': 127, 'def': 17}","{'att': 299, 'def': 18}",11,3,2,1,2.2072000000000003,w,2019-01-30 20:00:00,1,0,0,3,0.8826419999999999
h,3.10409,0.400152,3.10409,0.400152,"{'att': 148, 'def': 17}","{'att': 330, 'def': 14}",12,0,1,0,2.8706,w,2019-02-02 12:30:00,1,0,0,3,2.703938
h,1.21144,3.02164,1.21144,2.26047,"{'att': 211, 'def': 22}","{'att': 287, 'def': 22}",5,9,3,1,0.3587,w,2019-02-10 13:30:00,1,0,0,3,-1.0490300000000001
a,0.845211,1.08514,0.845211,1.08514,"{'att': 72, 'def': 17}","{'att': 256, 'def': 23}",4,4,1,2,1.0784,l,2019-02-23 12:30:00,0,0,1,0,-0.23992899999999995
a,0.722229,0.625978,0.722229,0.625978,"{'att': 252, 'def': 33}","{'att': 320, 'def': 19}",6,5,0,2,1.4719,l,2019-02-27 20:00:00,0,0,1,0,0.09625099999999998
h,1.76818,3.45713,1.00701,2.69596,"{'att': 139, 'def': 21}","{'att': 284, 'def': 31}",7,6,1,1,0.30579999999999996,d,2019-03-02 12:30:00,0,1,0,1,-1.68895
a,1.26876,2.07772,1.26876,2.07772,"{'att': 122, 'def': 14}","{'att': 267, 'def': 32}",5,5,1,2,0.7649,l,2019-03-09 15:00:00,0,0,1,0,-0.8089599999999997
a,1.04822,1.0931,1.04822,1.0931,"{'att': 249, 'def': 13}","{'att': 306, 'def': 17}",4,8,1,2,1.3321,l,2019-03-31 15:30:00,0,0,1,0,-0.04488000000000003
h,2.57376,0.564317,2.57376,0.564317,"{'att': 232, 'def': 27}","{'att': 409, 'def': 16}",12,2,2,0,2.6491,w,2019-04-03 19:45:00,1,0,0,3,2.009443
h,2.78596,0.983527,2.78596,0.983527,"{'att': 157, 'def': 19}","{'att': 406, 'def': 21}",14,5,4,0,2.5635000000000003,w,2019-04-13 12:30:00,1,0,0,3,1.8024330000000002
a,1.19894,2.06185,1.19894,2.06185,"{'att': 339, 'def': 21}","{'att': 213, 'def': 34}",4,12,0,1,0.7401000000000001,l,2019-04-20 12:30:00,0,0,1,0,-0.8629100000000003
h,1.0032,0.143138,1.0032,0.143138,"{'att': 72, 'def': 12}","{'att': 243, 'def': 10}",11,1,1,0,2.1616,w,2019-04-23 19:45:00,1,0,0,3,0.8600620000000001
h,1.35378,0.991558,1.35378,0.991558,"{'att': 176, 'def': 13}","{'att': 368, 'def': 28}",9,2,0,1,1.6452,l,2019-04-27 12:30:00,0,0,1,0,0.36222199999999993
a,0.713362,2.22622,0.713362,2.22622,"{'att': 204, 'def': 20}","{'att': 217, 'def': 22}",3,11,0,1,0.4083,l,2019-05-04 11:30:00,0,0,1,0,-1.512858
h,0.882608,2.06851,0.882608,2.06851,"{'att': 263, 'def': 18}","{'att': 351, 'def': 24}",5,7,2,2,0.4425,d,2019-05-12 14:00:00,0,1,0,1,-1.185902
