h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,3.29249,1.928,3.29249,1.928,"{'att': 213, 'def': 22}","{'att': 241, 'def': 16}",15,14,2,1,2.2522,w,2018-11-03 12:30:00,1,0,0,3,1.36449
a,0.97089,2.02764,0.209721,2.02764,"{'att': 384, 'def': 19}","{'att': 240, 'def': 19}",5,16,1,3,0.533,l,2018-11-11 16:30:00,0,0,1,0,-1.8179189999999998
h,1.34245,1.05292,1.34245,1.05292,"{'att': 140, 'def': 27}","{'att': 262, 'def': 15}",12,4,0,0,1.5976,d,2018-11-24 15:00:00,0,1,0,1,0.28952999999999984
a,0.904803,0.623954,0.904803,0.623954,"{'att': 151, 'def': 19}","{'att': 352, 'def': 29}",5,6,2,2,1.5921999999999998,d,2018-12-01 17:30:00,0,1,0,1,0.280849
h,1.33679,1.73226,1.33679,1.73226,"{'att': 300, 'def': 39}","{'att': 254, 'def': 14}",4,10,2,2,1.0186,d,2018-12-05 20:00:00,0,1,0,1,-0.39547
h,3.15444,1.23251,3.15444,0.471345,"{'att': 182, 'def': 29}","{'att': 375, 'def': 23}",10,5,4,1,2.5693,w,2018-12-08 15:00:00,1,0,0,3,2.6830950000000002
a,0.658049,2.60435,0.658049,2.60435,"{'att': 246, 'def': 17}","{'att': 146, 'def': 17}",2,12,1,3,0.2409,l,2018-12-16 16:00:00,0,0,1,0,-1.946301
a,2.72523,1.27173,1.96406,0.510566,"{'att': 87, 'def': 21}","{'att': 365, 'def': 18}",10,1,5,1,2.391,w,2018-12-22 17:30:00,1,0,0,3,1.453494
h,1.79848,1.40594,1.79848,1.40594,"{'att': 167, 'def': 24}","{'att': 334, 'def': 23}",9,5,3,1,1.6607,w,2018-12-26 15:00:00,1,0,0,3,0.3925400000000001
h,3.41874,0.705549,3.41874,0.705549,"{'att': 211, 'def': 19}","{'att': 458, 'def': 12}",10,3,4,1,2.8778,w,2018-12-30 16:30:00,1,0,0,3,2.713191
a,2.6754,0.691878,2.6754,0.691878,"{'att': 182, 'def': 17}","{'att': 431, 'def': 24}",10,6,2,0,2.6533,w,2019-01-02 20:00:00,1,0,0,3,1.9835219999999998
a,0.957777,1.80359,0.957777,1.80359,"{'att': 324, 'def': 16}","{'att': 182, 'def': 29}",2,15,1,0,0.7767000000000001,w,2019-01-13 16:30:00,1,0,0,3,-0.845813
h,2.64005,0.635111,1.87888,0.635111,"{'att': 213, 'def': 12}","{'att': 294, 'def': 17}",5,2,2,1,2.6819,w,2019-01-19 15:00:00,1,0,0,3,1.2437690000000001
h,3.23417,0.934603,2.473,0.934603,"{'att': 103, 'def': 14}","{'att': 359, 'def': 20}",16,2,2,2,2.7197000000000005,d,2019-01-29 20:00:00,0,1,0,1,1.5383969999999998
a,1.49717,1.40067,1.49717,1.40067,"{'att': 189, 'def': 16}","{'att': 298, 'def': 26}",4,8,1,0,1.4361,w,2019-02-03 14:05:00,1,0,0,3,0.09649999999999981
a,2.13209,2.18741,1.37093,2.18741,"{'att': 262, 'def': 18}","{'att': 226, 'def': 29}",17,4,3,0,1.3183,w,2019-02-09 12:30:00,1,0,0,3,-0.8164799999999999
h,0.474869,0.380519,0.474869,0.380519,"{'att': 318, 'def': 25}","{'att': 185, 'def': 31}",5,10,0,0,1.341,d,2019-02-24 14:05:00,0,1,0,1,0.09434999999999999
a,1.54089,1.69334,1.54089,1.69334,"{'att': 204, 'def': 22}","{'att': 269, 'def': 18}",5,2,3,1,1.2363,w,2019-02-27 20:00:00,1,0,0,3,-0.15244999999999997
h,2.54216,0.578485,1.781,0.578485,"{'att': 110, 'def': 15}","{'att': 312, 'def': 20}",9,5,3,2,2.6952,w,2019-03-02 15:00:00,1,0,0,3,1.202515
a,2.3703,1.52723,2.3703,0.766059,"{'att': 203, 'def': 25}","{'att': 271, 'def': 21}",7,9,0,2,2.0458999999999996,l,2019-03-10 16:30:00,0,0,1,0,1.6042409999999998
h,1.98052,1.35208,1.98052,1.35208,"{'att': 182, 'def': 17}","{'att': 199, 'def': 17}",12,19,2,1,1.9447999999999999,w,2019-03-30 15:00:00,1,0,0,3,0.6284400000000001
a,2.03847,1.65044,2.03847,1.65044,"{'att': 305, 'def': 26}","{'att': 286, 'def': 13}",7,5,1,2,1.6709,l,2019-04-02 19:45:00,0,0,1,0,0.3880299999999999
h,2.65125,1.42817,1.12892,1.42817,"{'att': 287, 'def': 31}","{'att': 207, 'def': 18}",15,10,2,1,2.2639,w,2019-04-13 17:30:00,1,0,0,3,-0.29925
a,0.305982,1.5204,0.305982,1.5204,"{'att': 217, 'def': 9}","{'att': 249, 'def': 15}",5,1,0,4,0.3661,l,2019-04-21 13:30:00,0,0,1,0,-1.214418
h,0.514509,0.530481,0.514509,0.530481,"{'att': 435, 'def': 22}","{'att': 233, 'def': 26}",5,14,0,2,1.2447,l,2019-04-24 20:00:00,0,0,1,0,-0.015971999999999986
h,1.12483,1.6298,1.12483,1.6298,"{'att': 208, 'def': 18}","{'att': 241, 'def': 24}",6,9,1,1,0.9574,d,2019-04-28 16:30:00,0,1,0,1,-0.5049699999999999
a,1.88049,0.73663,1.88049,0.73663,"{'att': 153, 'def': 20}","{'att': 333, 'def': 25}",19,6,1,1,2.1803999999999997,d,2019-05-05 13:00:00,0,1,0,1,1.14386
h,1.89555,1.71095,1.89555,0.949785,"{'att': 85, 'def': 23}","{'att': 284, 'def': 12}",13,2,0,2,1.4733,l,2019-05-12 14:00:00,0,0,1,0,0.9457650000000001
