h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,1.12475,0.791319,1.12475,0.791319,"{'att': 110, 'def': 23}","{'att': 374, 'def': 22}",5,6,1,1,1.6441999999999999,d,2019-02-04 20:00:00,0,1,0,1,0.3334309999999999
h,2.53003,0.390995,2.53003,0.390995,"{'att': 206, 'def': 29}","{'att': 401, 'def': 11}",17,5,3,0,2.7192,w,2019-02-09 15:00:00,1,0,0,3,2.139035
a,0.380519,0.474869,0.380519,0.474869,"{'att': 185, 'def': 31}","{'att': 318, 'def': 25}",10,5,0,0,1.1574,d,2019-02-24 14:05:00,0,1,0,1,-0.09434999999999999
h,2.74266,0.630423,2.74266,0.630423,"{'att': 233, 'def': 20}","{'att': 375, 'def': 15}",11,3,5,0,2.6955,w,2019-02-27 20:00:00,1,0,0,3,2.112237
a,0.811272,0.241879,0.811272,0.241879,"{'att': 159, 'def': 23}","{'att': 276, 'def': 19}",11,1,0,0,1.9415,d,2019-03-03 16:15:00,0,1,0,1,0.569393
h,4.12341,0.471571,4.12341,0.471571,"{'att': 120, 'def': 14}","{'att': 328, 'def': 22}",15,3,4,2,2.9934,w,2019-03-10 12:00:00,1,0,0,3,3.651839
a,2.73437,0.915765,1.97321,0.915765,"{'att': 197, 'def': 25}","{'att': 281, 'def': 13}",14,4,2,1,2.6505,w,2019-03-17 14:15:00,1,0,0,3,1.057445
h,1.0931,1.04822,1.0931,1.04822,"{'att': 306, 'def': 17}","{'att': 249, 'def': 13}",8,4,2,1,1.3465000000000003,w,2019-03-31 15:30:00,1,0,0,3,0.04488000000000003
a,2.00654,0.718394,2.00654,0.718394,"{'att': 110, 'def': 12}","{'att': 304, 'def': 18}",12,5,3,1,2.3604,w,2019-04-05 20:00:00,1,0,0,3,1.2881460000000002
h,1.30839,0.873177,1.30839,0.873177,"{'att': 212, 'def': 26}","{'att': 323, 'def': 20}",18,5,2,0,1.7106,w,2019-04-14 16:30:00,1,0,0,3,0.43521299999999996
a,2.42404,1.1187,1.66287,1.1187,"{'att': 73, 'def': 20}","{'att': 353, 'def': 12}",13,0,2,0,2.33,w,2019-04-21 16:00:00,1,0,0,3,0.54417
h,3.58922,0.1624,3.58922,0.1624,"{'att': 154, 'def': 21}","{'att': 498, 'def': 23}",13,2,5,0,2.9549000000000003,w,2019-04-26 20:00:00,1,0,0,3,3.42682
a,1.48081,1.29707,1.48081,1.29707,"{'att': 149, 'def': 11}","{'att': 434, 'def': 20}",9,4,3,2,1.483,w,2019-05-04 18:45:00,1,0,0,3,0.18374000000000001
h,1.70197,0.883861,1.70197,0.883861,"{'att': 254, 'def': 19}","{'att': 388, 'def': 12}",6,8,2,0,2.0131,w,2019-05-12 14:00:00,1,0,0,3,0.818109
