h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,0.35199,2.53093,0.35199,1.76977,"{'att': 83, 'def': 18}","{'att': 318, 'def': 22}",9,5,0,2,0.12009999999999998,l,2019-02-02 17:30:00,0,0,1,0,-1.41778
a,0.390995,2.53003,0.390995,2.53003,"{'att': 401, 'def': 11}","{'att': 206, 'def': 29}",5,17,0,3,0.183,l,2019-02-09 15:00:00,0,0,1,0,-2.139035
h,2.13291,1.20286,0.610568,0.441692,"{'att': 236, 'def': 24}","{'att': 169, 'def': 27}",6,3,1,1,2.178,d,2019-02-23 15:00:00,0,1,0,1,0.16887600000000003
a,0.88618,3.18716,0.88618,3.18716,"{'att': 373, 'def': 19}","{'att': 194, 'def': 15}",7,13,1,5,0.21,l,2019-02-27 19:45:00,0,0,1,0,-2.30098
h,0.0,1.59515,0.0,1.59515,"{'att': 368, 'def': 11}","{'att': 85, 'def': 14}",0,16,0,1,0.1722,l,2019-03-02 15:00:00,0,0,1,0,-1.59515
a,2.16389,0.339087,2.16389,0.339087,"{'att': 222, 'def': 17}","{'att': 176, 'def': 28}",13,7,2,0,2.7872999999999997,w,2019-03-09 15:00:00,1,0,0,3,1.8248029999999997
h,1.61666,1.02847,0.855492,1.02847,"{'att': 214, 'def': 16}","{'att': 214, 'def': 20}",4,8,2,2,1.8873000000000002,d,2019-03-16 15:00:00,0,1,0,1,-0.17297799999999997
a,0.790333,1.8935,0.790333,1.8935,"{'att': 332, 'def': 28}","{'att': 252, 'def': 18}",5,8,0,2,0.5747,l,2019-03-30 15:00:00,0,0,1,0,-1.103167
h,1.20888,1.38919,1.20888,1.38919,"{'att': 134, 'def': 14}","{'att': 236, 'def': 21}",9,4,1,3,1.177,l,2019-04-06 15:00:00,0,0,1,0,-0.18030999999999997
a,2.76885,0.206731,2.76885,0.206731,"{'att': 237, 'def': 17}","{'att': 286, 'def': 25}",19,5,5,0,2.8891,w,2019-04-13 15:00:00,1,0,0,3,2.562119
h,2.83739,2.61689,2.83739,1.85572,"{'att': 260, 'def': 20}","{'att': 273, 'def': 21}",8,6,0,1,1.5221,l,2019-04-20 15:00:00,0,0,1,0,0.98167
a,2.62214,2.73537,2.62214,2.73537,"{'att': 150, 'def': 12}","{'att': 273, 'def': 35}",4,9,3,3,1.3151,d,2019-04-27 15:00:00,0,1,0,1,-0.11323000000000016
h,2.22622,0.713362,2.22622,0.713362,"{'att': 217, 'def': 22}","{'att': 204, 'def': 20}",11,3,1,0,2.4237,w,2019-05-04 11:30:00,1,0,0,3,1.512858
a,1.8981,2.85899,1.8981,2.85899,"{'att': 222, 'def': 23}","{'att': 271, 'def': 20}",9,12,3,5,0.7546,l,2019-05-12 14:00:00,0,0,1,0,-0.96089
