h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,2.16484,0.786278,2.16484,0.786278,"{'att': 250, 'def': 34}","{'att': 150, 'def': 26}",2,6,0,1,2.3661000000000003,l,2016-03-03 00:00:00,0,0,1,0,1.3785619999999998
h,0.829318,1.47042,0.829318,1.47042,"{'att': 200, 'def': 23}","{'att': 222, 'def': 29}",10,5,0,1,0.8405,l,2016-03-05 21:30:00,0,0,1,0,-0.6411020000000001
h,0.879462,1.58145,0.879462,1.58145,"{'att': 214, 'def': 30}","{'att': 235, 'def': 31}",5,0,1,2,0.7666,l,2016-03-19 19:00:00,0,0,1,0,-0.7019880000000001
a,0.290619,3.00742,0.290619,3.00742,"{'att': 393, 'def': 21}","{'att': 166, 'def': 22}",4,13,0,4,0.055799999999999995,l,2016-04-02 18:00:00,0,0,1,0,-2.7168010000000002
h,0.408379,1.59979,0.408379,1.59979,"{'att': 268, 'def': 23}","{'att': 146, 'def': 17}",8,3,1,1,0.41969999999999996,d,2016-04-09 18:00:00,0,1,0,1,-1.191411
a,0.364852,2.2915,0.364852,0.751531,"{'att': 192, 'def': 21}","{'att': 172, 'def': 27}",3,7,1,0,0.1376,w,2016-04-16 18:00:00,1,0,0,3,-0.38667899999999994
a,1.22333,3.96294,0.462162,2.4406,"{'att': 215, 'def': 34}","{'att': 256, 'def': 36}",5,8,1,3,0.10569999999999999,l,2016-04-20 22:45:00,0,0,1,0,-1.978438
h,1.36255,0.491793,1.36255,0.491793,"{'att': 170, 'def': 26}","{'att': 322, 'def': 18}",10,1,3,2,2.0728,w,2016-04-30 18:00:00,1,0,0,3,0.870757
a,0.930803,2.38919,0.930803,2.38919,"{'att': 327, 'def': 26}","{'att': 132, 'def': 27}",6,17,0,2,0.4576,l,2016-05-08 19:00:00,0,0,1,0,-1.458387
a,1.7686,2.41871,1.7686,2.41871,"{'att': 235, 'def': 32}","{'att': 181, 'def': 23}",7,12,2,4,0.9096,l,2016-05-11 22:45:00,0,0,1,0,-0.65011
h,1.95277,0.908817,1.1916,0.908817,"{'att': 163, 'def': 20}","{'att': 188, 'def': 21}",9,7,2,2,2.1883999999999997,d,2016-05-15 18:00:00,0,1,0,1,0.282783
