h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,1.69923,1.35711,1.69923,1.35711,"{'att': 185, 'def': 30}","{'att': 289, 'def': 22}",13,1,1,0,1.6143999999999998,w,2015-12-26 21:30:00,1,0,0,3,0.34212
h,2.2472,1.58159,2.2472,0.82042,"{'att': 324, 'def': 30}","{'att': 281, 'def': 30}",14,6,3,4,1.8754999999999997,l,2015-12-28 19:00:00,0,0,1,0,1.42678
h,0.721603,0.75907,0.721603,0.75907,"{'att': 346, 'def': 17}","{'att': 237, 'def': 39}",4,6,1,1,1.2901,d,2016-01-03 20:00:00,0,1,0,1,-0.03746700000000003
a,0.369548,1.44957,0.369548,1.44957,"{'att': 212, 'def': 9}","{'att': 296, 'def': 21}",7,17,0,0,0.4961,d,2016-01-13 23:45:00,0,1,0,1,-1.080022
a,1.5891,2.44864,1.5891,2.44864,"{'att': 325, 'def': 19}","{'att': 317, 'def': 41}",4,10,3,3,0.7072,d,2016-01-16 19:00:00,0,1,0,1,-0.8595400000000002
h,1.94094,1.08055,1.94094,0.319377,"{'att': 244, 'def': 20}","{'att': 323, 'def': 27}",8,2,1,2,2.049,l,2016-01-24 17:30:00,0,0,1,0,1.621563
h,2.48447,0.626239,0.96213,0.626239,"{'att': 203, 'def': 32}","{'att': 272, 'def': 20}",7,3,3,0,2.7017,w,2016-02-03 23:45:00,1,0,0,3,0.33589100000000005
a,3.05913,0.693548,2.298,0.693548,"{'att': 304, 'def': 23}","{'att': 166, 'def': 23}",3,14,3,0,2.7538,w,2016-02-06 19:00:00,1,0,0,3,1.604452
h,1.82912,1.1974,1.82912,1.1974,"{'att': 81, 'def': 26}","{'att': 278, 'def': 15}",19,4,0,1,1.8246000000000002,l,2016-02-13 19:00:00,0,0,1,0,0.6317200000000001
a,2.63668,0.60177,2.63668,0.60177,"{'att': 243, 'def': 15}","{'att': 353, 'def': 25}",5,12,3,1,2.67,w,2016-03-01 23:45:00,1,0,0,3,2.03491
h,2.09025,2.72091,1.32909,2.72091,"{'att': 284, 'def': 20}","{'att': 194, 'def': 28}",2,6,2,3,0.9748999999999999,l,2016-03-05 19:00:00,0,0,1,0,-1.3918199999999998
h,0.58617,1.92384,0.58617,1.92384,"{'att': 207, 'def': 37}","{'att': 286, 'def': 35}",5,9,0,2,0.3628,l,2016-03-19 16:45:00,0,0,1,0,-1.3376700000000001
a,0.755625,0.998692,0.755625,0.998692,"{'att': 260, 'def': 25}","{'att': 239, 'def': 33}",4,8,0,1,1.0479,l,2016-04-03 19:00:00,0,0,1,0,-0.24306700000000003
a,1.59979,0.408379,1.59979,0.408379,"{'att': 146, 'def': 17}","{'att': 268, 'def': 23}",3,8,1,1,2.3721,d,2016-04-09 18:00:00,0,1,0,1,1.191411
a,0.759269,1.59025,0.759269,1.59025,"{'att': 247, 'def': 17}","{'att': 193, 'def': 23}",9,12,0,0,0.7405999999999999,d,2016-04-13 23:00:00,0,1,0,1,-0.830981
h,0.318721,1.38323,0.318721,1.38323,"{'att': 160, 'def': 10}","{'att': 208, 'def': 35}",1,15,1,1,0.4755,d,2016-04-16 18:00:00,0,1,0,1,-1.064509
a,0.0886329,3.24472,0.0886329,3.24472,"{'att': 240, 'def': 10}","{'att': 157, 'def': 33}",0,18,0,4,0.038,l,2016-04-20 23:00:00,0,0,1,0,-3.1560871
h,0.95281,1.42599,0.95281,1.42599,"{'att': 237, 'def': 24}","{'att': 323, 'def': 18}",9,9,2,1,0.9667000000000001,w,2016-04-30 18:00:00,1,0,0,3,-0.47318000000000005
a,1.30184,4.50525,1.30184,2.98291,"{'att': 166, 'def': 26}","{'att': 318, 'def': 19}",6,9,1,3,0.11829999999999999,l,2016-05-07 20:30:00,0,0,1,0,-1.6810699999999998
a,1.16563,2.44887,1.16563,2.44887,"{'att': 154, 'def': 16}","{'att': 314, 'def': 21}",10,8,0,3,0.47709999999999997,l,2016-05-11 22:45:00,0,0,1,0,-1.28324
h,2.40775,0.43016,1.64658,0.43016,"{'att': 196, 'def': 29}","{'att': 191, 'def': 21}",14,10,3,0,2.7277,w,2016-05-15 18:00:00,1,0,0,3,1.2164199999999998
