h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,0.52387,1.07887,0.52387,1.07887,"{'att': 184, 'def': 26}","{'att': 199, 'def': 24}",6,8,1,0,0.8126,w,2016-02-27 16:45:00,1,0,0,3,-0.555
h,0.784319,1.22673,0.784319,1.22673,"{'att': 246, 'def': 22}","{'att': 71, 'def': 29}",2,0,1,0,0.8931,w,2016-03-02 23:45:00,1,0,0,3,-0.4424110000000001
a,2.72091,2.09025,2.72091,1.32909,"{'att': 194, 'def': 28}","{'att': 284, 'def': 20}",6,2,3,2,1.8038,w,2016-03-05 19:00:00,1,0,0,3,1.3918199999999998
a,0.862828,2.1406,0.862828,1.37944,"{'att': 313, 'def': 27}","{'att': 191, 'def': 25}",4,10,2,2,0.4922,d,2016-03-19 19:00:00,0,1,0,1,-0.516612
h,1.71369,1.65593,1.71369,1.65593,"{'att': 119, 'def': 21}","{'att': 318, 'def': 28}",11,0,2,2,1.3863,d,2016-04-02 18:00:00,0,1,0,1,0.057760000000000034
h,1.10973,1.46966,1.10973,1.46966,"{'att': 295, 'def': 31}","{'att': 193, 'def': 20}",6,15,3,3,1.0678,d,2016-04-09 15:45:00,0,1,0,1,-0.35992999999999986
a,1.56819,1.95296,0.807021,1.19179,"{'att': 168, 'def': 29}","{'att': 216, 'def': 17}",6,5,2,2,1.0071,d,2016-04-17 16:30:00,0,1,0,1,-0.3847689999999999
h,3.96294,1.22333,2.4406,0.462162,"{'att': 256, 'def': 36}","{'att': 215, 'def': 34}",8,5,3,1,2.8393,w,2016-04-20 22:45:00,1,0,0,3,1.978438
a,1.27183,1.5346,1.27183,1.5346,"{'att': 170, 'def': 28}","{'att': 291, 'def': 37}",5,4,3,0,1.1359,w,2016-04-30 18:00:00,1,0,0,3,-0.26276999999999995
h,2.39454,2.47265,2.39454,2.47265,"{'att': 218, 'def': 27}","{'att': 246, 'def': 15}",13,14,1,4,1.3199,l,2016-05-07 18:00:00,0,0,1,0,-0.07810999999999968
h,2.13311,0.635987,2.13311,0.635987,"{'att': 245, 'def': 29}","{'att': 167, 'def': 28}",8,7,3,2,2.4503,w,2016-05-10 23:30:00,1,0,0,3,1.4971229999999998
a,2.94489,0.288737,2.94489,0.288737,"{'att': 217, 'def': 18}","{'att': 228, 'def': 13}",7,4,1,2,2.8790999999999998,l,2016-05-15 18:00:00,0,0,1,0,2.6561529999999998
