h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,0.810377,1.66777,0.810377,1.66777,"{'att': 230, 'def': 20}","{'att': 130, 'def': 28}",4,13,0,0,0.7044,d,2015-12-29 23:45:00,0,1,0,1,-0.857393
h,2.28506,1.2593,1.52389,1.2593,"{'att': 265, 'def': 26}","{'att': 233, 'def': 21}",5,3,0,0,2.1675999999999997,d,2016-01-02 19:00:00,0,1,0,1,0.2645899999999999
a,0.588708,1.2301,0.588708,1.2301,"{'att': 222, 'def': 22}","{'att': 122, 'def': 25}",4,7,1,0,0.8108,w,2016-01-14 00:00:00,1,0,0,3,-0.641392
a,2.21525,0.665386,1.45408,0.665386,"{'att': 256, 'def': 26}","{'att': 206, 'def': 19}",5,8,1,1,2.5672,d,2016-01-16 21:30:00,0,1,0,1,0.788694
h,2.25906,0.340483,2.25906,0.340483,"{'att': 251, 'def': 23}","{'att': 177, 'def': 26}",6,3,3,0,2.7176,w,2016-01-23 19:00:00,1,0,0,3,1.918577
h,1.34566,0.580791,1.34566,0.580791,"{'att': 268, 'def': 25}","{'att': 133, 'def': 22}",0,11,2,0,2.0709999999999997,w,2016-02-02 23:45:00,1,0,0,3,0.7648690000000001
a,2.50168,1.70719,2.50168,1.70719,"{'att': 230, 'def': 19}","{'att': 111, 'def': 25}",6,15,3,1,1.9157000000000002,w,2016-02-06 16:45:00,1,0,0,3,0.7944899999999999
a,1.31246,2.36319,0.551294,2.36319,"{'att': 318, 'def': 35}","{'att': 102, 'def': 21}",2,23,1,2,0.6979,l,2016-02-14 16:00:00,0,0,1,0,-1.811896
h,1.7645,0.814784,1.7645,0.814784,"{'att': 130, 'def': 17}","{'att': 213, 'def': 20}",5,2,1,0,2.2216000000000005,w,2016-02-27 19:00:00,1,0,0,3,0.949716
h,3.04626,1.29485,3.04626,1.29485,"{'att': 107, 'def': 25}","{'att': 238, 'def': 15}",14,2,2,2,2.512,d,2016-03-01 23:45:00,0,1,0,1,1.7514100000000001
a,1.47042,0.829318,1.47042,0.829318,"{'att': 222, 'def': 29}","{'att': 200, 'def': 23}",5,10,1,0,1.8761,w,2016-03-05 21:30:00,1,0,0,3,0.6411020000000001
h,0.846771,0.518715,0.846771,0.518715,"{'att': 255, 'def': 26}","{'att': 244, 'def': 20}",5,7,1,0,1.6149,w,2016-03-14 00:00:00,1,0,0,3,0.328056
a,1.20315,0.784339,1.20315,0.784339,"{'att': 250, 'def': 34}","{'att': 126, 'def': 26}",8,3,1,0,1.6994999999999998,w,2016-03-19 19:00:00,1,0,0,3,0.41881099999999993
h,1.38701,0.670068,1.38701,0.670068,"{'att': 179, 'def': 17}","{'att': 156, 'def': 10}",6,6,1,0,1.9857000000000002,w,2016-04-03 16:30:00,1,0,0,3,0.7169420000000001
a,2.60072,0.872232,2.60072,0.872232,"{'att': 158, 'def': 24}","{'att': 157, 'def': 25}",11,8,2,0,2.546,w,2016-04-10 16:30:00,1,0,0,3,1.728488
h,1.95296,1.56819,1.19179,0.807021,"{'att': 216, 'def': 17}","{'att': 168, 'def': 29}",5,6,2,2,1.7091,d,2016-04-17 16:30:00,0,1,0,1,0.3847689999999999
h,3.31579,0.576457,3.31579,0.576457,"{'att': 372, 'def': 37}","{'att': 184, 'def': 39}",4,1,4,0,2.9135,w,2016-04-24 19:15:00,1,0,0,3,2.739333
a,1.16622,1.18462,1.16622,1.18462,"{'att': 273, 'def': 24}","{'att': 89, 'def': 23}",6,10,1,1,1.3694,d,2016-05-01 17:05:00,0,1,0,1,-0.018399999999999972
h,4.50525,1.30184,2.98291,1.30184,"{'att': 318, 'def': 19}","{'att': 166, 'def': 26}",9,6,3,1,2.8282000000000003,w,2016-05-07 20:30:00,1,0,0,3,1.6810699999999998
a,1.23491,1.86065,1.23491,1.09948,"{'att': 276, 'def': 38}","{'att': 237, 'def': 16}",9,18,1,1,0.8909,d,2016-05-15 18:00:00,0,1,0,1,0.13542999999999994
