h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,1.58509,1.88526,1.58509,1.12409,"{'att': 226, 'def': 23}","{'att': 290, 'def': 30}",11,5,2,2,1.1082,d,2015-11-21 19:00:00,0,1,0,1,0.4610000000000001
h,1.69105,0.729005,1.69105,0.729005,"{'att': 240, 'def': 38}","{'att': 296, 'def': 23}",5,5,3,3,2.1249000000000002,d,2015-11-28 19:00:00,0,1,0,1,0.9620449999999999
a,1.25911,1.66952,1.25911,1.66952,"{'att': 251, 'def': 33}","{'att': 170, 'def': 34}",3,15,1,0,1.0566,w,2015-12-05 21:30:00,1,0,0,3,-0.41040999999999994
h,1.05032,1.96768,1.05032,1.96768,"{'att': 256, 'def': 29}","{'att': 210, 'def': 22}",5,3,2,1,0.6603000000000001,w,2015-12-12 21:30:00,1,0,0,3,-0.9173600000000002
a,1.89177,0.698255,1.1306,0.698255,"{'att': 120, 'def': 15}","{'att': 265, 'def': 16}",3,3,2,1,2.3606,w,2015-12-19 19:00:00,1,0,0,3,0.4323450000000001
h,0.871395,0.405181,0.871395,0.405181,"{'att': 179, 'def': 34}","{'att': 264, 'def': 27}",5,4,0,0,1.7828,d,2015-12-26 19:00:00,0,1,0,1,0.466214
a,0.343752,3.12958,0.343752,3.12958,"{'att': 309, 'def': 31}","{'att': 298, 'def': 27}",8,11,0,2,0.0687,l,2015-12-28 21:30:00,0,0,1,0,-2.785828
a,1.2593,2.28506,1.2593,1.52389,"{'att': 233, 'def': 21}","{'att': 265, 'def': 26}",3,5,0,0,0.6100000000000001,d,2016-01-02 19:00:00,0,1,0,1,-0.2645899999999999
h,0.729546,1.18455,0.729546,1.18455,"{'att': 233, 'def': 29}","{'att': 205, 'def': 21}",2,6,1,3,0.9062000000000001,l,2016-01-12 23:45:00,0,0,1,0,-0.45500399999999996
h,2.53086,0.595472,1.76969,0.595472,"{'att': 208, 'def': 22}","{'att': 180, 'def': 22}",3,1,3,0,2.6899,w,2016-01-16 19:00:00,1,0,0,3,1.174218
a,1.26851,0.612134,1.26851,0.612134,"{'att': 177, 'def': 27}","{'att': 301, 'def': 16}",6,5,1,1,1.9499000000000002,d,2016-01-23 19:00:00,0,1,0,1,0.6563760000000001
a,1.17427,1.62395,1.17427,1.62395,"{'att': 182, 'def': 16}","{'att': 178, 'def': 25}",3,6,2,1,0.9916,w,2016-02-03 00:00:00,1,0,0,3,-0.4496800000000001
h,0.584316,1.13957,0.584316,1.13957,"{'att': 249, 'def': 30}","{'att': 263, 'def': 24}",12,7,0,2,0.8295,l,2016-02-07 17:30:00,0,0,1,0,-0.555254
h,1.19427,0.927348,1.19427,0.927348,"{'att': 157, 'def': 18}","{'att': 300, 'def': 21}",7,2,1,3,1.5917,l,2016-02-13 19:00:00,0,0,1,0,0.266922
a,0.955252,1.00481,0.955252,1.00481,"{'att': 141, 'def': 29}","{'att': 174, 'def': 24}",3,3,0,0,1.3144,d,2016-02-27 19:00:00,0,1,0,1,-0.04955799999999999
h,1.41228,0.954161,1.41228,0.954161,"{'att': 227, 'def': 27}","{'att': 141, 'def': 20}",3,7,2,0,1.7553,w,2016-03-01 23:45:00,1,0,0,3,0.45811899999999994
a,1.26853,0.833931,1.26853,0.833931,"{'att': 221, 'def': 35}","{'att': 243, 'def': 32}",9,4,3,1,1.6828,w,2016-03-05 19:00:00,1,0,0,3,0.43459899999999996
h,0.70756,1.09562,0.70756,1.09562,"{'att': 243, 'def': 31}","{'att': 188, 'def': 33}",4,3,3,2,0.9548000000000001,w,2016-03-12 19:00:00,1,0,0,3,-0.38806000000000007
a,0.120366,2.02694,0.120366,2.02694,"{'att': 363, 'def': 17}","{'att': 202, 'def': 33}",0,6,0,3,0.125,l,2016-03-20 20:00:00,0,0,1,0,-1.9065740000000002
h,1.3239,0.868303,1.3239,0.868303,"{'att': 277, 'def': 26}","{'att': 298, 'def': 26}",4,10,0,4,1.7761,l,2016-04-02 18:00:00,0,0,1,0,0.45559700000000003
a,1.0038,0.220872,1.0038,0.220872,"{'att': 199, 'def': 36}","{'att': 307, 'def': 17}",3,2,2,1,2.0883,w,2016-04-09 18:00:00,1,0,0,3,0.7829280000000001
h,0.85914,1.81443,0.85914,1.81443,"{'att': 273, 'def': 33}","{'att': 311, 'def': 15}",3,8,1,2,0.6436,l,2016-04-17 16:30:00,0,0,1,0,-0.95529
h,0.575087,2.07192,0.575087,2.07192,"{'att': 295, 'def': 38}","{'att': 235, 'def': 21}",4,9,1,4,0.3752,l,2016-04-23 18:00:00,0,0,1,0,-1.496833
a,1.42599,0.95281,1.42599,0.95281,"{'att': 323, 'def': 18}","{'att': 237, 'def': 24}",9,9,1,2,1.7467000000000001,l,2016-04-30 18:00:00,0,0,1,0,0.47318000000000005
h,0.814964,1.34282,0.814964,0.581655,"{'att': 116, 'def': 14}","{'att': 299, 'def': 18}",4,2,1,1,0.8299000000000001,d,2016-05-07 18:00:00,0,1,0,1,0.233309
a,0.503471,1.72109,0.503471,1.72109,"{'att': 344, 'def': 21}","{'att': 216, 'def': 19}",5,14,1,3,0.4323,l,2016-05-17 23:00:00,0,0,1,0,-1.217619
