player,minute,squad,outcome,distance,body_part,notes,sca_1_player,sca_1_type,sca_2_player,sca_2_type,date,squad_h,squad_a
Gabriel Jesus,56.0,Manchester City,Blocked,16,Right Foot,0,David Silva,Pass (Live),João Cancelo,Pass (Live),2020-07-05,Southampton,Manchester City
Bernardo Silva,57.0,Manchester City,Blocked,19,Right Foot,0,David Silva,Pass (Live),Raheem Sterling,Pass (Live),2020-07-05,Southampton,Manchester City
Bernardo Silva,65.0,Manchester City,Blocked,11,Left Foot,Half volley,0,0,0,0,2020-07-05,Southampton,Manchester City
Gabriel Jesus,66.0,Manchester City,Saved,8,Head,0,Oleksandr Zinchenko,Pass (Live),David Silva,Pass (Live),2020-07-05,Southampton,Manchester City
Kevin De Bruyne,74.0,Manchester City,Off Target,17,Right Foot,Volley,David Silva,Pass (Live),Bernardo Silva,Pass (Live),2020-07-05,Southampton,Manchester City
Stuart Armstrong,75.0,Southampton,Saved,19,Right Foot,Half volley,Shane Long,Pass (Live),Alex McCarthy,Pass (Live),2020-07-05,Southampton,Manchester City
Stuart Armstrong,76.0,Southampton,Saved,23,Right Foot,0,Nathan Redmond,Pass (Live),Nathan Redmond,Tackle,2020-07-05,Southampton,Manchester City
Kevin De Bruyne,77.0,Manchester City,Blocked,22,Right Foot,Half volley,Bernardo Silva,Pass (Live),David Silva,Pass (Live),2020-07-05,Southampton,Manchester City
Fernandinho,79.0,Manchester City,Blocked,24,Right Foot,0,0,0,0,0,2020-07-05,Southampton,Manchester City
David Silva,81.0,Manchester City,Blocked,16,Left Foot,Volley,0,0,0,0,2020-07-05,Southampton,Manchester City
Aymeric Laporte,84.0,Manchester City,Off Target,34,Left Foot,0,0,0,0,0,2020-07-05,Southampton,Manchester City
Bernardo Silva,90.2,Manchester City,Blocked,13,Left Foot,0,Kevin De Bruyne,Pass (Live),Phil Foden,Pass (Dead),2020-07-05,Southampton,Manchester City
Bernardo Silva,90.3,Manchester City,Off Target,11,Left Foot,Volley,Kevin De Bruyne,Pass (Live),Phil Foden,Pass (Live),2020-07-05,Southampton,Manchester City
Kevin De Bruyne,90.7,Manchester City,Blocked,22,Right Foot,Free kick,David Silva,Fouled,Phil Foden,Pass (Live),2020-07-05,Southampton,Manchester City
Lucas Moura,21.0,Tottenham,Off Target,32,Right Foot,0,Harry Winks,Pass (Live),Ben Davies,Pass (Live),2020-07-06,Tottenham,Everton
Son Heung-min,24.0,Tottenham,Blocked,23,Right Foot,0,Moussa Sissoko,Pass (Live),Ben Davies,Pass (Live),2020-07-06,Tottenham,Everton
Harry Kane,24.0,Tottenham,Blocked,16,Left Foot,0,Son Heung-min,Pass (Live),Giovani Lo Celso,Pass (Live),2020-07-06,Tottenham,Everton
Giovani Lo Celso,24.0,Tottenham,Blocked,12,Left Foot,0,Harry Kane,Shot,0,0,2020-07-06,Tottenham,Everton
Eric Dier,30.0,Tottenham,Off Target,25,Right Foot,Free kick,Giovani Lo Celso,Fouled,Son Heung-min,Pass (Live),2020-07-06,Tottenham,Everton
Harry Kane,37.0,Tottenham,Blocked,27,Right Foot,Free kick,Son Heung-min,Fouled,Ben Davies,Pass (Live),2020-07-06,Tottenham,Everton
Ben Davies,37.0,Tottenham,Blocked,25,Left Foot,Half volley,0,0,0,0,2020-07-06,Tottenham,Everton
André Gomes,41.0,Everton,Off Target,22,Left Foot,Half volley,0,0,0,0,2020-07-06,Tottenham,Everton
Richarlison,45.5,Everton,Off Target,21,Right Foot,0,Yerry Mina,Pass (Live),Yerry Mina,Interception,2020-07-06,Tottenham,Everton
Anthony Gordon,50.0,Everton,Saved,27,Right Foot,0,Tom Davies,Pass (Live),Tom Davies,Dribble,2020-07-06,Tottenham,Everton
Dominic Calvert-Lewin,52.0,Everton,Blocked,24,Right Foot,0,0,0,0,0,2020-07-06,Tottenham,Everton
Son Heung-min,53.0,Tottenham,Saved,13,Right Foot,Half volley,0,0,0,0,2020-07-06,Tottenham,Everton
Harry Winks,58.0,Tottenham,Off Target,27,Right Foot,0,Son Heung-min,Pass (Live),Lucas Moura,Pass (Live),2020-07-06,Tottenham,Everton
Son Heung-min,64.0,Tottenham,Off Target,24,Right Foot,0,Giovani Lo Celso,Pass (Live),Giovani Lo Celso,Dribble,2020-07-06,Tottenham,Everton
Son Heung-min,65.0,Tottenham,Saved,11,Left Foot,0,Son Heung-min,Dribble,Lucas Moura,Pass (Live),2020-07-06,Tottenham,Everton
Bernard,74.0,Everton,Blocked,22,Right Foot,Free kick,Tom Davies,Fouled,0,0,2020-07-06,Tottenham,Everton
Tom Davies,74.0,Everton,Blocked,23,Right Foot,0,Bernard,Shot,0,0,2020-07-06,Tottenham,Everton
Ben Davies,79.0,Tottenham,Off Target,27,Left Foot,Half volley,0,0,0,0,2020-07-06,Tottenham,Everton
Dominic Calvert-Lewin,81.0,Everton,Saved,15,Right Foot,Back heel,Anthony Gordon,Pass (Dead),Richarlison,Fouled,2020-07-06,Tottenham,Everton
Dominic Calvert-Lewin,83.0,Everton,Blocked,15,Left Foot,Volley,Michael Keane,Pass (Live),Djibril Sidibé,Pass (Live),2020-07-06,Tottenham,Everton
Anthony Gordon,89.0,Everton,Off Target,19,Right Foot,Half volley,0,0,0,0,2020-07-06,Tottenham,Everton
Moise Kean,90.0,Everton,Saved,18,Right Foot,0,Moise Kean,Dribble,Anthony Gordon,Pass (Live),2020-07-06,Tottenham,Everton
Djibril Sidibé,90.5,Everton,Off Target,27,Right Foot,Volley,Lucas Digne,Pass (Live),Jordan Pickford,Pass (Live),2020-07-06,Tottenham,Everton
Emi Buendía,3.0,Norwich City,Saved,26,Right Foot,Free kick,Onel Hernández,Fouled,Mario Vrančić,Pass (Live),2020-07-07,Watford,Norwich City
Emi Buendía,4.0,Norwich City,Goal,16,Left Foot,0,Onel Hernández,Pass (Live),Tim Krul,Pass (Live),2020-07-07,Watford,Norwich City
Craig Dawson,10.0,Watford,Goal,2,Head,0,Étienne Capoue,Pass (Dead),Ismaila Sarr,Fouled,2020-07-07,Watford,Norwich City
Adam Masina,26.0,Watford,Blocked,25,Left Foot,0,Will Hughes,Pass (Live),Étienne Capoue,Pass (Live),2020-07-07,Watford,Norwich City
Onel Hernández,30.0,Norwich City,Blocked,23,Right Foot,Volley,0,0,0,0,2020-07-07,Watford,Norwich City
Danny Welbeck,33.0,Watford,Saved,5,Head,0,Will Hughes,Pass (Dead),Kiko Femenía,Pass (Dead),2020-07-07,Watford,Norwich City
Teemu Pukki,37.0,Norwich City,Off Target,17,Right Foot,0,Mario Vrančić,Pass (Live),Ben Godfrey,Pass (Live),2020-07-07,Watford,Norwich City
Danny Welbeck,42.0,Watford,Off Target,7,Head,0,Ismaila Sarr,Pass (Live),0,0,2020-07-07,Watford,Norwich City
Abdoulaye Doucouré,45.1,Watford,Off Target,7,Head,0,Troy Deeney,Pass (Live),Danny Welbeck,Pass (Live),2020-07-07,Watford,Norwich City
Teemu Pukki,47.0,Norwich City,Off Target,14,Head,0,Jamal Lewis,Pass (Live),Mario Vrančić,Pass (Live),2020-07-07,Watford,Norwich City
Onel Hernández,54.0,Norwich City,Blocked,15,Left Foot,Volley,Jamal Lewis,Pass (Live),Marco Stiepermann,Pass (Live),2020-07-07,Watford,Norwich City
Max Aarons,54.0,Norwich City,Saved,14,Right Foot,0,Onel Hernández,Shot,0,0,2020-07-07,Watford,Norwich City
Emi Buendía,54.0,Norwich City,Off Target,20,Left Foot,0,Max Aarons,Pass (Live),Marco Stiepermann,Pass (Live),2020-07-07,Watford,Norwich City
Danny Welbeck,55.0,Watford,Goal,13,Right Foot,Overhead kick,0,0,0,0,2020-07-07,Watford,Norwich City
Mario Vrančić,58.0,Norwich City,Blocked,26,Right Foot,0,Onel Hernández,Pass (Live),Mario Vrančić,Pass (Live),2020-07-07,Watford,Norwich City
Timm Klose,58.0,Norwich City,Blocked,13,Left Foot,Half volley,0,0,0,0,2020-07-07,Watford,Norwich City
Tom Cleverley,66.0,Watford,Saved,17,Right Foot,Half volley,Troy Deeney,Pass (Live),Étienne Capoue,Pass (Live),2020-07-07,Watford,Norwich City
Adam Masina,74.0,Watford,Off Target,26,Right Foot,0,0,0,0,0,2020-07-07,Watford,Norwich City
Mario Vrančić,78.0,Norwich City,Off Target,11,Head,0,Emi Buendía,Pass (Dead),Jamal Lewis,Fouled,2020-07-07,Watford,Norwich City
Josip Drmić,85.0,Norwich City,Wayward,9,Head,0,Jamal Lewis,Pass (Live),Emi Buendía,Pass (Live),2020-07-07,Watford,Norwich City
Adam Idah,85.0,Norwich City,Off Target,4,Right Foot,"Open goal, Volley",Josip Drmić,Shot,0,0,2020-07-07,Watford,Norwich City
James McArthur,2.0,Crystal Palace,Off Target,47,Left Foot,0,0,0,0,0,2020-07-07,Crystal Palace,Chelsea
Olivier Giroud,6.0,Chelsea,Goal,6,Right Foot,0,Willian,Pass (Live),Reece James,Pass (Live),2020-07-07,Crystal Palace,Chelsea
Kurt Zouma,10.0,Chelsea,Off Target,8,Head,0,Willian,Pass (Dead),Reece James,Pass (Dead),2020-07-07,Crystal Palace,Chelsea
Ross Barkley,13.0,Chelsea,Blocked,28,Right Foot,0,Mason Mount,Pass (Live),Willian,Pass (Dead),2020-07-07,Crystal Palace,Chelsea
James McArthur,24.0,Crystal Palace,Blocked,30,Right Foot,0,Wilfried Zaha,Pass (Live),James McArthur,Pass (Live),2020-07-07,Crystal Palace,Chelsea
Christian Pulisic,27.0,Chelsea,Goal,13,Left Foot,0,Willian,Pass (Live),Olivier Giroud,Pass (Live),2020-07-07,Crystal Palace,Chelsea
Willian,32.0,Chelsea,Saved,18,Right Foot,0,Christian Pulisic,Pass (Live),Christian Pulisic,Dribble,2020-07-07,Crystal Palace,Chelsea
Wilfried Zaha,34.0,Crystal Palace,Goal,30,Right Foot,0,Jordan Ayew,Pass (Live),Patrick van Aanholt,Pass (Live),2020-07-07,Crystal Palace,Chelsea
Scott Dann,40.0,Crystal Palace,Off Target,12,Head,0,Luka Milivojević,Pass (Dead),0,0,2020-07-07,Crystal Palace,Chelsea
Christian Benteke,45.2,Crystal Palace,Saved,13,Head,0,Luka Milivojević,Pass (Dead),Christian Benteke,Fouled,2020-07-07,Crystal Palace,Chelsea
Ross Barkley,48.0,Chelsea,Off Target,31,Left Foot,0,Billy Gilmour,Pass (Live),0,0,2020-07-07,Crystal Palace,Chelsea
Patrick van Aanholt,51.0,Crystal Palace,Blocked,32,Left Foot,Volley,0,0,0,0,2020-07-07,Crystal Palace,Chelsea
Olivier Giroud,54.0,Chelsea,Off Target,6,Head,0,Reece James,Pass (Live),Willian,Pass (Live),2020-07-07,Crystal Palace,Chelsea
Jordan Ayew,63.0,Crystal Palace,Blocked,12,Right Foot,0,0,0,0,0,2020-07-07,Crystal Palace,Chelsea
Tammy Abraham,71.0,Chelsea,Goal,12,Right Foot,0,Ruben Loftus-Cheek,Pass (Live),Mason Mount,Pass (Live),2020-07-07,Crystal Palace,Chelsea
Christian Benteke,72.0,Crystal Palace,Goal,4,Right Foot,Open goal,Patrick van Aanholt,Pass (Live),Patrick van Aanholt,Dribble,2020-07-07,Crystal Palace,Chelsea
César Azpilicueta,75.0,Chelsea,Wayward,9,Head,0,Willian,Pass (Dead),0,0,2020-07-07,Crystal Palace,Chelsea
Mason Mount,86.0,Chelsea,Saved,19,Left Foot,0,Willian,Pass (Live),Reece James,Pass (Live),2020-07-07,Crystal Palace,Chelsea
Mason Mount,87.0,Chelsea,Wayward,24,Left Foot,Half volley,0,0,0,0,2020-07-07,Crystal Palace,Chelsea
Tammy Abraham,89.0,Chelsea,Off Target,13,Right Foot,Half volley,0,0,0,0,2020-07-07,Crystal Palace,Chelsea
Willian,90.0,Chelsea,Blocked,17,Right Foot,Volley,Christian Pulisic,Pass (Live),Christian Pulisic,Dribble,2020-07-07,Crystal Palace,Chelsea
Willian,90.2,Chelsea,Saved,15,Right Foot,0,Christian Pulisic,Pass (Live),Mason Mount,Pass (Live),2020-07-07,Crystal Palace,Chelsea
Christian Benteke,90.4,Crystal Palace,Blocked,12,Right Foot,0,Patrick van Aanholt,Pass (Live),Wilfried Zaha,Pass (Live),2020-07-07,Crystal Palace,Chelsea
Wilfried Zaha,90.4,Crystal Palace,Blocked,19,Right Foot,0,Max Meyer,Pass (Live),Andros Townsend,Pass (Live),2020-07-07,Crystal Palace,Chelsea
Scott Dann,90.5,Crystal Palace,Saved to Post,5,Head,0,Wilfried Zaha,Pass (Live),Patrick van Aanholt,Pass (Live),2020-07-07,Crystal Palace,Chelsea
Patrick van Aanholt,90.5,Crystal Palace,Blocked,14,Right Foot,0,0,0,0,0,2020-07-07,Crystal Palace,Chelsea
Joel Ward,90.6,Crystal Palace,Wayward,10,Head,0,Patrick van Aanholt,Pass (Dead),0,0,2020-07-07,Crystal Palace,Chelsea
Jamie Vardy,9.0,Leicester City,Saved,26,Right Foot,0,0,0,0,0,2020-07-07,Arsenal,Leicester City
Kelechi Iheanacho,12.0,Leicester City,Saved,15,Left Foot,0,Marc Albrighton,Pass (Live),Ayoze Pérez,Pass (Live),2020-07-07,Arsenal,Leicester City
Pierre-Emerick Aubameyang,20.0,Arsenal,Blocked,17,Right Foot,0,Granit Xhaka,Pass (Live),Alexandre Lacazette,Pass (Live),2020-07-07,Arsenal,Leicester City
Kieran Tierney,21.0,Arsenal,Saved,33,Left Foot,Half volley,0,0,0,0,2020-07-07,Arsenal,Leicester City
Pierre-Emerick Aubameyang,21.0,Arsenal,Goal,9,Right Foot,0,Bukayo Saka,Pass (Live),Dani Ceballos,Pass (Live),2020-07-07,Arsenal,Leicester City
Bukayo Saka,30.0,Arsenal,Saved,11,Right Foot,0,Alexandre Lacazette,Pass (Live),Pierre-Emerick Aubameyang,Pass (Live),2020-07-07,Arsenal,Leicester City
Alexandre Lacazette,32.0,Arsenal,Saved,13,Right Foot,0,Bukayo Saka,Pass (Live),Bukayo Saka,Dribble,2020-07-07,Arsenal,Leicester City
Héctor Bellerín,32.0,Arsenal,Saved,11,Right Foot,0,Dani Ceballos,Pass (Live),Granit Xhaka,Pass (Live),2020-07-07,Arsenal,Leicester City
Kelechi Iheanacho,36.0,Leicester City,Off Target,20,Left Foot,0,Youri Tielemans,Pass (Live),Çağlar Söyüncü,Pass (Dead),2020-07-07,Arsenal,Leicester City
Alexandre Lacazette,39.0,Arsenal,Saved,9,Head,Diving header,Héctor Bellerín,Pass (Live),Alexandre Lacazette,Pass (Live),2020-07-07,Arsenal,Leicester City
James Justin,45.4,Leicester City,Off Target,12,Head,0,Marc Albrighton,Pass (Live),Ayoze Pérez,Pass (Live),2020-07-07,Arsenal,Leicester City
James Justin,47.0,Leicester City,Blocked,9,Left Foot,0,Jamie Vardy,Pass (Live),Marc Albrighton,Pass (Live),2020-07-07,Arsenal,Leicester City
David Luiz,52.0,Arsenal,Saved,29,Right Foot,Free kick,Alexandre Lacazette,Fouled,Granit Xhaka,Pass (Live),2020-07-07,Arsenal,Leicester City
Dani Ceballos,52.0,Arsenal,Blocked,23,Right Foot,Half volley,David Luiz,Shot,0,0,2020-07-07,Arsenal,Leicester City
Shkodran Mustafi,53.0,Arsenal,Off Target,7,Head,0,Bukayo Saka,Pass (Dead),Dani Ceballos,Shot,2020-07-07,Arsenal,Leicester City
Kelechi Iheanacho,55.0,Leicester City,Saved,15,Left Foot,Volley,Jamie Vardy,Pass (Live),Wilfred Ndidi,Pass (Live),2020-07-07,Arsenal,Leicester City
Harvey Barnes,60.0,Leicester City,Off Target,27,Right Foot,0,Youri Tielemans,Pass (Dead),0,0,2020-07-07,Arsenal,Leicester City
Wilfred Ndidi,62.0,Leicester City,Blocked,26,Right Foot,0,Youri Tielemans,Pass (Live),Harvey Barnes,Pass (Live),2020-07-07,Arsenal,Leicester City
Harvey Barnes,63.0,Leicester City,Saved,11,Head,0,James Justin,Pass (Live),Wilfred Ndidi,Pass (Live),2020-07-07,Arsenal,Leicester City
Jamie Vardy,66.0,Leicester City,Wayward,13,Left Foot,0,Ayoze Pérez,Pass (Live),Youri Tielemans,Pass (Live),2020-07-07,Arsenal,Leicester City
David Luiz,68.0,Arsenal,Wayward,5,Head,0,Dani Ceballos,Pass (Dead),0,0,2020-07-07,Arsenal,Leicester City
Kasper Schmeichel,76.0,Leicester City,Saved off Target,59,Right Foot,Free kick,James Justin,Fouled,0,0,2020-07-07,Arsenal,Leicester City
Jamie Vardy,84.0,Leicester City,Goal,7,Left Foot,0,Demarai Gray,Pass (Live),Dennis Praet,Pass (Live),2020-07-07,Arsenal,Leicester City
Dennis Praet,90.8,Leicester City,Off Target,19,Right Foot,0,Demarai Gray,Pass (Live),0,0,2020-07-07,Arsenal,Leicester City
Tomáš Souček,3.0,West Ham,Off Target,30,Right Foot,0,Michail Antonio,Pass (Live),Michail Antonio,Tackle,2020-07-08,West Ham,Burnley
Erik Pieters,8.0,Burnley,Off Target,15,Left Foot,0,Matěj Vydra,Pass (Live),Charlie Taylor,Pass (Live),2020-07-08,West Ham,Burnley
Tomáš Souček,10.0,West Ham,Blocked,12,Right Foot,Half volley,Aaron Cresswell,Fouled,Declan Rice,Pass (Live),2020-07-08,West Ham,Burnley
Angelo Ogbonna,10.0,West Ham,Off Target,29,Left Foot,0,Andriy Yarmolenko,Pass (Live),0,0,2020-07-08,West Ham,Burnley
Matěj Vydra,12.0,Burnley,Saved,10,Head,0,Dwight McNeil,Pass (Dead),Charlie Taylor,Fouled,2020-07-08,West Ham,Burnley
Tomáš Souček,14.0,West Ham,Wayward,12,Right Foot,Volley,Ryan Fredericks,Pass (Live),Andriy Yarmolenko,Pass (Live),2020-07-08,West Ham,Burnley
Tomáš Souček,14.0,West Ham,Off Target,13,Head,0,Aaron Cresswell,Pass (Live),Angelo Ogbonna,Pass (Live),2020-07-08,West Ham,Burnley
Michail Antonio,25.0,West Ham,Blocked,15,Right Foot,0,Pablo Fornals,Pass (Live),0,0,2020-07-08,West Ham,Burnley
Tomáš Souček,28.0,West Ham,Blocked,23,Right Foot,Half volley,Andriy Yarmolenko,Pass (Live),Pablo Fornals,Pass (Live),2020-07-08,West Ham,Burnley
Tomáš Souček,28.0,West Ham,Saved,7,Right Foot,Volley,Ryan Fredericks,Pass (Live),Issa Diop,Pass (Live),2020-07-08,West Ham,Burnley
Michail Antonio,29.0,West Ham,Saved,13,Right Foot,0,0,0,0,0,2020-07-08,West Ham,Burnley
Pablo Fornals,29.0,West Ham,Off Target,21,Left Foot,Half volley,0,0,0,0,2020-07-08,West Ham,Burnley
Andriy Yarmolenko,35.0,West Ham,Blocked,11,Left Foot,0,Michail Antonio,Pass (Live),Michail Antonio,Dribble,2020-07-08,West Ham,Burnley
Jay Rodriguez,38.0,Burnley,Goal,9,Other,0,Charlie Taylor,Pass (Live),Dwight McNeil,Pass (Live),2020-07-08,West Ham,Burnley
Michail Antonio,40.0,West Ham,Woodwork,16,Right Foot,0,0,0,0,0,2020-07-08,West Ham,Burnley
Matěj Vydra,41.0,Burnley,Off Target,16,Right Foot,Volley,Erik Pieters,Pass (Live),0,0,2020-07-08,West Ham,Burnley
Andriy Yarmolenko,42.0,West Ham,Saved off Target,15,Left Foot,0,Michail Antonio,Pass (Live),Declan Rice,Pass (Live),2020-07-08,West Ham,Burnley
Matěj Vydra,48.0,Burnley,Blocked,8,Right Foot,Half volley,Dwight McNeil,Pass (Live),Jay Rodriguez,Pass (Live),2020-07-08,West Ham,Burnley
Tomáš Souček,60.0,West Ham,Off Target,8,Head,0,Andriy Yarmolenko,Pass (Dead),Michail Antonio,Pass (Live),2020-07-08,West Ham,Burnley
Michail Antonio,62.0,West Ham,Blocked,17,Left Foot,Half volley,Sébastien Haller,Pass (Live),Ryan Fredericks,Pass (Dead),2020-07-08,West Ham,Burnley
Sébastien Haller,62.0,West Ham,Saved,10,Left Foot,0,Michail Antonio,Shot,0,0,2020-07-08,West Ham,Burnley
Jarrod Bowen,63.0,West Ham,Blocked,20,Left Foot,0,Jarrod Bowen,Dribble,Ryan Fredericks,Pass (Live),2020-07-08,West Ham,Burnley
Jarrod Bowen,63.0,West Ham,Blocked,14,Right Foot,0,0,0,0,0,2020-07-08,West Ham,Burnley
Chris Wood,66.0,Burnley,Saved,9,Left Foot,Volley,0,0,0,0,2020-07-08,West Ham,Burnley
Jarrod Bowen,72.0,West Ham,Blocked,17,Left Foot,0,Ryan Fredericks,Pass (Live),Declan Rice,Pass (Live),2020-07-08,West Ham,Burnley
Chris Wood,80.0,Burnley,Saved,13,Right Foot,0,Charlie Taylor,Pass (Live),Dwight McNeil,Pass (Live),2020-07-08,West Ham,Burnley
Ashley Westwood,82.0,Burnley,Off Target,21,Right Foot,0,Jay Rodriguez,Pass (Live),Ashley Westwood,Pass (Live),2020-07-08,West Ham,Burnley
Jarrod Bowen,87.0,West Ham,Blocked,24,Left Foot,0,Ryan Fredericks,Pass (Live),Michail Antonio,Pass (Live),2020-07-08,West Ham,Burnley
Michail Antonio,90.3,West Ham,Blocked,7,Head,0,Jarrod Bowen,Pass (Live),Ryan Fredericks,Pass (Live),2020-07-08,West Ham,Burnley
Albian Ajeti,90.3,West Ham,Off Target,17,Head,0,Angelo Ogbonna,Pass (Live),0,0,2020-07-08,West Ham,Burnley
Riyad Mahrez,3.0,Manchester City,Saved,24,Left Foot,0,João Cancelo,Pass (Live),David Silva,Pass (Live),2020-07-08,Manchester City,Newcastle Utd
Gabriel Jesus,10.0,Manchester City,Goal,7,Right Foot,0,David Silva,Pass (Live),Phil Foden,Pass (Live),2020-07-08,Manchester City,Newcastle Utd
Riyad Mahrez,13.0,Manchester City,Saved,18,Right Foot,Half volley,Ederson,Pass (Live),0,0,2020-07-08,Manchester City,Newcastle Utd
Phil Foden,17.0,Manchester City,Off Target,13,Right Foot,0,Gabriel Jesus,Pass (Live),João Cancelo,Pass (Live),2020-07-08,Manchester City,Newcastle Utd
Riyad Mahrez,21.0,Manchester City,Goal,11,Left Foot,0,Kevin De Bruyne,Pass (Live),Phil Foden,Pass (Live),2020-07-08,Manchester City,Newcastle Utd
Gabriel Jesus,22.0,Manchester City,Blocked,7,Right Foot,Half volley,Riyad Mahrez,Pass (Live),0,0,2020-07-08,Manchester City,Newcastle Utd
Federico Fernández,31.0,Newcastle Utd,Saved,9,Head,0,Matt Ritchie,Pass (Dead),Matt Ritchie,Fouled,2020-07-08,Manchester City,Newcastle Utd
Valentino Lazaro,34.0,Newcastle Utd,Blocked,25,Right Foot,Volley,0,0,0,0,2020-07-08,Manchester City,Newcastle Utd
Fabian Schär,34.0,Newcastle Utd,Blocked,31,Right Foot,0,Valentino Lazaro,Pass (Live),Valentino Lazaro,Dribble,2020-07-08,Manchester City,Newcastle Utd
Gabriel Jesus,36.0,Manchester City,Wayward,9,Head,0,Phil Foden,Pass (Live),David Silva,Pass (Live),2020-07-08,Manchester City,Newcastle Utd
João Cancelo,36.0,Manchester City,Saved,25,Right Foot,0,David Silva,Pass (Live),Rodri,Pass (Live),2020-07-08,Manchester City,Newcastle Utd
Riyad Mahrez,38.0,Manchester City,Blocked,16,Right Foot,0,David Silva,Pass (Live),David Silva,Fouled,2020-07-08,Manchester City,Newcastle Utd
Phil Foden,40.0,Manchester City,Off Target,13,Left Foot,0,Gabriel Jesus,Pass (Live),Phil Foden,Pass (Live),2020-07-08,Manchester City,Newcastle Utd
Nicolás Otamendi,44.0,Manchester City,Saved,9,Head,0,Gabriel Jesus,Pass (Live),Oleksandr Zinchenko,Pass (Live),2020-07-08,Manchester City,Newcastle Utd
Rodri,45.0,Manchester City,Off Target,10,Head,0,Kevin De Bruyne,Pass (Live),Oleksandr Zinchenko,Pass (Dead),2020-07-08,Manchester City,Newcastle Utd
Oleksandr Zinchenko,45.2,Manchester City,Blocked,26,Left Foot,0,0,0,0,0,2020-07-08,Manchester City,Newcastle Utd
Phil Foden,49.0,Manchester City,Off Target,6,Left Foot,Half volley,Kevin De Bruyne,Pass (Live),Kyle Walker,Pass (Live),2020-07-08,Manchester City,Newcastle Utd
David Silva,50.0,Manchester City,Blocked,13,Left Foot,0,Phil Foden,Pass (Live),Kyle Walker,Pass (Live),2020-07-08,Manchester City,Newcastle Utd
Kevin De Bruyne,54.0,Manchester City,Blocked,25,Right Foot,0,Gabriel Jesus,Pass (Live),İlkay Gündoğan,Pass (Live),2020-07-08,Manchester City,Newcastle Utd
Matt Ritchie,57.0,Newcastle Utd,Blocked,28,Left Foot,0,Fabian Schär,Pass (Live),Emil Krafth,Pass (Live),2020-07-08,Manchester City,Newcastle Utd
Phil Foden,59.0,Manchester City,Blocked,14,Left Foot,0,Riyad Mahrez,Pass (Live),Oleksandr Zinchenko,Pass (Live),2020-07-08,Manchester City,Newcastle Utd
Joelinton,60.0,Newcastle Utd,Blocked,8,Head,0,Valentino Lazaro,Pass (Live),DeAndre Yedlin,Pass (Live),2020-07-08,Manchester City,Newcastle Utd
Raheem Sterling,64.0,Manchester City,Blocked,17,Left Foot,0,Kevin De Bruyne,Pass (Live),David Silva,Pass (Live),2020-07-08,Manchester City,Newcastle Utd
David Silva,65.0,Manchester City,Goal,24,Left Foot,Free kick,Raheem Sterling,Fouled,David Silva,Tackle,2020-07-08,Manchester City,Newcastle Utd
İlkay Gündoğan,74.0,Manchester City,Blocked,19,Right Foot,0,Bernardo Silva,Pass (Live),Kyle Walker,Pass (Live),2020-07-08,Manchester City,Newcastle Utd
David Silva,75.0,Manchester City,Saved,10,Left Foot,0,Kevin De Bruyne,Pass (Live),Riyad Mahrez,Pass (Live),2020-07-08,Manchester City,Newcastle Utd
Thomas Doyle,81.0,Manchester City,Saved,19,Left Foot,0,Kevin De Bruyne,Pass (Live),İlkay Gündoğan,Pass (Live),2020-07-08,Manchester City,Newcastle Utd
David Silva,89.0,Manchester City,Off Target,11,Left Foot,0,David Silva,Dribble,David Silva,Dribble,2020-07-08,Manchester City,Newcastle Utd
Matthew Longstaff,90.0,Newcastle Utd,Blocked,17,Left Foot,0,Javier Manquillo,Pass (Live),0,0,2020-07-08,Manchester City,Newcastle Utd
Raheem Sterling,90.1,Manchester City,Goal,13,Right Foot,0,David Silva,Pass (Live),David Silva,Interception,2020-07-08,Manchester City,Newcastle Utd
Oliver McBurnie,18.0,Sheffield Utd,Saved,7,Head,0,Jack O'Connell,Pass (Live),Ben Osborn,Pass (Live),2020-07-08,Sheffield Utd,Wolves
Rúben Neves,32.0,Wolves,Woodwork,23,Right Foot,Free kick,Diogo Jota,Fouled,Diogo Jota,Dribble,2020-07-08,Sheffield Utd,Wolves
Rúben Neves,36.0,Wolves,Off Target,30,Right Foot,0,Raúl Jiménez,Pass (Live),Jonny Castro,Pass (Live),2020-07-08,Sheffield Utd,Wolves
Enda Stevens,39.0,Sheffield Utd,Blocked,17,Left Foot,Half volley,George Baldock,Pass (Live),Chris Basham,Pass (Live),2020-07-08,Sheffield Utd,Wolves
Rúben Neves,43.0,Wolves,Saved,11,Right Foot,0,Matt Doherty,Pass (Dead),0,0,2020-07-08,Sheffield Utd,Wolves
João Moutinho,45.2,Wolves,Off Target,22,Right Foot,Half volley,Matt Doherty,Pass (Live),João Moutinho,Pass (Live),2020-07-08,Sheffield Utd,Wolves
Rúben Neves,52.0,Wolves,Off Target,24,Right Foot,Half volley,0,0,0,0,2020-07-08,Sheffield Utd,Wolves
Diogo Jota,63.0,Wolves,Wayward,7,Head,0,Raúl Jiménez,Pass (Live),Adama Traoré,Pass (Live),2020-07-08,Sheffield Utd,Wolves
George Baldock,77.0,Sheffield Utd,Off Target,8,Head,0,Richairo Živković,Pass (Live),Jack O'Connell,Pass (Live),2020-07-08,Sheffield Utd,Wolves
Lys Mousset,79.0,Sheffield Utd,Off Target,25,Right Foot,0,Lys Mousset,Fouled,0,0,2020-07-08,Sheffield Utd,Wolves
