player,minute,squad,outcome,distance,body_part,notes,sca_1_player,sca_1_type,sca_2_player,sca_2_type,date,squad_h,squad_a
Harry Arter,48.0,Cardiff City,Off Target,27,Left Foot,0,Harry Arter,Tackle,0,0,2019-03-09,Cardiff City,West Ham
Bruno Ecuele Manga,51.0,Cardiff City,Blocked,9,Left Foot,Half volley,Víctor Camarasa,Pass (Dead),0,0,2019-03-09,Cardiff City,West Ham
Víctor Camarasa,52.0,Cardiff City,Goal,2,Right Foot,Open goal,Josh Murphy,Pass (Live),Junior Hoilett,Pass (Live),2019-03-09,Cardiff City,West Ham
Víctor Camarasa,56.0,Cardiff City,Off Target,24,Right Foot,0,Joe Bennett,Pass (Live),Víctor Camarasa,Pass (Live),2019-03-09,Cardiff City,West Ham
Oumar Niasse,57.0,Cardiff City,Off Target,12,Right Foot,0,Oumar Niasse,Dribble,Aron Gunnarsson,Tackle,2019-03-09,Cardiff City,West Ham
Oumar Niasse,59.0,Cardiff City,Saved,3,Right Foot,"Open goal, Volley",Josh Murphy,Pass (Live),Víctor Camarasa,Pass (Live),2019-03-09,Cardiff City,West Ham
Víctor Camarasa,59.0,Cardiff City,Saved,10,Left Foot,0,Oumar Niasse,Shot,0,0,2019-03-09,Cardiff City,West Ham
Michail Antonio,63.0,West Ham,Off Target,25,Right Foot,0,Declan Rice,Pass (Live),Ryan Fredericks,Pass (Live),2019-03-09,Cardiff City,West Ham
Declan Rice,71.0,West Ham,Woodwork,26,Right Foot,0,Robert Snodgrass,Pass (Live),Samir Nasri,Pass (Live),2019-03-09,Cardiff City,West Ham
Michail Antonio,73.0,West Ham,Blocked,27,Right Foot,0,Aaron Cresswell,Pass (Live),Michail Antonio,Pass (Live),2019-03-09,Cardiff City,West Ham
Marko Arnautović,74.0,West Ham,Saved,18,Right Foot,0,Samir Nasri,Pass (Live),Marko Arnautović,Pass (Live),2019-03-09,Cardiff City,West Ham
Aaron Cresswell,79.0,West Ham,Blocked,17,Left Foot,0,0,0,0,0,2019-03-09,Cardiff City,West Ham
Robert Snodgrass,79.0,West Ham,Off Target,11,Head,0,Michail Antonio,Pass (Live),Aaron Cresswell,Shot,2019-03-09,Cardiff City,West Ham
Aron Gunnarsson,82.0,Cardiff City,Off Target,13,Head,0,0,0,0,0,2019-03-09,Cardiff City,West Ham
Michail Antonio,90.0,West Ham,Saved,13,Head,0,Marko Arnautović,Pass (Live),Samir Nasri,Pass (Live),2019-03-09,Cardiff City,West Ham
Aaron Mooy,7.0,Huddersfield,Saved,27,Right Foot,Free kick,Philip Billing,Fouled,0,0,2019-03-09,Huddersfield,Bournemouth
Erik Durm,8.0,Huddersfield,Off Target,21,Left Foot,0,0,0,0,0,2019-03-09,Huddersfield,Bournemouth
Alex Pritchard,13.0,Huddersfield,Off Target,20,Right Foot,0,Juninho Bacuna,Pass (Live),Aaron Mooy,Pass (Live),2019-03-09,Huddersfield,Bournemouth
Callum Wilson,14.0,Bournemouth,Saved,14,Right Foot,0,Ryan Fraser,Pass (Live),Callum Wilson,Pass (Live),2019-03-09,Huddersfield,Bournemouth
Callum Wilson,20.0,Bournemouth,Goal,3,Other,Open goal,Ryan Fraser,Pass (Live),David Brooks,Pass (Live),2019-03-09,Huddersfield,Bournemouth
Steve Mounié,26.0,Huddersfield,Saved,18,Left Foot,0,Jon Gorenc Stanković,Pass (Live),Erik Durm,Pass (Live),2019-03-09,Huddersfield,Bournemouth
Joshua King,41.0,Bournemouth,Off Target,16,Right Foot,0,David Brooks,Pass (Live),Callum Wilson,Pass (Live),2019-03-09,Huddersfield,Bournemouth
Juninho Bacuna,59.0,Huddersfield,Off Target,23,Right Foot,Half volley,Alex Pritchard,Pass (Live),0,0,2019-03-09,Huddersfield,Bournemouth
Alex Pritchard,63.0,Huddersfield,Blocked,23,Right Foot,0,0,0,0,0,2019-03-09,Huddersfield,Bournemouth
Aaron Mooy,66.0,Huddersfield,Blocked,23,Right Foot,0,Alex Pritchard,Pass (Live),Juninho Bacuna,Pass (Live),2019-03-09,Huddersfield,Bournemouth
Ryan Fraser,67.0,Bournemouth,Goal,11,Right Foot,0,Callum Wilson,Pass (Live),Joshua King,Pass (Live),2019-03-09,Huddersfield,Bournemouth
Joshua King,68.0,Bournemouth,Saved,19,Right Foot,0,Dominic Solanke,Pass (Live),Joshua King,Pass (Live),2019-03-09,Huddersfield,Bournemouth
Nathaniel Clyne,69.0,Bournemouth,Off Target,11,Right Foot,0,Dominic Solanke,Pass (Live),Nathaniel Clyne,Pass (Live),2019-03-09,Huddersfield,Bournemouth
Callum Wilson,75.0,Bournemouth,Saved,8,Right Foot,Volley,Joshua King,Pass (Live),Jefferson Lerma,Pass (Live),2019-03-09,Huddersfield,Bournemouth
Elias Kachunga,76.0,Huddersfield,Blocked,14,Right Foot,0,Jon Gorenc Stanković,Pass (Live),Erik Durm,Pass (Live),2019-03-09,Huddersfield,Bournemouth
Aaron Mooy,81.0,Huddersfield,Blocked,17,Right Foot,0,Karlan Grant,Pass (Live),0,0,2019-03-09,Huddersfield,Bournemouth
Nathan Aké,87.0,Bournemouth,Blocked,9,Head,0,0,0,0,0,2019-03-09,Huddersfield,Bournemouth
Joshua King,88.0,Bournemouth,Off Target,8,Right Foot,Volley,Ryan Fraser,Pass (Live),Dominic Solanke,Pass (Live),2019-03-09,Huddersfield,Bournemouth
Nicolás Otamendi,2.0,Manchester City,Saved,37,Right Foot,0,İlkay Gündoğan,Pass (Live),Kyle Walker,Pass (Dead),2019-03-09,Manchester City,Watford
David Silva,8.0,Manchester City,Off Target,8,Head,0,Riyad Mahrez,Pass (Live),İlkay Gündoğan,Pass (Live),2019-03-09,Manchester City,Watford
Vincent Kompany,12.0,Manchester City,Blocked,33,Right Foot,0,Kyle Walker,Pass (Live),Bernardo Silva,Pass (Live),2019-03-09,Manchester City,Watford
David Silva,17.0,Manchester City,Saved,12,Left Foot,0,Raheem Sterling,Pass (Live),David Silva,Pass (Live),2019-03-09,Manchester City,Watford
Nicolás Otamendi,23.0,Manchester City,Wayward,7,Head,0,İlkay Gündoğan,Pass (Dead),İlkay Gündoğan,Pass (Live),2019-03-09,Manchester City,Watford
Raheem Sterling,26.0,Manchester City,Wayward,19,Right Foot,Volley,0,0,0,0,2019-03-09,Manchester City,Watford
Sergio Agüero,29.0,Manchester City,Off Target,7,Head,0,Bernardo Silva,Pass (Live),0,0,2019-03-09,Manchester City,Watford
Sergio Agüero,45.1,Manchester City,Saved,16,Left Foot,0,İlkay Gündoğan,Pass (Live),Vincent Kompany,Pass (Live),2019-03-09,Manchester City,Watford
Riyad Mahrez,45.1,Manchester City,Off Target,20,Left Foot,Half volley,0,0,0,0,2019-03-09,Manchester City,Watford
Raheem Sterling,46.0,Manchester City,Goal,12,Left Foot,0,0,0,0,0,2019-03-09,Manchester City,Watford
Raheem Sterling,50.0,Manchester City,Goal,2,Right Foot,Open goal,Riyad Mahrez,Pass (Live),David Silva,Pass (Live),2019-03-09,Manchester City,Watford
Raheem Sterling,59.0,Manchester City,Goal,7,Right Foot,0,David Silva,Pass (Live),Nicolás Otamendi,Pass (Live),2019-03-09,Manchester City,Watford
Gerard Deulofeu,66.0,Watford,Goal,12,Right Foot,0,Troy Deeney,Pass (Live),Ben Foster,Pass (Dead),2019-03-09,Manchester City,Watford
Leroy Sané,68.0,Manchester City,Blocked,32,Left Foot,Free kick,David Silva,Fouled,Riyad Mahrez,Pass (Live),2019-03-09,Manchester City,Watford
Sergio Agüero,78.0,Manchester City,Saved,9,Left Foot,0,David Silva,Pass (Live),0,0,2019-03-09,Manchester City,Watford
Bernardo Silva,79.0,Manchester City,Saved,15,Left Foot,Lob,Riyad Mahrez,Pass (Live),Bernardo Silva,Pass (Live),2019-03-09,Manchester City,Watford
Leroy Sané,79.0,Manchester City,Off Target,11,Left Foot,0,David Silva,Pass (Live),0,0,2019-03-09,Manchester City,Watford
Gabriel Jesus,84.0,Manchester City,Blocked,9,Right Foot,0,Gabriel Jesus,Dribble,İlkay Gündoğan,Pass (Live),2019-03-09,Manchester City,Watford
Nicolás Otamendi,85.0,Manchester City,Off Target,7,Head,0,İlkay Gündoğan,Pass (Dead),Gabriel Jesus,Shot,2019-03-09,Manchester City,Watford
İlkay Gündoğan,88.0,Manchester City,Off Target,22,Right Foot,0,0,0,0,0,2019-03-09,Manchester City,Watford
Gerard Deulofeu,90.4,Watford,Blocked,26,Right Foot,Free kick,Troy Deeney,Fouled,Gerard Deulofeu,Pass (Live),2019-03-09,Manchester City,Watford
Ashley Westwood,6.0,Burnley,Goal,35,Right Foot,0,0,0,0,0,2019-03-10,Liverpool,Burnley
Roberto Firmino,14.0,Liverpool,Blocked,15,Right Foot,0,Mohamed Salah,Pass (Live),Joël Matip,Pass (Live),2019-03-10,Liverpool,Burnley
Fabinho,15.0,Liverpool,Blocked,34,Right Foot,0,Georginio Wijnaldum,Pass (Live),Fabinho,Pass (Live),2019-03-10,Liverpool,Burnley
Sadio Mané,17.0,Liverpool,Off Target,7,Head,0,Trent Alexander-Arnold,Pass (Live),Roberto Firmino,Pass (Live),2019-03-10,Liverpool,Burnley
Roberto Firmino,19.0,Liverpool,Goal,1,Left Foot,Open goal,0,0,0,0,2019-03-10,Liverpool,Burnley
Trent Alexander-Arnold,22.0,Liverpool,Blocked,25,Right Foot,0,Georginio Wijnaldum,Pass (Live),Sadio Mané,Pass (Live),2019-03-10,Liverpool,Burnley
Trent Alexander-Arnold,24.0,Liverpool,Off Target,27,Right Foot,0,Mohamed Salah,Pass (Live),Adam Lallana,Pass (Dead),2019-03-10,Liverpool,Burnley
Sadio Mané,29.0,Liverpool,Goal,11,Right Foot,0,0,0,0,0,2019-03-10,Liverpool,Burnley
Mohamed Salah,31.0,Liverpool,Off Target,17,Left Foot,Half volley,Roberto Firmino,Pass (Live),Mohamed Salah,Pass (Live),2019-03-10,Liverpool,Burnley
Jeff Hendrick,34.0,Burnley,Blocked,24,Right Foot,0,0,0,0,0,2019-03-10,Liverpool,Burnley
Trent Alexander-Arnold,38.0,Liverpool,Off Target,27,Right Foot,Free kick,Trent Alexander-Arnold,Fouled,Roberto Firmino,Tackle,2019-03-10,Liverpool,Burnley
Mohamed Salah,51.0,Liverpool,Off Target,23,Left Foot,0,Adam Lallana,Pass (Live),Roberto Firmino,Pass (Live),2019-03-10,Liverpool,Burnley
Mohamed Salah,55.0,Liverpool,Blocked,21,Left Foot,Half volley,Virgil van Dijk,Pass (Live),Trent Alexander-Arnold,Pass (Dead),2019-03-10,Liverpool,Burnley
Adam Lallana,59.0,Liverpool,Blocked,17,Right Foot,0,Andrew Robertson,Pass (Live),Adam Lallana,Pass (Live),2019-03-10,Liverpool,Burnley
Georginio Wijnaldum,67.0,Liverpool,Off Target,7,Head,0,Andrew Robertson,Pass (Live),Adam Lallana,Pass (Live),2019-03-10,Liverpool,Burnley
Roberto Firmino,68.0,Liverpool,Goal,9,Right Foot,0,0,0,0,0,2019-03-10,Liverpool,Burnley
Virgil van Dijk,70.0,Liverpool,Blocked,39,Right Foot,0,Sadio Mané,Pass (Live),Adam Lallana,Pass (Live),2019-03-10,Liverpool,Burnley
Sadio Mané,75.0,Liverpool,Blocked,19,Right Foot,0,Mohamed Salah,Pass (Live),Trent Alexander-Arnold,Pass (Live),2019-03-10,Liverpool,Burnley
Mohamed Salah,76.0,Liverpool,Blocked,26,Left Foot,0,Adam Lallana,Pass (Live),Trent Alexander-Arnold,Pass (Dead),2019-03-10,Liverpool,Burnley
Jordan Henderson,78.0,Liverpool,Blocked,8,Right Foot,0,0,0,0,0,2019-03-10,Liverpool,Burnley
Sadio Mané,82.0,Liverpool,Woodwork,4,Left Foot,"Open goal, Half volley",Trent Alexander-Arnold,Pass (Live),Roberto Firmino,Pass (Live),2019-03-10,Liverpool,Burnley
Andrew Robertson,85.0,Liverpool,Blocked,15,Left Foot,0,Sadio Mané,Pass (Live),Jordan Henderson,Pass (Live),2019-03-10,Liverpool,Burnley
Mohamed Salah,88.0,Liverpool,Saved,14,Left Foot,0,Sadio Mané,Pass (Live),Naby Keïta,Pass (Live),2019-03-10,Liverpool,Burnley
Daniel Sturridge,89.0,Liverpool,Blocked,31,Left Foot,0,Virgil van Dijk,Pass (Live),Virgil van Dijk,Tackle,2019-03-10,Liverpool,Burnley
Jóhann Berg Guðmundsson,90.1,Burnley,Goal,7,Left Foot,0,Matěj Vydra,Pass (Live),0,0,2019-03-10,Liverpool,Burnley
Sadio Mané,90.3,Liverpool,Goal,13,Left Foot,Open goal,Sadio Mané,Dribble,Daniel Sturridge,Pass (Live),2019-03-10,Liverpool,Burnley
Mateo Kovačić,3.0,Chelsea,Blocked,23,Right Foot,0,0,0,0,0,2019-03-10,Chelsea,Wolves
Gonzalo Higuaín,11.0,Chelsea,Blocked,19,Left Foot,0,Pedro,Pass (Live),Jorginho,Pass (Live),2019-03-10,Chelsea,Wolves
Gonzalo Higuaín,19.0,Chelsea,Saved,12,Right Foot,0,N'Golo Kanté,Pass (Live),Gonzalo Higuaín,Pass (Live),2019-03-10,Chelsea,Wolves
Gonzalo Higuaín,25.0,Chelsea,Blocked,8,Head,0,Pedro,Pass (Live),César Azpilicueta,Pass (Live),2019-03-10,Chelsea,Wolves
Gonzalo Higuaín,46.0,Chelsea,Blocked,11,Left Foot,0,Emerson Palmieri,Pass (Live),Emerson Palmieri,Dribble,2019-03-10,Chelsea,Wolves
David Luiz,51.0,Chelsea,Blocked,24,Right Foot,Free kick,Eden Hazard,Fouled,Gonzalo Higuaín,Pass (Live),2019-03-10,Chelsea,Wolves
Raúl Jiménez,56.0,Wolves,Goal,12,Right Foot,Deflected,Diogo Jota,Pass (Live),Raúl Jiménez,Pass (Live),2019-03-10,Chelsea,Wolves
Gonzalo Higuaín,58.0,Chelsea,Saved off Target,18,Left Foot,0,Pedro,Pass (Live),Ruben Loftus-Cheek,Pass (Live),2019-03-10,Chelsea,Wolves
N'Golo Kanté,58.0,Chelsea,Wayward,21,Right Foot,Volley,0,0,0,0,2019-03-10,Chelsea,Wolves
Pedro,60.0,Chelsea,Saved,28,Right Foot,0,Ruben Loftus-Cheek,Pass (Live),Ruben Loftus-Cheek,Dribble,2019-03-10,Chelsea,Wolves
César Azpilicueta,63.0,Chelsea,Blocked,21,Right Foot,0,N'Golo Kanté,Pass (Live),Eden Hazard,Pass (Live),2019-03-10,Chelsea,Wolves
David Luiz,66.0,Chelsea,Blocked,22,Right Foot,0,Ruben Loftus-Cheek,Pass (Live),N'Golo Kanté,Pass (Live),2019-03-10,Chelsea,Wolves
Gonzalo Higuaín,69.0,Chelsea,Wayward,14,Head,0,Callum Hudson-Odoi,Pass (Live),N'Golo Kanté,Pass (Live),2019-03-10,Chelsea,Wolves
Antonio Rüdiger,70.0,Chelsea,Blocked,30,Right Foot,Half volley,0,0,0,0,2019-03-10,Chelsea,Wolves
Ruben Loftus-Cheek,70.0,Chelsea,Saved,8,Right Foot,Volley,Antonio Rüdiger,Shot,0,0,2019-03-10,Chelsea,Wolves
Willian,76.0,Chelsea,Blocked,23,Right Foot,Free kick,Ruben Loftus-Cheek,Fouled,Ruben Loftus-Cheek,Dribble,2019-03-10,Chelsea,Wolves
Willian,87.0,Chelsea,Saved,25,Right Foot,0,Emerson Palmieri,Pass (Live),Willian,Pass (Live),2019-03-10,Chelsea,Wolves
Emerson Palmieri,88.0,Chelsea,Blocked,19,Left Foot,0,Willian,Pass (Dead),Willian,Shot,2019-03-10,Chelsea,Wolves
César Azpilicueta,90.0,Chelsea,Blocked,30,Right Foot,0,Willian,Pass (Live),N'Golo Kanté,Pass (Live),2019-03-10,Chelsea,Wolves
Ruben Loftus-Cheek,90.1,Chelsea,Blocked,13,Left Foot,0,Gonzalo Higuaín,Pass (Live),N'Golo Kanté,Pass (Live),2019-03-10,Chelsea,Wolves
Eden Hazard,90.2,Chelsea,Goal,24,Right Foot,0,Willian,Pass (Live),Ruben Loftus-Cheek,Pass (Dead),2019-03-10,Chelsea,Wolves
Antonio Rüdiger,90.3,Chelsea,Wayward,27,Left Foot,Half volley,0,0,0,0,2019-03-10,Chelsea,Wolves
Adama Traoré,90.5,Wolves,Off Target,22,Left Foot,0,João Moutinho,Pass (Dead),Adama Traoré,Fouled,2019-03-10,Chelsea,Wolves
Pierre-Emerick Aubameyang,4.0,Arsenal,Off Target,10,Right Foot,Overhead kick,Laurent Koscielny,Pass (Live),0,0,2019-03-10,Arsenal,Manchester Utd
Alexandre Lacazette,5.0,Arsenal,Off Target,8,Head,0,Granit Xhaka,Pass (Dead),Ainsley Maitland-Niles,Pass (Live),2019-03-10,Arsenal,Manchester Utd
Pierre-Emerick Aubameyang,8.0,Arsenal,Off Target,28,Right Foot,Half volley,Mesut Özil,Pass (Live),Granit Xhaka,Pass (Live),2019-03-10,Arsenal,Manchester Utd
Romelu Lukaku,9.0,Manchester Utd,Woodwork,3,Right Foot,Volley,Luke Shaw,Pass (Live),Paul Pogba,Pass (Live),2019-03-10,Arsenal,Manchester Utd
Diogo Dalot,9.0,Manchester Utd,Blocked,20,Right Foot,0,Marcus Rashford,Pass (Live),0,0,2019-03-10,Arsenal,Manchester Utd
Paul Pogba,9.0,Manchester Utd,Blocked,3,Head,0,Ashley Young,Pass (Live),Diogo Dalot,Shot,2019-03-10,Arsenal,Manchester Utd
Aaron Ramsey,10.0,Arsenal,Blocked,23,Right Foot,0,0,0,0,0,2019-03-10,Arsenal,Manchester Utd
Granit Xhaka,12.0,Arsenal,Goal,32,Left Foot,0,Alexandre Lacazette,Pass (Live),Ainsley Maitland-Niles,Pass (Live),2019-03-10,Arsenal,Manchester Utd
Alexandre Lacazette,16.0,Arsenal,Blocked,14,Left Foot,0,Mesut Özil,Pass (Live),Aaron Ramsey,Interception,2019-03-10,Arsenal,Manchester Utd
Fred,19.0,Manchester Utd,Woodwork,24,Left Foot,0,Romelu Lukaku,Pass (Live),Luke Shaw,Pass (Live),2019-03-10,Arsenal,Manchester Utd
Aaron Ramsey,22.0,Arsenal,Off Target,12,Right Foot,0,Ainsley Maitland-Niles,Pass (Live),Mesut Özil,Pass (Live),2019-03-10,Arsenal,Manchester Utd
Marcus Rashford,23.0,Manchester Utd,Off Target,12,Right Foot,0,Luke Shaw,Pass (Live),0,0,2019-03-10,Arsenal,Manchester Utd
Alexandre Lacazette,24.0,Arsenal,Blocked,17,Left Foot,0,0,0,0,0,2019-03-10,Arsenal,Manchester Utd
Paul Pogba,26.0,Manchester Utd,Saved,39,Right Foot,0,Fred,Pass (Live),Paul Pogba,Pass (Live),2019-03-10,Arsenal,Manchester Utd
Diogo Dalot,31.0,Manchester Utd,Off Target,24,Right Foot,0,0,0,0,0,2019-03-10,Arsenal,Manchester Utd
Alexandre Lacazette,35.0,Arsenal,Off Target,18,Right Foot,0,Pierre-Emerick Aubameyang,Pass (Live),Alexandre Lacazette,Pass (Live),2019-03-10,Arsenal,Manchester Utd
Romelu Lukaku,36.0,Manchester Utd,Saved,6,Left Foot,0,Marcus Rashford,Pass (Live),Paul Pogba,Pass (Live),2019-03-10,Arsenal,Manchester Utd
Romelu Lukaku,36.0,Manchester Utd,Wayward,6,Left Foot,Half volley,Romelu Lukaku,Shot,0,0,2019-03-10,Arsenal,Manchester Utd
Marcus Rashford,49.0,Manchester Utd,Off Target,31,Right Foot,0,Luke Shaw,Pass (Live),Paul Pogba,Pass (Live),2019-03-10,Arsenal,Manchester Utd
Fred,50.0,Manchester Utd,Blocked,20,Left Foot,0,Diogo Dalot,Pass (Live),Nemanja Matić,Pass (Live),2019-03-10,Arsenal,Manchester Utd
Romelu Lukaku,50.0,Manchester Utd,Saved,9,Left Foot,0,Marcus Rashford,Pass (Live),Fred,Pass (Live),2019-03-10,Arsenal,Manchester Utd
Marcus Rashford,59.0,Manchester Utd,Off Target,26,Right Foot,Free kick,Paul Pogba,Fouled,Nemanja Matić,Pass (Live),2019-03-10,Arsenal,Manchester Utd
Pierre-Emerick Aubameyang,62.0,Arsenal,Blocked,19,Right Foot,0,Mesut Özil,Pass (Live),Sead Kolašinac,Pass (Live),2019-03-10,Arsenal,Manchester Utd
Granit Xhaka,66.0,Arsenal,Off Target,23,Left Foot,0,Mesut Özil,Pass (Live),0,0,2019-03-10,Arsenal,Manchester Utd
Pierre-Emerick Aubameyang (pen),69.0,Arsenal,Goal,11,Right Foot,0,Alexandre Lacazette,Fouled,Aaron Ramsey,Pass (Live),2019-03-10,Arsenal,Manchester Utd
Alexandre Lacazette,71.0,Arsenal,Off Target,16,Right Foot,0,0,0,0,0,2019-03-10,Arsenal,Manchester Utd
Sokratis Papastathopoulos,74.0,Arsenal,Wayward,10,Head,0,Granit Xhaka,Pass (Live),Mesut Özil,Pass (Dead),2019-03-10,Arsenal,Manchester Utd
Marcus Rashford,90.2,Manchester Utd,Saved,9,Head,0,Ashley Young,Pass (Live),Mason Greenwood,Pass (Live),2019-03-10,Arsenal,Manchester Utd
Ricardo Pereira,3.0,Leicester City,Blocked,14,Left Foot,0,James Maddison,Pass (Live),Demarai Gray,Pass (Live),2019-03-16,Burnley,Leicester City
Jóhann Berg Guðmundsson,5.0,Burnley,Saved,28,Left Foot,"Free kick, Deflected",Jóhann Berg Guðmundsson,Fouled,Jack Cork,Pass (Live),2019-03-16,Burnley,Leicester City
Jóhann Berg Guðmundsson,13.0,Burnley,Blocked,23,Left Foot,0,Ashley Westwood,Pass (Live),Chris Wood,Pass (Live),2019-03-16,Burnley,Leicester City
Harvey Barnes,25.0,Leicester City,Blocked,24,Right Foot,0,Wilfred Ndidi,Pass (Live),0,0,2019-03-16,Burnley,Leicester City
Wilfred Ndidi,26.0,Leicester City,Blocked,5,Head,0,James Maddison,Pass (Dead),Harvey Barnes,Shot,2019-03-16,Burnley,Leicester City
James Maddison,33.0,Leicester City,Goal,21,Right Foot,Free kick,James Maddison,Fouled,Harvey Barnes,Pass (Live),2019-03-16,Burnley,Leicester City
Jamie Vardy,35.0,Leicester City,Blocked,57,Right Foot,0,Wilfred Ndidi,Pass (Live),James Maddison,Pass (Live),2019-03-16,Burnley,Leicester City
Jamie Vardy,37.0,Leicester City,Saved,14,Right Foot,0,James Maddison,Pass (Live),Harvey Barnes,Pass (Live),2019-03-16,Burnley,Leicester City
Dwight McNeil,38.0,Burnley,Goal,17,Left Foot,0,Charlie Taylor,Pass (Live),Dwight McNeil,Pass (Live),2019-03-16,Burnley,Leicester City
Chris Wood,43.0,Burnley,Off Target,12,Head,0,Jóhann Berg Guðmundsson,Pass (Dead),0,0,2019-03-16,Burnley,Leicester City
Harvey Barnes,46.0,Leicester City,Blocked,4,Right Foot,0,Jamie Vardy,Pass (Live),Jamie Vardy,Dribble,2019-03-16,Burnley,Leicester City
Ben Mee,49.0,Burnley,Saved,8,Head,0,Phil Bardsley,Pass (Live),Jóhann Berg Guðmundsson,Pass (Live),2019-03-16,Burnley,Leicester City
Ashley Barnes,52.0,Burnley,Blocked,12,Left Foot,Volley,Chris Wood,Pass (Live),Phil Bardsley,Pass (Live),2019-03-16,Burnley,Leicester City
Jack Cork,52.0,Burnley,Off Target,15,Right Foot,0,Ashley Barnes,Pass (Live),Ashley Barnes,Shot,2019-03-16,Burnley,Leicester City
Ashley Westwood,53.0,Burnley,Off Target,17,Right Foot,Half volley,0,0,0,0,2019-03-16,Burnley,Leicester City
James Maddison,54.0,Leicester City,Saved,28,Right Foot,0,Youri Tielemans,Pass (Live),Jonny Evans,Pass (Live),2019-03-16,Burnley,Leicester City
Dwight McNeil,63.0,Burnley,Off Target,25,Left Foot,0,Jack Cork,Pass (Live),James Tarkowski,Pass (Live),2019-03-16,Burnley,Leicester City
Chris Wood,66.0,Burnley,Off Target,4,Right Foot,0,Dwight McNeil,Pass (Live),Charlie Taylor,Pass (Live),2019-03-16,Burnley,Leicester City
Dwight McNeil,80.0,Burnley,Off Target,13,Left Foot,Volley,Jack Cork,Pass (Live),Charlie Taylor,Pass (Live),2019-03-16,Burnley,Leicester City
Dwight McNeil,86.0,Burnley,Off Target,25,Left Foot,0,0,0,0,0,2019-03-16,Burnley,Leicester City
Wes Morgan,90.0,Leicester City,Goal,6,Head,0,Youri Tielemans,Pass (Live),Ricardo Pereira,Pass (Live),2019-03-16,Burnley,Leicester City
Matěj Vydra,90.3,Burnley,Saved,7,Right Foot,0,Ashley Barnes,Pass (Live),Peter Crouch,Pass (Live),2019-03-16,Burnley,Leicester City
Tom Heaton,90.3,Burnley,Blocked,10,Head,0,Ashley Westwood,Pass (Dead),Matěj Vydra,Shot,2019-03-16,Burnley,Leicester City
Peter Crouch,90.3,Burnley,Blocked,10,Right Foot,0,Tom Heaton,Shot,0,0,2019-03-16,Burnley,Leicester City
Michail Antonio,8.0,West Ham,Woodwork,5,Head,0,Declan Rice,Pass (Live),0,0,2019-03-16,West Ham,Huddersfield
Juninho Bacuna,8.0,Huddersfield,Off Target,35,Right Foot,Half volley,0,0,0,0,2019-03-16,West Ham,Huddersfield
Angelo Ogbonna,14.0,West Ham,Blocked,8,Head,0,Aaron Cresswell,Pass (Dead),Marko Arnautović,Fouled,2019-03-16,West Ham,Huddersfield
Mark Noble (pen),15.0,West Ham,Goal,12,Right Foot,0,Manuel Lanzini,Fouled,0,0,2019-03-16,West Ham,Huddersfield
Tommy Smith,17.0,Huddersfield,Blocked,22,Left Foot,Volley,0,0,0,0,2019-03-16,West Ham,Huddersfield
Juninho Bacuna,17.0,Huddersfield,Goal,8,Head,0,Aaron Mooy,Pass (Dead),Tommy Smith,Shot,2019-03-16,West Ham,Huddersfield
Juninho Bacuna,20.0,Huddersfield,Blocked,19,Left Foot,0,0,0,0,0,2019-03-16,West Ham,Huddersfield
Michail Antonio,23.0,West Ham,Off Target,24,Left Foot,0,Mark Noble,Pass (Live),Angelo Ogbonna,Pass (Live),2019-03-16,West Ham,Huddersfield
Karlan Grant,30.0,Huddersfield,Goal,9,Left Foot,0,Chris Löwe,Pass (Live),Alex Pritchard,Pass (Dead),2019-03-16,West Ham,Huddersfield
Aaron Cresswell,37.0,West Ham,Off Target,13,Left Foot,Half volley,Marko Arnautović,Pass (Live),Mark Noble,Pass (Dead),2019-03-16,West Ham,Huddersfield
Michail Antonio,42.0,West Ham,Off Target,25,Right Foot,0,Felipe Anderson,Pass (Live),Mark Noble,Pass (Live),2019-03-16,West Ham,Huddersfield
Aaron Cresswell,45.0,West Ham,Blocked,14,Left Foot,0,Felipe Anderson,Pass (Live),Aaron Cresswell,Pass (Live),2019-03-16,West Ham,Huddersfield
Juninho Bacuna,54.0,Huddersfield,Saved,28,Right Foot,0,Karlan Grant,Pass (Live),Aaron Rowe,Pass (Live),2019-03-16,West Ham,Huddersfield
Jon Gorenc Stanković,59.0,Huddersfield,Blocked,12,Head,0,Aaron Mooy,Pass (Dead),0,0,2019-03-16,West Ham,Huddersfield
Marko Arnautović,63.0,West Ham,Saved,14,Left Foot,Volley,Felipe Anderson,Pass (Live),Manuel Lanzini,Pass (Live),2019-03-16,West Ham,Huddersfield
Karlan Grant,65.0,Huddersfield,Goal,21,Right Foot,0,Terence Kongolo,Pass (Live),Erik Durm,Pass (Live),2019-03-16,West Ham,Huddersfield
Lucas Pérez,68.0,West Ham,Blocked,10,Left Foot,0,Pablo Zabaleta,Pass (Live),Felipe Anderson,Pass (Live),2019-03-16,West Ham,Huddersfield
Jon Gorenc Stanković,70.0,Huddersfield,Off Target,6,Head,0,Aaron Mooy,Pass (Dead),Karlan Grant,Pass (Live),2019-03-16,West Ham,Huddersfield
Angelo Ogbonna,75.0,West Ham,Goal,8,Head,0,Aaron Cresswell,Pass (Dead),Felipe Anderson,Pass (Live),2019-03-16,West Ham,Huddersfield
