player,minute,squad,outcome,distance,body_part,notes,sca_1_player,sca_1_type,sca_2_player,sca_2_type,date,squad_h,squad_a
Bertrand Traoré,56.0,Aston Villa,Blocked,18,Left Foot,0,Jack Grealish,Pass (Live),Marvelous Nakamba,Pass (Live),2021-05-19,Tottenham,Aston Villa
Bertrand Traoré,61.0,Aston Villa,Off Target,20,Left Foot,0,John McGinn,Pass (Live),0,0,2021-05-19,Tottenham,Aston Villa
Jack Grealish,63.0,Aston Villa,Blocked,21,Right Foot,0,Anwar El Ghazi,Pass (Live),Jack Grealish,Pass (Dead),2021-05-19,Tottenham,Aston Villa
Bertrand Traoré,66.0,Aston Villa,Blocked,16,Left Foot,0,Bertrand Traoré,Dribble,John McGinn,Pass (Live),2021-05-19,Tottenham,Aston Villa
Harry Kane,75.0,Tottenham,Saved,13,Right Foot,Deflected,Gareth Bale,Pass (Live),Toby Alderweireld,Pass (Live),2021-05-19,Tottenham,Aston Villa
Bertrand Traoré,84.0,Aston Villa,Blocked,14,Left Foot,0,Douglas Luiz,Pass (Live),Matt Targett,Pass (Live),2021-05-19,Tottenham,Aston Villa
Ollie Watkins,84.0,Aston Villa,Blocked,10,Left Foot,0,Bertrand Traoré,Shot,0,0,2021-05-19,Tottenham,Aston Villa
Gareth Bale,86.0,Tottenham,Blocked,15,Left Foot,0,Matt Doherty,Pass (Live),Tanguy Ndombele,Pass (Live),2021-05-19,Tottenham,Aston Villa
Gareth Bale,89.0,Tottenham,Off Target,20,Left Foot,Volley,Gareth Bale,Dribble,Dele Alli,Pass (Live),2021-05-19,Tottenham,Aston Villa
Carney Chukwuemeka,90.4,Aston Villa,Woodwork,22,Right Foot,0,Ollie Watkins,Pass (Live),Anwar El Ghazi,Pass (Live),2021-05-19,Tottenham,Aston Villa
Miguel Almirón,2.0,Newcastle Utd,Saved,25,Left Foot,0,Federico Fernández,Pass (Live),Emil Krafth,Pass (Live),2021-05-19,Newcastle Utd,Sheffield Utd
David McGoldrick,7.0,Sheffield Utd,Off Target,16,Right Foot,0,Enda Stevens,Pass (Live),Ben Osborn,Pass (Live),2021-05-19,Newcastle Utd,Sheffield Utd
David McGoldrick,11.0,Sheffield Utd,Off Target,13,Right Foot,Half volley,John Egan,Pass (Live),Chris Basham,Pass (Live),2021-05-19,Newcastle Utd,Sheffield Utd
Joelinton,15.0,Newcastle Utd,Blocked,14,Left Foot,0,Allan Saint-Maximin,Pass (Live),Allan Saint-Maximin,Dribble,2021-05-19,Newcastle Utd,Sheffield Utd
Jacob Murphy,15.0,Newcastle Utd,Off Target,26,Left Foot,Half volley,0,0,0,0,2021-05-19,Newcastle Utd,Sheffield Utd
Jacob Murphy,26.0,Newcastle Utd,Blocked,27,Right Foot,0,Matt Ritchie,Pass (Live),Jacob Murphy,Pass (Dead),2021-05-19,Newcastle Utd,Sheffield Utd
Jonjo Shelvey,27.0,Newcastle Utd,Saved,6,Head,0,Matt Ritchie,Pass (Live),Allan Saint-Maximin,Pass (Live),2021-05-19,Newcastle Utd,Sheffield Utd
Jonjo Shelvey,27.0,Newcastle Utd,Wayward,4,Head,0,Jonjo Shelvey,Shot,0,0,2021-05-19,Newcastle Utd,Sheffield Utd
Paul Dummett,29.0,Newcastle Utd,Wayward,7,Head,0,Jonjo Shelvey,Pass (Dead),0,0,2021-05-19,Newcastle Utd,Sheffield Utd
Federico Fernández,30.0,Newcastle Utd,Saved,13,Head,0,Matt Ritchie,Pass (Dead),0,0,2021-05-19,Newcastle Utd,Sheffield Utd
Matt Ritchie,32.0,Newcastle Utd,Off Target,26,Left Foot,Free kick,Allan Saint-Maximin,Fouled,Allan Saint-Maximin,Dribble,2021-05-19,Newcastle Utd,Sheffield Utd
Paul Dummett,36.0,Newcastle Utd,Off Target,11,Head,0,Jonjo Shelvey,Pass (Dead),Joelinton,Fouled,2021-05-19,Newcastle Utd,Sheffield Utd
Joelinton,45.2,Newcastle Utd,Off Target,8,Head,Diving header,Jacob Murphy,Pass (Live),Emil Krafth,Pass (Dead),2021-05-19,Newcastle Utd,Sheffield Utd
Joe Willock,45.4,Newcastle Utd,Goal,5,Head,0,Jacob Murphy,Pass (Live),Allan Saint-Maximin,Pass (Live),2021-05-19,Newcastle Utd,Sheffield Utd
Miguel Almirón,48.0,Newcastle Utd,Off Target,21,Left Foot,0,Joe Willock,Pass (Live),Allan Saint-Maximin,Pass (Live),2021-05-19,Newcastle Utd,Sheffield Utd
Allan Saint-Maximin,50.0,Newcastle Utd,Off Target,29,Right Foot,0,Joe Willock,Pass (Live),Dwight Gayle,Pass (Dead),2021-05-19,Newcastle Utd,Sheffield Utd
David McGoldrick,52.0,Sheffield Utd,Off Target,20,Right Foot,Free kick,Chris Basham,Fouled,David McGoldrick,Pass (Live),2021-05-19,Newcastle Utd,Sheffield Utd
Jayden Bogle,54.0,Sheffield Utd,Off Target,8,Head,0,John Fleck,Pass (Live),Enda Stevens,Pass (Live),2021-05-19,Newcastle Utd,Sheffield Utd
Jack Robinson,58.0,Sheffield Utd,Wayward,8,Head,0,John Fleck,Pass (Dead),Enda Stevens,Pass (Live),2021-05-19,Newcastle Utd,Sheffield Utd
Oliver Norwood,59.0,Sheffield Utd,Off Target,21,Right Foot,0,Chris Basham,Pass (Live),Jack Robinson,Shot,2021-05-19,Newcastle Utd,Sheffield Utd
Rhian Brewster,68.0,Sheffield Utd,Blocked,25,Left Foot,0,David McGoldrick,Pass (Live),John Fleck,Pass (Live),2021-05-19,Newcastle Utd,Sheffield Utd
John Egan,70.0,Sheffield Utd,Saved,6,Head,0,Oliver Norwood,Pass (Dead),Rhian Brewster,Shot,2021-05-19,Newcastle Utd,Sheffield Utd
Joe Willock,76.0,Newcastle Utd,Saved,26,Right Foot,0,Joe Willock,Dribble,Miguel Almirón,Pass (Live),2021-05-19,Newcastle Utd,Sheffield Utd
David McGoldrick,77.0,Sheffield Utd,Woodwork,24,Right Foot,0,David McGoldrick,Dribble,John Fleck,Pass (Live),2021-05-19,Newcastle Utd,Sheffield Utd
Jonjo Shelvey,85.0,Newcastle Utd,Off Target,25,Right Foot,Volley,0,0,0,0,2021-05-19,Newcastle Utd,Sheffield Utd
Rhian Brewster,88.0,Sheffield Utd,Wayward,9,Head,0,Oliver Norwood,Pass (Live),Chris Basham,Pass (Live),2021-05-19,Newcastle Utd,Sheffield Utd
Oliver Norwood,90.2,Sheffield Utd,Off Target,26,Right Foot,0,David McGoldrick,Pass (Live),David McGoldrick,Dribble,2021-05-19,Newcastle Utd,Sheffield Utd
Willy Boly,5.0,Wolves,Blocked,11,Head,0,João Moutinho,Pass (Live),Nélson Semedo,Pass (Live),2021-05-19,Everton,Wolves
Richarlison,11.0,Everton,Saved,15,Head,0,Allan,Pass (Live),Lucas Digne,Pass (Live),2021-05-19,Everton,Wolves
Morgan Gibbs-White,14.0,Wolves,Saved,26,Right Foot,Volley,0,0,0,0,2021-05-19,Everton,Wolves
Dominic Calvert-Lewin,16.0,Everton,Saved,7,Head,0,Gylfi Sigurðsson,Pass (Dead),Richarlison,Pass (Live),2021-05-19,Everton,Wolves
Morgan Gibbs-White,23.0,Wolves,Blocked,29,Right Foot,0,João Moutinho,Pass (Live),0,0,2021-05-19,Everton,Wolves
Séamus Coleman,29.0,Everton,Blocked,22,Right Foot,0,Richarlison,Pass (Live),Allan,Pass (Live),2021-05-19,Everton,Wolves
Fábio Silva,30.0,Wolves,Blocked,15,Left Foot,0,Fábio Silva,Tackle,0,0,2021-05-19,Everton,Wolves
Adama Traoré,32.0,Wolves,Saved,15,Right Foot,0,0,0,0,0,2021-05-19,Everton,Wolves
Morgan Gibbs-White,32.0,Wolves,Blocked,24,Right Foot,Volley,0,0,0,0,2021-05-19,Everton,Wolves
Dominic Calvert-Lewin,38.0,Everton,Wayward,8,Head,0,Lucas Digne,Pass (Live),Yerry Mina,Pass (Live),2021-05-19,Everton,Wolves
Ben Godfrey,38.0,Everton,Blocked,22,Right Foot,0,Lucas Digne,Pass (Live),Richarlison,Pass (Live),2021-05-19,Everton,Wolves
Séamus Coleman,38.0,Everton,Blocked,12,Right Foot,Back heel,Ben Godfrey,Shot,0,0,2021-05-19,Everton,Wolves
João Moutinho,44.0,Wolves,Off Target,26,Right Foot,0,Rúben Neves,Pass (Live),0,0,2021-05-19,Everton,Wolves
Richarlison,48.0,Everton,Goal,8,Head,0,Gylfi Sigurðsson,Pass (Dead),0,0,2021-05-19,Everton,Wolves
Séamus Coleman,51.0,Everton,Blocked,14,Right Foot,0,Lucas Digne,Pass (Live),Abdoulaye Doucouré,Pass (Live),2021-05-19,Everton,Wolves
Gylfi Sigurðsson,51.0,Everton,Blocked,20,Left Foot,0,0,0,0,0,2021-05-19,Everton,Wolves
Yerry Mina,54.0,Everton,Wayward,10,Head,0,Gylfi Sigurðsson,Pass (Dead),Allan,Pass (Live),2021-05-19,Everton,Wolves
Adama Traoré,55.0,Wolves,Saved,20,Right Foot,0,Adama Traoré,Dribble,Adama Traoré,Dribble,2021-05-19,Everton,Wolves
Dominic Calvert-Lewin,71.0,Everton,Saved,13,Right Foot,0,Richarlison,Pass (Live),Séamus Coleman,Pass (Live),2021-05-19,Everton,Wolves
Gylfi Sigurðsson,77.0,Everton,Off Target,24,Right Foot,0,0,0,0,0,2021-05-19,Everton,Wolves
Fábio Silva,79.0,Wolves,Blocked,6,Head,0,João Moutinho,Pass (Dead),Adama Traoré,Dribble,2021-05-19,Everton,Wolves
Gylfi Sigurðsson,81.0,Everton,Blocked,26,Right Foot,0,Lucas Digne,Pass (Live),Abdoulaye Doucouré,Pass (Dead),2021-05-19,Everton,Wolves
Yerry Mina,82.0,Everton,Wayward,10,Head,0,Gylfi Sigurðsson,Pass (Dead),Gylfi Sigurðsson,Shot,2021-05-19,Everton,Wolves
Wilfried Zaha,7.0,Crystal Palace,Blocked,9,Left Foot,0,Gary Cahill,Pass (Live),Joel Ward,Pass (Live),2021-05-19,Crystal Palace,Arsenal
Gary Cahill,7.0,Crystal Palace,Off Target,11,Head,0,James McCarthy,Pass (Live),Andros Townsend,Pass (Dead),2021-05-19,Crystal Palace,Arsenal
Pierre-Emerick Aubameyang,16.0,Arsenal,Blocked,23,Right Foot,0,Bukayo Saka,Pass (Live),Thomas Partey,Pass (Live),2021-05-19,Crystal Palace,Arsenal
Thomas Partey,21.0,Arsenal,Blocked,33,Right Foot,0,Calum Chambers,Pass (Live),Nicolas Pépé,Pass (Live),2021-05-19,Crystal Palace,Arsenal
James Tomkins,23.0,Crystal Palace,Saved off Target,10,Head,0,Andros Townsend,Pass (Dead),0,0,2021-05-19,Crystal Palace,Arsenal
Christian Benteke,30.0,Crystal Palace,Off Target,7,Head,0,Andros Townsend,Pass (Dead),Wilfried Zaha,Fouled,2021-05-19,Crystal Palace,Arsenal
Jeffrey Schlupp,32.0,Crystal Palace,Saved,23,Left Foot,Half volley,Christian Benteke,Pass (Live),Andros Townsend,Pass (Live),2021-05-19,Crystal Palace,Arsenal
Nicolas Pépé,35.0,Arsenal,Goal,9,Right Foot,Volley,Kieran Tierney,Pass (Live),Bukayo Saka,Pass (Live),2021-05-19,Crystal Palace,Arsenal
Christian Benteke,46.0,Crystal Palace,Off Target,11,Head,0,Andros Townsend,Pass (Live),Joel Ward,Pass (Live),2021-05-19,Crystal Palace,Arsenal
Christian Benteke,62.0,Crystal Palace,Goal,8,Head,Diving header,Andros Townsend,Pass (Dead),Wilfried Zaha,Fouled,2021-05-19,Crystal Palace,Arsenal
Andros Townsend,65.0,Crystal Palace,Off Target,26,Left Foot,0,Wilfried Zaha,Pass (Live),0,0,2021-05-19,Crystal Palace,Arsenal
Christian Benteke,70.0,Crystal Palace,Saved,4,Left Foot,Half volley,Wilfried Zaha,Pass (Live),Jeffrey Schlupp,Pass (Live),2021-05-19,Crystal Palace,Arsenal
Wilfried Zaha,75.0,Crystal Palace,Blocked,13,Left Foot,0,James McCarthy,Pass (Live),0,0,2021-05-19,Crystal Palace,Arsenal
Jordan Ayew,83.0,Crystal Palace,Saved,5,Head,0,James Tomkins,Pass (Live),Andros Townsend,Pass (Dead),2021-05-19,Crystal Palace,Arsenal
Pierre-Emerick Aubameyang,83.0,Arsenal,Off Target,6,Right Foot,Volley,Calum Chambers,Pass (Live),Bernd Leno,Pass (Live),2021-05-19,Crystal Palace,Arsenal
Andros Townsend,86.0,Crystal Palace,Saved,24,Right Foot,0,Andros Townsend,Dribble,Jeffrey Schlupp,Pass (Live),2021-05-19,Crystal Palace,Arsenal
Martinelli,90.1,Arsenal,Goal,1,Right Foot,"Open goal, Half volley",Martin Ødegaard,Pass (Live),Nicolas Pépé,Pass (Live),2021-05-19,Crystal Palace,Arsenal
Nicolas Pépé,90.5,Arsenal,Goal,10,Left Foot,0,0,0,0,0,2021-05-19,Crystal Palace,Arsenal
Declan Rice (pen),3.0,West Ham,Woodwork,12,Right Foot,0,Michail Antonio,Fouled,0,0,2021-05-19,West Brom,West Ham
Matheus Pereira,8.0,West Brom,Saved,8,Head,0,Kyle Bartley,Pass (Live),Conor Townsend,Pass (Dead),2021-05-19,West Brom,West Ham
Saïd Benrahma,12.0,West Ham,Saved,25,Right Foot,0,Aaron Cresswell,Pass (Live),0,0,2021-05-19,West Brom,West Ham
Angelo Ogbonna,13.0,West Ham,Off Target,6,Left Foot,Half volley,0,0,0,0,2021-05-19,West Brom,West Ham
Craig Dawson,21.0,West Ham,Wayward,12,Right Foot,Overhead kick,0,0,0,0,2021-05-19,West Brom,West Ham
Michail Antonio,21.0,West Ham,Wayward,9,Head,0,Vladimír Coufal,Pass (Live),Jesse Lingard,Pass (Live),2021-05-19,West Brom,West Ham
Matheus Pereira,22.0,West Brom,Off Target,25,Left Foot,0,Hal Robson-Kanu,Pass (Live),Conor Gallagher,Pass (Live),2021-05-19,West Brom,West Ham
Matheus Pereira,27.0,West Brom,Goal,36,Left Foot,Deflected,0,0,0,0,2021-05-19,West Brom,West Ham
Michail Antonio,29.0,West Ham,Blocked,14,Right Foot,Half volley,Vladimír Coufal,Pass (Dead),0,0,2021-05-19,West Brom,West Ham
Conor Townsend,35.0,West Brom,Blocked,22,Left Foot,Free kick,Hal Robson-Kanu,Fouled,Matheus Pereira,Pass (Live),2021-05-19,West Brom,West Ham
Conor Townsend,35.0,West Brom,Blocked,21,Left Foot,Half volley,Conor Townsend,Shot,0,0,2021-05-19,West Brom,West Ham
Matheus Pereira,35.0,West Brom,Saved,14,Left Foot,Deflected,Conor Townsend,Shot,0,0,2021-05-19,West Brom,West Ham
Hal Robson-Kanu,37.0,West Brom,Blocked,14,Left Foot,0,Matt Phillips,Pass (Live),Matt Phillips,Dribble,2021-05-19,West Brom,West Ham
Pablo Fornals,38.0,West Ham,Blocked,17,Left Foot,0,Michail Antonio,Pass (Live),Saïd Benrahma,Pass (Live),2021-05-19,West Brom,West Ham
Tomáš Souček,38.0,West Ham,Off Target,26,Right Foot,0,Pablo Fornals,Shot,0,0,2021-05-19,West Brom,West Ham
Jesse Lingard,40.0,West Ham,Saved,19,Right Foot,0,Pablo Fornals,Pass (Live),Pablo Fornals,Fouled,2021-05-19,West Brom,West Ham
Tomáš Souček,41.0,West Ham,Saved,9,Head,0,Jesse Lingard,Pass (Dead),Jesse Lingard,Shot,2021-05-19,West Brom,West Ham
Pablo Fornals,43.0,West Ham,Blocked,24,Right Foot,0,Jesse Lingard,Pass (Live),Aaron Cresswell,Pass (Live),2021-05-19,West Brom,West Ham
Matt Phillips,45.0,West Brom,Blocked,21,Right Foot,Half volley,0,0,0,0,2021-05-19,West Brom,West Ham
Tomáš Souček,45.1,West Ham,Goal,2,Left Foot,Open goal,Saïd Benrahma,Pass (Live),0,0,2021-05-19,West Brom,West Ham
Pablo Fornals,49.0,West Ham,Off Target,17,Right Foot,0,Saïd Benrahma,Pass (Live),Craig Dawson,Pass (Live),2021-05-19,West Brom,West Ham
Matheus Pereira,55.0,West Brom,Blocked,19,Right Foot,0,Matheus Pereira,Dribble,Conor Gallagher,Pass (Live),2021-05-19,West Brom,West Ham
Semi Ajayi,56.0,West Brom,Saved,6,Right Foot,0,0,0,0,0,2021-05-19,West Brom,West Ham
Tomáš Souček,63.0,West Ham,Off Target,8,Head,0,Aaron Cresswell,Pass (Dead),0,0,2021-05-19,West Brom,West Ham
Aaron Cresswell,65.0,West Ham,Woodwork,37,Left Foot,Free kick,Michail Antonio,Fouled,Jesse Lingard,Pass (Live),2021-05-19,West Brom,West Ham
Matheus Pereira,68.0,West Brom,Off Target,21,Left Foot,0,Hal Robson-Kanu,Pass (Live),Matheus Pereira,Pass (Live),2021-05-19,West Brom,West Ham
Tomáš Souček,71.0,West Ham,Off Target,21,Right Foot,Half volley,0,0,0,0,2021-05-19,West Brom,West Ham
Grady Diangana,73.0,West Brom,Off Target,26,Left Foot,0,Semi Ajayi,Pass (Live),Semi Ajayi,Dribble,2021-05-19,West Brom,West Ham
Hal Robson-Kanu,74.0,West Brom,Blocked,22,Left Foot,0,0,0,0,0,2021-05-19,West Brom,West Ham
Pablo Fornals,76.0,West Ham,Saved,14,Right Foot,0,Declan Rice,Pass (Live),Declan Rice,Dribble,2021-05-19,West Brom,West Ham
Semi Ajayi,78.0,West Brom,Off Target,9,Head,0,Darnell Furlong,Pass (Dead),Conor Gallagher,Pass (Live),2021-05-19,West Brom,West Ham
Pablo Fornals,81.0,West Ham,Saved,12,Right Foot,0,Jarrod Bowen,Pass (Live),Jesse Lingard,Pass (Live),2021-05-19,West Brom,West Ham
Angelo Ogbonna,82.0,West Ham,Goal,3,Head,0,Aaron Cresswell,Pass (Dead),Pablo Fornals,Shot,2021-05-19,West Brom,West Ham
Michail Antonio,88.0,West Ham,Goal,13,Right Foot,0,Jesse Lingard,Pass (Live),Pablo Fornals,Pass (Live),2021-05-19,West Brom,West Ham
Vladimír Coufal,90.1,West Ham,Saved,18,Right Foot,0,Jesse Lingard,Pass (Live),0,0,2021-05-19,West Brom,West Ham
Mohamed Salah,2.0,Liverpool,Blocked,18,Left Foot,0,Andrew Robertson,Pass (Live),Georginio Wijnaldum,Pass (Live),2021-05-19,Burnley,Liverpool
Trent Alexander-Arnold,3.0,Liverpool,Blocked,25,Right Foot,0,Roberto Firmino,Pass (Live),Thiago Alcántara,Pass (Live),2021-05-19,Burnley,Liverpool
Sadio Mané,3.0,Liverpool,Off Target,6,Left Foot,Volley,Trent Alexander-Arnold,Shot,0,0,2021-05-19,Burnley,Liverpool
Matthew Lowton,9.0,Burnley,Blocked,21,Right Foot,0,Chris Wood,Pass (Live),Josh Brownhill,Pass (Live),2021-05-19,Burnley,Liverpool
Andrew Robertson,15.0,Liverpool,Blocked,19,Left Foot,0,Georginio Wijnaldum,Pass (Live),Thiago Alcántara,Pass (Live),2021-05-19,Burnley,Liverpool
Roberto Firmino,16.0,Liverpool,Off Target,9,Right Foot,Half volley,Sadio Mané,Pass (Live),Mohamed Salah,Pass (Live),2021-05-19,Burnley,Liverpool
Chris Wood,26.0,Burnley,Off Target,10,Right Foot,Half volley,Matthew Lowton,Pass (Live),James Tarkowski,Pass (Live),2021-05-19,Burnley,Liverpool
Thiago Alcántara,29.0,Liverpool,Off Target,9,Right Foot,0,Mohamed Salah,Pass (Live),Thiago Alcántara,Pass (Live),2021-05-19,Burnley,Liverpool
Mohamed Salah,30.0,Liverpool,Off Target,11,Left Foot,0,Andrew Robertson,Pass (Live),0,0,2021-05-19,Burnley,Liverpool
Trent Alexander-Arnold,37.0,Liverpool,Off Target,32,Right Foot,Free kick,Sadio Mané,Fouled,Fabinho,Pass (Live),2021-05-19,Burnley,Liverpool
Josh Brownhill,38.0,Burnley,Blocked,13,Right Foot,Half volley,Will Norris,Pass (Live),Matthew Lowton,Pass (Live),2021-05-19,Burnley,Liverpool
Dwight McNeil,39.0,Burnley,Saved,23,Left Foot,0,Ashley Westwood,Pass (Live),Chris Wood,Pass (Live),2021-05-19,Burnley,Liverpool
Matthew Lowton,39.0,Burnley,Off Target,30,Right Foot,0,0,0,0,0,2021-05-19,Burnley,Liverpool
Sadio Mané,40.0,Liverpool,Blocked,13,Right Foot,0,Mohamed Salah,Pass (Live),Roberto Firmino,Pass (Live),2021-05-19,Burnley,Liverpool
Trent Alexander-Arnold,40.0,Liverpool,Blocked,14,Right Foot,Volley,Sadio Mané,Shot,0,0,2021-05-19,Burnley,Liverpool
Nathaniel Phillips,41.0,Liverpool,Wayward,10,Head,0,Trent Alexander-Arnold,Pass (Live),Thiago Alcántara,Pass (Live),2021-05-19,Burnley,Liverpool
Nathaniel Phillips,41.0,Liverpool,Off Target,11,Right Foot,Half volley,Rhys Williams,Pass (Live),Andrew Robertson,Pass (Live),2021-05-19,Burnley,Liverpool
Roberto Firmino,43.0,Liverpool,Goal,14,Right Foot,0,Andrew Robertson,Pass (Live),Sadio Mané,Pass (Live),2021-05-19,Burnley,Liverpool
Chris Wood,46.0,Burnley,Saved,19,Right Foot,0,Chris Wood,Dribble,Dwight McNeil,Pass (Live),2021-05-19,Burnley,Liverpool
Mohamed Salah,50.0,Liverpool,Off Target,14,Left Foot,0,Sadio Mané,Pass (Live),Roberto Firmino,Pass (Live),2021-05-19,Burnley,Liverpool
Nathaniel Phillips,52.0,Liverpool,Goal,7,Head,0,Sadio Mané,Pass (Live),Andrew Robertson,Pass (Live),2021-05-19,Burnley,Liverpool
Thiago Alcántara,54.0,Liverpool,Blocked,23,Right Foot,0,Sadio Mané,Pass (Live),Mohamed Salah,Pass (Live),2021-05-19,Burnley,Liverpool
Josh Brownhill,64.0,Burnley,Saved,19,Right Foot,0,Chris Wood,Pass (Live),Matthew Lowton,Pass (Live),2021-05-19,Burnley,Liverpool
Chris Wood,65.0,Burnley,Blocked,8,Head,0,Jóhann Berg Guðmundsson,Pass (Live),Ashley Westwood,Pass (Live),2021-05-19,Burnley,Liverpool
Mohamed Salah,65.0,Liverpool,Off Target,14,Left Foot,0,Mohamed Salah,Dribble,Roberto Firmino,Pass (Live),2021-05-19,Burnley,Liverpool
Ben Mee,69.0,Burnley,Blocked,2,Head,0,Dwight McNeil,Pass (Dead),Charlie Taylor,Fouled,2021-05-19,Burnley,Liverpool
Fabinho,70.0,Liverpool,Blocked,23,Right Foot,0,Roberto Firmino,Pass (Live),Mohamed Salah,Pass (Live),2021-05-19,Burnley,Liverpool
Ben Mee,73.0,Burnley,Off Target,6,Head,0,Dwight McNeil,Pass (Dead),0,0,2021-05-19,Burnley,Liverpool
Sadio Mané,86.0,Liverpool,Blocked,23,Left Foot,0,Trent Alexander-Arnold,Pass (Live),Thiago Alcántara,Pass (Live),2021-05-19,Burnley,Liverpool
Alex Oxlade-Chamberlain,88.0,Liverpool,Goal,13,Left Foot,0,Andrew Robertson,Pass (Live),Thiago Alcántara,Pass (Live),2021-05-19,Burnley,Liverpool
Adama Traoré,2.0,Wolves,Off Target,18,Right Foot,0,Adama Traoré,Tackle,0,0,2021-05-23,Wolves,Manchester Utd
Anthony Elanga,8.0,Manchester Utd,Off Target,15,Left Foot,0,Anthony Elanga,Dribble,Daniel James,Pass (Live),2021-05-23,Wolves,Manchester Utd
Romain Saïss,10.0,Wolves,Wayward,8,Head,0,João Moutinho,Pass (Dead),0,0,2021-05-23,Wolves,Manchester Utd
Anthony Elanga,13.0,Manchester Utd,Goal,8,Head,0,Daniel James,Pass (Live),Alex Telles,Pass (Live),2021-05-23,Wolves,Manchester Utd
Eric Bailly,17.0,Manchester Utd,Off Target,9,Head,0,Alex Telles,Pass (Dead),0,0,2021-05-23,Wolves,Manchester Utd
Fábio Silva,19.0,Wolves,Off Target,8,Head,0,Adama Traoré,Pass (Live),Nélson Semedo,Pass (Live),2021-05-23,Wolves,Manchester Utd
Adama Traoré,23.0,Wolves,Blocked,18,Right Foot,Half volley,0,0,0,0,2021-05-23,Wolves,Manchester Utd
Nélson Semedo,39.0,Wolves,Goal,9,Right Foot,0,Fábio Silva,Pass (Live),Leander Dendoncker,Pass (Live),2021-05-23,Wolves,Manchester Utd
Brandon Williams,43.0,Manchester Utd,Saved,12,Right Foot,0,Nemanja Matić,Pass (Live),Eric Bailly,Pass (Live),2021-05-23,Wolves,Manchester Utd
Alex Telles,43.0,Manchester Utd,Off Target,23,Left Foot,Half volley,Anthony Elanga,Pass (Live),0,0,2021-05-23,Wolves,Manchester Utd
Donny van de Beek,44.0,Manchester Utd,Wayward,27,Right Foot,Half volley,0,0,0,0,2021-05-23,Wolves,Manchester Utd
Juan Mata (pen),45.4,Manchester Utd,Goal,12,Left Foot,0,Donny van de Beek,Fouled,Daniel James,Pass (Live),2021-05-23,Wolves,Manchester Utd
Willian José,49.0,Wolves,Saved,7,Head,0,Nélson Semedo,Pass (Live),João Moutinho,Pass (Live),2021-05-23,Wolves,Manchester Utd
Rúben Neves,54.0,Wolves,Blocked,27,Right Foot,0,João Moutinho,Pass (Live),Leander Dendoncker,Pass (Live),2021-05-23,Wolves,Manchester Utd
Daniel James,58.0,Manchester Utd,Off Target,15,Right Foot,0,Amad Diallo,Pass (Live),Nemanja Matić,Pass (Live),2021-05-23,Wolves,Manchester Utd
Rayan Aït Nouri,61.0,Wolves,Saved,18,Left Foot,0,Morgan Gibbs-White,Pass (Live),Romain Saïss,Pass (Live),2021-05-23,Wolves,Manchester Utd
Fábio Silva,79.0,Wolves,Blocked,14,Left Foot,0,0,0,0,0,2021-05-23,Wolves,Manchester Utd
Fábio Silva,79.0,Wolves,Blocked,14,Right Foot,0,Fábio Silva,Shot,0,0,2021-05-23,Wolves,Manchester Utd
Rúben Neves,79.0,Wolves,Off Target,34,Right Foot,0,João Moutinho,Pass (Live),Romain Saïss,Pass (Live),2021-05-23,Wolves,Manchester Utd
Amad Diallo,81.0,Manchester Utd,Saved,23,Left Foot,0,Daniel James,Pass (Live),Alex Telles,Pass (Live),2021-05-23,Wolves,Manchester Utd
Morgan Gibbs-White,83.0,Wolves,Wayward,13,Right Foot,Back heel,Rúben Neves,Pass (Live),João Moutinho,Pass (Live),2021-05-23,Wolves,Manchester Utd
Anthony Elanga,86.0,Manchester Utd,Off Target,26,Right Foot,0,Daniel James,Pass (Live),Shola Shoretire,Pass (Live),2021-05-23,Wolves,Manchester Utd
Morgan Gibbs-White,90.1,Wolves,Off Target,26,Right Foot,0,Romain Saïss,Pass (Live),Morgan Gibbs-White,Pass (Live),2021-05-23,Wolves,Manchester Utd
Willy Boly,90.5,Wolves,Off Target,32,Right Foot,0,Fernando Marçal,Pass (Live),Fábio Silva,Pass (Live),2021-05-23,Wolves,Manchester Utd
Kyle Bartley,3.0,West Brom,Off Target,5,Head,0,Conor Gallagher,Pass (Dead),Darnell Furlong,Fouled,2021-05-23,Leeds United,West Brom
Callum Robinson,6.0,West Brom,Blocked,15,Left Foot,0,0,0,0,0,2021-05-23,Leeds United,West Brom
Kalvin Phillips,14.0,Leeds United,Off Target,27,Right Foot,0,Stuart Dallas,Tackle,0,0,2021-05-23,Leeds United,West Brom
Rodrigo,17.0,Leeds United,Goal,3,Head,0,Raphael Dias Belloli,Pass (Dead),Luke Ayling,Pass (Live),2021-05-23,Leeds United,West Brom
Darnell Furlong,21.0,West Brom,Saved,9,Head,Diving header,Matt Phillips,Pass (Live),Okay Yokuşlu,Pass (Live),2021-05-23,Leeds United,West Brom
Rodrigo,21.0,Leeds United,Blocked,23,Left Foot,0,Pablo Hernández,Pass (Live),Stuart Dallas,Pass (Live),2021-05-23,Leeds United,West Brom
Callum Robinson,33.0,West Brom,Off Target,20,Right Foot,0,Conor Townsend,Pass (Live),0,0,2021-05-23,Leeds United,West Brom
Kalvin Phillips,42.0,Leeds United,Goal,30,Right Foot,Free kick,Rodrigo,Fouled,Stuart Dallas,Pass (Live),2021-05-23,Leeds United,West Brom
