rank,prev_rank,name,league,off,def,spi
393,388.0,San Jose Earthquakes,Major League Soccer,1.25,1.83,33.65
394,385.0,Jablonec,UEFA Europa Conference League,1.09,1.64,33.5
395,407.0,Goztepe,Turkish Turkcell Super Lig,1.08,1.64,33.34
396,396.0,FC Nordsjaelland,Danish SAS-Ligaen,1.23,1.83,33.32
397,420.0,FC Arsenal Tula,Russian Premier Liga,1.08,1.64,33.25
398,402.0,NS Mura,UEFA Europa Conference League,1.09,1.66,33.24
399,394.0,OFI Crete,Greek Super League,0.93,1.44,33.11
400,382.0,Cerezo Osaka,Japanese J League,1.01,1.55,33.09
401,443.0,Amiens,French Ligue 2,0.84,1.33,33.08
402,371.0,Antalyaspor,Turkish Turkcell Super Lig,1.04,1.59,33.07
403,416.0,Cittadella,Italy Serie B,0.86,1.36,33.04
404,401.0,Inter Miami CF,Major League Soccer,1.1,1.68,32.92
405,422.0,Spal,Italy Serie B,1.0,1.55,32.91
406,421.0,Sochaux,French Ligue 2,0.79,1.27,32.81
407,411.0,Ternana,Italy Serie B,1.11,1.7,32.81
408,376.0,Dundee Utd,Scottish Premiership,0.88,1.39,32.81
409,426.0,IFK Goteborg,Swedish Allsvenskan,1.09,1.68,32.81
410,404.0,Viborg,Danish SAS-Ligaen,1.17,1.78,32.72
411,425.0,Consadole Sapporo,Japanese J League,0.98,1.54,32.65
412,393.0,SD Ponferradina,Spanish Segunda Division,0.91,1.44,32.6
413,399.0,Asteras Tripolis,Greek Super League,0.87,1.39,32.57
414,406.0,Sarmiento,Argentina Primera Division,0.9,1.44,32.57
415,417.0,Toronto FC,Major League Soccer,1.19,1.84,32.35
416,398.0,IFK Norrkoping,Swedish Allsvenskan,1.24,1.89,32.34
417,434.0,RFC Seraing,Belgian Jupiler League,1.11,1.73,32.26
418,459.0,Mjallby,Swedish Allsvenskan,0.93,1.49,32.21
419,427.0,Real Zaragoza,Spanish Segunda Division,0.82,1.34,32.09
420,409.0,Patronato,Argentina Primera Division,0.92,1.49,32.06
421,431.0,Djurgardens IF,Swedish Allsvenskan,1.01,1.61,32.05
422,375.0,FC Luzern,Swiss Raiffeisen Super League,1.21,1.88,32.04
423,405.0,AC Ajaccio,French Ligue 2,0.68,1.16,32.02
424,436.0,SD Huesca,Spanish Segunda Division,0.84,1.4,31.75
425,429.0,Kasimpasa,Turkish Turkcell Super Lig,0.98,1.59,31.71
426,430.0,Jiangsu Suning FC,Chinese Super League,1.06,1.7,31.67
427,433.0,Platense,Argentina Primera Division,0.95,1.55,31.48
428,418.0,Mamelodi Sundowns,South African ABSA Premier League,0.79,1.33,31.46
429,415.0,Como,Italy Serie B,1.02,1.65,31.42
430,435.0,Austin FC,Major League Soccer,1.13,1.81,31.39
431,448.0,Le Havre,French Ligue 2,0.78,1.33,31.34
432,432.0,Haugesund,Norwegian Tippeligaen,1.14,1.82,31.32
433,437.0,Houston Dynamo,Major League Soccer,1.07,1.73,31.31
434,450.0,Guingamp,French Ligue 2,1.0,1.64,31.24
435,446.0,FK Nizhny Novgorod,Russian Premier Liga,0.99,1.62,31.23
436,414.0,Jahn Regensburg,German 2. Bundesliga,1.16,1.86,31.15
437,439.0,Shandong Luneng,Chinese Super League,1.17,1.87,31.13
438,408.0,Sagan Tosu,Japanese J League,0.82,1.39,31.07
439,419.0,Sarpsborg,Norwegian Tippeligaen,1.04,1.7,31.07
440,413.0,FC Sion,Swiss Raiffeisen Super League,1.12,1.81,31.06
441,424.0,BK Hacken,Swedish Allsvenskan,1.16,1.87,30.94
442,445.0,Hannover 96,German 2. Bundesliga,0.94,1.58,30.91
443,428.0,Grenoble,French Ligue 2,0.82,1.42,30.85
444,438.0,Stromsgodset,Norwegian Tippeligaen,1.08,1.77,30.81
445,440.0,Livingston,Scottish Premiership,0.88,1.51,30.78
446,444.0,St Johnstone,Scottish Premiership,0.78,1.37,30.75
447,458.0,Dynamo Dresden,German 2. Bundesliga,0.97,1.63,30.74
448,442.0,Ascoli,Italy Serie B,0.86,1.48,30.57
449,389.0,St Gallen,Swiss Raiffeisen Super League,1.21,1.96,30.56
450,441.0,Sheffield Wednesday,English League One,0.98,1.66,30.44
451,454.0,FC Trenkwalder Admira,Austrian T-Mobile Bundesliga,0.92,1.57,30.39
452,447.0,Ross County,Scottish Premiership,1.11,1.85,30.15
453,466.0,Altay,Turkish Turkcell Super Lig,0.99,1.68,30.1
454,477.0,Sunderland,English League One,1.03,1.74,30.07
455,397.0,Chapecoense AF,Brasileiro Série A,0.91,1.59,29.86
456,455.0,FC Cartagena,Spanish Segunda Division,0.91,1.6,29.73
457,462.0,Hansa Rostock,German 2. Bundesliga,0.97,1.68,29.7
458,456.0,Oxford United,English League One,0.99,1.72,29.55
459,451.0,KFCO Beerschot-Wilrijk,Belgian Jupiler League,1.02,1.76,29.53
460,,Sydney FC,Australian A-League,1.0,1.74,29.5
461,468.0,Lausanne Sports,Swiss Raiffeisen Super League,1.1,1.89,29.36
462,471.0,Mirandes,Spanish Segunda Division,0.92,1.64,29.22
463,461.0,Tampa Bay Rowdies,United Soccer League,0.99,1.74,29.21
464,452.0,HJK Helsinki,UEFA Europa Conference League,0.89,1.61,29.07
465,467.0,Perugia,Italy Serie B,0.81,1.51,28.96
466,465.0,Yeni Malatyaspor,Turkish Turkcell Super Lig,0.86,1.57,28.94
467,453.0,Sporting Gijón,Spanish Segunda Division,0.72,1.37,28.93
468,472.0,Maccabi Haifa,UEFA Europa Conference League,0.79,1.48,28.84
469,463.0,Pau,French Ligue 2,0.85,1.56,28.83
470,457.0,Dundee,Scottish Premiership,0.95,1.71,28.78
471,460.0,Peterborough United,English League Championship,0.88,1.62,28.68
472,474.0,Rodez,French Ligue 2,0.75,1.43,28.66
473,469.0,Arizona United,United Soccer League,1.14,1.99,28.52
474,464.0,Milton Keynes Dons,English League One,1.03,1.86,28.29
475,449.0,St Mirren,Scottish Premiership,0.86,1.61,28.27
476,476.0,Wigan,English League One,0.99,1.81,27.95
477,470.0,Real Sociedad II,Spanish Segunda Division,0.75,1.48,27.57
478,473.0,Kristiansund BK,Norwegian Tippeligaen,1.11,2.01,27.55
479,475.0,Reggina,Italy Serie B,0.77,1.55,27.18
480,487.0,Arsenal Sarandi,Argentina Primera Division,0.79,1.57,27.17
481,491.0,Caen,French Ligue 2,0.79,1.58,27.09
482,482.0,Lugo,Spanish Segunda Division,0.78,1.56,26.98
483,481.0,Málaga,Spanish Segunda Division,0.7,1.46,26.78
484,486.0,Gamba Osaka,Japanese J League,0.86,1.7,26.76
485,484.0,UD Ibiza,Spanish Segunda Division,0.69,1.46,26.55
486,490.0,Kaizer Chiefs,South African ABSA Premier League,0.76,1.57,26.44
487,478.0,Atlético Tucumán,Argentina Primera Division,0.87,1.73,26.4
488,480.0,Kashiwa Reysol,Japanese J League,0.91,1.79,26.35
489,485.0,Odd BK,Norwegian Tippeligaen,1.14,2.13,26.34
490,507.0,Ionikos FC,Greek Super League,0.81,1.65,26.32
491,492.0,Louisville City FC,United Soccer League,0.91,1.8,26.21
492,495.0,Kalmar FF,Swedish Allsvenskan,0.93,1.85,26.03
493,494.0,Shonan Bellmare,Japanese J League,0.66,1.45,25.79
494,498.0,San Antonio FC,United Soccer League,0.96,1.91,25.66
495,512.0,Atromitos,Greek Super League,0.9,1.84,25.6
496,483.0,Cashpoint SC Rheindorf Altach,Austrian T-Mobile Bundesliga,0.79,1.66,25.56
497,489.0,Volos NFC,Greek Super League,0.93,1.89,25.55
498,505.0,Shimizu S-Pulse,Japanese J League,0.84,1.75,25.5
499,503.0,Tromso,Norwegian Tippeligaen,0.8,1.68,25.48
500,501.0,Burgos,Spanish Segunda Division,0.7,1.53,25.44
501,514.0,SK Brann,Norwegian Tippeligaen,0.99,1.98,25.38
502,500.0,Wycombe Wanderers,English League One,0.88,1.83,25.33
503,502.0,SV Sandhausen,German 2. Bundesliga,0.99,1.99,25.31
504,499.0,Amorebieta,Spanish Segunda Division,0.76,1.63,25.26
505,488.0,Caykur Rizespor,Turkish Turkcell Super Lig,0.98,1.97,25.24
506,497.0,Crotone,Italy Serie B,0.82,1.75,25.14
507,479.0,Varbergs BoIS FC,Swedish Allsvenskan,0.8,1.72,25.07
508,493.0,Erzgebirge Aue,German 2. Bundesliga,0.9,1.86,25.03
509,520.0,Niort,French Ligue 2,0.76,1.67,24.72
510,506.0,Fuenlabrada,Spanish Segunda Division,0.62,1.46,24.63
511,496.0,Ipswich Town,English League One,0.86,1.83,24.57
512,513.0,Sandefjord,Norwegian Tippeligaen,0.91,1.93,24.42
513,508.0,Vejle,Danish SAS-Ligaen,0.97,2.03,24.13
514,,Western Sydney FC,Australian A-League,1.03,2.13,24.07
515,511.0,Aldosivi,Argentina Primera Division,0.77,1.74,24.07
516,,Perth Glory,Australian A-League,0.9,1.94,23.96
517,509.0,FC Cincinnati,Major League Soccer,1.0,2.09,23.93
518,528.0,Charlton Athletic,English League One,0.8,1.8,23.77
519,525.0,Panetolikos,Greek Super League,0.77,1.76,23.75
520,504.0,Lamia,Greek Super League,0.56,1.42,23.52
521,510.0,FC Ingolstadt 04,German 2. Bundesliga,0.8,1.82,23.43
522,521.0,IK Sirius,Swedish Allsvenskan,1.02,2.16,23.41
523,522.0,Tianjin Teda,Chinese Super League,0.84,1.91,23.09
524,524.0,Sonderjyske,Danish SAS-Ligaen,0.86,1.95,22.91
525,526.0,Valenciennes,French Ligue 2,0.75,1.78,22.85
526,516.0,Bastia,French Ligue 2,0.63,1.58,22.81
527,515.0,AD Alcorcon,Spanish Segunda Division,0.69,1.68,22.78
528,536.0,Oita Trinita,Japanese J League,0.67,1.65,22.76
529,517.0,AS Nancy Lorraine,French Ligue 2,0.76,1.8,22.67
530,529.0,Charlotte Independence,United Soccer League,0.83,1.94,22.49
531,523.0,Portsmouth,English League One,0.7,1.72,22.42
532,519.0,Orlando Pirates,South African ABSA Premier League,0.6,1.57,22.22
533,518.0,SuperSport United,South African ABSA Premier League,0.62,1.61,22.21
534,531.0,Pordenone Calcio,Italy Serie B,0.74,1.8,22.2
535,532.0,Pittsburgh Riverhounds,United Soccer League,0.71,1.76,22.12
536,530.0,Vicenza,Italy Serie B,0.75,1.86,21.7
537,,Adelaide United,Australian A-League,0.86,2.04,21.57
538,537.0,Shanghai Greenland,Chinese Super League,0.9,2.12,21.53
539,544.0,US Quevilly,French Ligue 2,0.68,1.76,21.51
540,533.0,Tokushima Vortis,Japanese J League,0.72,1.85,21.24
541,539.0,Colorado Springs Switchbacks FC,United Soccer League,0.87,2.09,21.23
542,534.0,Stabaek,Norwegian Tippeligaen,0.85,2.05,21.22
543,542.0,Henan Jianye,Chinese Super League,0.81,2.01,20.91
544,535.0,Alessandria,Italy Serie B,0.69,1.81,20.88
545,543.0,Hebei China Fortune FC,Chinese Super League,0.85,2.08,20.88
546,527.0,Dunkerque,French Ligue 2,0.58,1.64,20.82
547,545.0,Plymouth Argyle,English League One,0.77,1.96,20.82
548,540.0,Mjondalen,Norwegian Tippeligaen,0.75,1.95,20.4
549,,Wellington Phoenix,Australian A-League,0.83,2.08,20.38
550,541.0,Vegalta Sendai,Japanese J League,0.69,1.85,20.3
551,538.0,Apollon Smyrni,Greek Super League,0.67,1.84,20.14
552,546.0,Rio Grande Valley FC Toros,United Soccer League,0.7,1.9,20.07
553,548.0,El Paso Locomotive FC,United Soccer League,0.73,1.94,20.0
554,554.0,Alashkert FC,UEFA Europa Conference League,0.55,1.65,19.93
555,550.0,Dalian Aerbin,Chinese Super League,0.86,2.17,19.9
556,552.0,Wuhan Zall,Chinese Super League,0.74,1.97,19.86
557,553.0,Miami FC,United Soccer League,0.76,2.02,19.76
558,,Newcastle Jets,Australian A-League,0.78,2.06,19.56
559,555.0,Birmingham Legion FC,United Soccer League,0.68,1.91,19.45
560,549.0,Fleetwood Town,English League One,0.85,2.19,19.45
561,557.0,San Diego Loyal SC,United Soccer League,0.77,2.06,19.34
562,,Melbourne Victory,Australian A-League,0.84,2.2,19.05
563,547.0,Cosenza,Italy Serie B,0.61,1.83,18.86
564,,Macarthur FC,Australian A-League,0.7,1.99,18.81
565,559.0,Guangzhou RF,Chinese Super League,1.0,2.51,18.63
566,558.0,Yokohama FC,Japanese J League,0.72,2.04,18.53
567,560.0,Burton Albion,English League One,0.62,1.88,18.39
568,561.0,Degerfors IF,Swedish Allsvenskan,0.72,2.06,18.32
569,551.0,Bolton,English League One,0.7,2.04,18.3
570,,Brisbane Roar,Australian A-League,0.63,1.93,17.95
571,556.0,Lincoln City,English League One,0.6,1.87,17.95
572,569.0,Forest Green Rovers,English League Two,0.67,2.02,17.82
573,562.0,Chongqing Lifan,Chinese Super League,0.65,2.0,17.48
574,563.0,Orange County SC,United Soccer League,0.61,1.94,17.45
575,564.0,Tianjin Quanujian,Chinese Super League,0.72,2.17,17.13
576,565.0,Bloem Celtic,South African ABSA Premier League,0.6,1.95,17.0
577,566.0,Shenzhen FC,Chinese Super League,0.75,2.25,16.73
578,572.0,AFC Wimbledon,English League One,0.67,2.11,16.58
579,,Central Coast Mariners,Australian A-League,0.67,2.13,16.53
580,568.0,Halmstads BK,Swedish Allsvenskan,0.37,1.56,16.46
581,567.0,New Mexico United,United Soccer League,0.64,2.08,16.42
582,587.0,Cambridge United,English League One,0.7,2.2,16.39
583,575.0,Golden Arrows,South African ABSA Premier League,0.52,1.89,16.01
584,581.0,Leyton Orient,English League Two,0.61,2.06,15.94
585,577.0,Black Aces,South African ABSA Premier League,0.54,1.94,15.92
586,571.0,Memphis 901 FC,United Soccer League,0.7,2.26,15.7
587,573.0,Sacramento Republic FC,United Soccer League,0.52,1.93,15.54
588,574.0,LA Galaxy II,United Soccer League,0.74,2.37,15.28
589,,Western United,Australian A-League,0.63,2.17,15.2
590,576.0,Shrewsbury Town,English League One,0.49,1.91,15.13
591,586.0,Accrington Stanley,English League One,0.69,2.34,14.66
592,583.0,Northampton Town,English League Two,0.48,1.96,14.27
593,579.0,Tulsa Roughnecks,United Soccer League,0.59,2.21,14.05
594,582.0,Lincoln Red Imps,UEFA Europa Conference League,0.58,2.2,13.96
595,590.0,Port Vale,English League Two,0.53,2.13,13.7
596,580.0,Exeter City,English League Two,0.56,2.21,13.55
597,585.0,Salford City,English League Two,0.4,1.86,13.55
598,570.0,Cheltenham Town,English League One,0.59,2.27,13.43
599,588.0,Stellenbosch FC,South African ABSA Premier League,0.36,1.82,13.24
600,592.0,Maritzburg Utd,South African ABSA Premier League,0.27,1.61,13.2
601,594.0,AmaZulu,South African ABSA Premier League,0.29,1.66,13.14
602,593.0,Hartford Athletic,United Soccer League,0.56,2.25,13.07
603,591.0,Sekhukhune United,South African ABSA Premier League,0.32,1.77,12.84
604,595.0,Orebro SK,Swedish Allsvenskan,0.52,2.2,12.81
605,597.0,Newport County,English League Two,0.49,2.14,12.8
606,589.0,Gillingham,English League One,0.44,2.03,12.78
607,578.0,Morecambe,English League One,0.65,2.46,12.74
608,584.0,Swindon Town,English League Two,0.51,2.21,12.58
609,596.0,Austin Bold FC,United Soccer League,0.45,2.13,12.16
610,598.0,Guizhou Renhe,Chinese Super League,0.51,2.26,11.96
611,605.0,Crewe Alexandra,English League One,0.46,2.19,11.78
612,600.0,Oakland Roots,United Soccer League,0.38,2.05,11.39
613,601.0,Atlanta United 2,United Soccer League,0.58,2.5,11.19
614,599.0,Bristol Rovers,English League Two,0.47,2.3,11.02
615,615.0,TS Galaxy,South African ABSA Premier League,0.37,2.1,10.81
616,604.0,Tacoma Defiance,United Soccer League,0.42,2.2,10.75
617,606.0,Sutton United,English League Two,0.44,2.27,10.7
618,608.0,Mansfield Town,English League Two,0.37,2.14,10.35
619,609.0,Charleston Battery,United Soccer League,0.51,2.48,10.13
620,603.0,Harrogate Town,English League Two,0.48,2.42,10.08
621,613.0,Tshakhuma Tsha Madzivhandila,South African ABSA Premier League,0.26,1.91,10.06
622,602.0,Chippa United,South African ABSA Premier League,0.2,1.78,9.92
623,611.0,New York Red Bulls II,United Soccer League,0.58,2.69,9.83
624,607.0,Rochdale,English League Two,0.38,2.24,9.83
625,612.0,Indy Eleven,United Soccer League,0.35,2.18,9.78
626,614.0,Baroka FC,South African ABSA Premier League,0.2,1.8,9.71
627,610.0,Östersunds FK,Swedish Allsvenskan,0.42,2.36,9.57
628,616.0,Moroka Swallows,South African ABSA Premier League,0.2,1.84,9.4
629,618.0,Tranmere Rovers,English League Two,0.2,1.89,9.03
630,619.0,Doncaster Rovers,English League One,0.32,2.23,8.77
631,620.0,Las Vegas Lights FC,United Soccer League,0.53,2.75,8.63
632,617.0,Colchester United,English League Two,0.24,2.06,8.58
633,622.0,Oklahoma City Energy FC,United Soccer League,0.23,2.09,8.21
634,621.0,Bradford City,English League Two,0.24,2.17,7.81
635,623.0,Swope Park Rangers,United Soccer League,0.29,2.35,7.52
636,624.0,Walsall,English League Two,0.2,2.12,7.4
637,625.0,Crawley Town,English League Two,0.27,2.42,6.75
638,627.0,Loudoun United FC,United Soccer League,0.45,2.91,6.64
639,628.0,Barrow,English League Two,0.2,2.25,6.61
640,629.0,Real Monarchs SLC,United Soccer League,0.26,2.47,6.36
641,626.0,Oldham Athletic,English League Two,0.27,2.54,6.12
642,630.0,Carlisle United,English League Two,0.2,2.35,6.05
643,631.0,Stevenage,English League Two,0.2,2.37,5.95
644,632.0,Hartlepool,English League Two,0.2,2.61,4.86
645,633.0,Scunthorpe,English League Two,0.2,2.66,4.64
